team_id,display_name,club,state,state_code
b692789d68b5,MSC Express 2015 Boys Purple,Maumee SC,Maine,ME
f793379031f4,Medford SC Gold 2015,Medford SC,Maine,ME
8da268a6f43b,NEFC Metro West Boys 2015 Northboro Red,NEFC,Maine,ME
368811f595b3,NEFC Metro West Boys 2015 Mendon Red,NEFC,Maine,ME
6d54702ab9d2,NEFC Metro West Boys 2015 Mendon Navy,NEFC,Maine,ME
d311f0a3a2da,Baymen,North Fork (LIJSL),Maine,ME
cb8a9960cd10,Mercury B2015 west 1,Mercury,Maine,ME
e81a6833e499,15B Gray 2,Sacramento United,Maine,ME
5f2354d9b357,XTREME 2015/16 BOYS,Xtreme SC,Maine,ME
5f2354d9b357,XTREME 2015/16 BOYS,Xtreme SC,Maine,ME
16c89dc44ff5,Ames SC 11u Boys Navy,Ames Soccer Club ,Maine,ME
da1a452146ad,Broadview Heights (BHFC) B15 - Zimmer,Broadview Heights Travel Soccer,Maine,ME
288cee0d9e8b,Wolfpack 2015,Young Sportsmen's Soccer League,Maine,ME
06067501fe22,DCSC Gold Metros B15,DC Soccer Club,Maine,ME
39e36889c6cc,SJB Premier B15 Blue Jays,Mercury,Maine,ME
66ee29de233e,MSI 2015 Boys Gold,Montgomery Soccer (MSI),Maine,ME
66ee29de233e,MSI 2015 Boys Gold,Montgomery Soccer (MSI),Maine,ME
6ec4d2b20fb1,XTREME FC,X-treme,Maine,ME
9e113c0c1427,Medford SC Navy 2015,Medford SC,Maine,ME
bbdcf255dc74,SKOMOR SC 2015 U10 PREMIER,Young Sportsmen's Soccer League,Maine,ME
bd2f2cb24521,SEFC PRIME 2015,,Maine,ME
4addf183eb02,MSC Gray Boys Travel (2015),Mentor Soccer Club,Maine,ME
114e06ca3ebb,PLRK Summer Elite,,Maine,ME
d0f8d04c0404,2014B SFC Green,Superb Futbol Club - Tournament Team,Maine,ME
795e0a0cb47c,Wolves,Patchogue-Medford Youth Soccer League,Maine,ME
2fb962bddead,BigDogs 2034,Van Meter Youth Soccer Club,Maine,ME
300d2beaa7c2,LMSC 2015B Green,Lower Merion SC,Maine,ME
c96fc7f1b088,San Angelo Extreme FC 2015B,San Angelo Extreme FC,Maine,ME
a6a5786ca877,Steamer's Crew U11 2015B Gray,Steamer's Crew Soccer Club,Maine,ME
b934da333850,Metro West Wolves 15B Agyemang,Metro West SC,Maine,ME
87c20c8069f0,Mercury Premier B15 Navy,Mercury,Maine,ME
635cd84dbd95,SNK 2015B Napoli,SNK Soccer - Tournament Team,Maine,ME
9b1c836970d1,NEFC Metro North Boys 2015 Navy,NEFC,Maine,ME
6fc2ee3b37ce,Mercury B2015 Pre ECNL,Mercury,Maine,ME
14db69ca78d0,Clippers 15,Patchogue-Medford Youth Soccer League,Maine,ME
df216c1a55f4,Panthers Gold,Montgomery Travel SC,Maine,ME
03dde4a349a9,FC Dutchmen Red Wolves 2015 boys CDYSL,FC Dutchmen,Maine,ME
488782e9bbf6,Mercury 2015 west 2,Mercury,Maine,ME
9669f1f7b678,Broomfield SC 2015B Extreme,Broomfield Soccer Club,Maine,ME
60a7029d013c,RL Juniors 2015,Young Sportsmen's Soccer League,Maine,ME
eaf3d1a76fde,MSI 2015 Boys Green,Montgomery Soccer (MSI),Maine,ME
5481d3c48c19,Panthers EDP,Montgomery Travel SC,Maine,ME
5c04b1dba3f9,Komets 2015 Boys Gold,Komets Soccer Club,Maine,ME
79c7951af4b6,NEFC Metro North Boys 2015 Red,NEFC,Maine,ME
3cc934a88e97,MSC Red Boys Travel (2015),Mentor Soccer Club,Maine,ME
957471b82689,JPYO Soccerdome 2015 Premier,The Soccer Dome FC,Maine,ME
dca61d6b3e6c,Panthers Green,Montgomery Travel SC,Maine,ME
9d5ae3ad510f,Mercury B15 West 2,Mercury,Maine,ME
5b7f32150602,SDL Riquelme 2015,,Maine,ME
df5f302b63f3,Mentor U11 Red Boys Travel,Mentor Soccer Club,Maine,ME
68d6d2f10fd9,TX Avengers PRIME 2016,El Paso Premier League,Maine,ME
7f238686bf1b,Mercury B15 Pre ECNL,Mercury,Maine,ME
f1cf1fddc160,Augusta United 2015 U11 Boys,Augusta United,Maine,ME
bac9afee1272,Boston Bolts B2015 Metro North Elite,FC Boston Bolts,Maine,ME
f50bda6e597c,Prime 2015,Prime Time SC,Maine,ME
577425d8d418,Westbury Hammers 15B,Westbury Soccer Club,Maine,ME
fcfa20de70d2,Metasport FC 15B JM (SFC),,Maine,ME
2abfd6e0b6ee,MSSC 2015 Boys,Mahomet-Seymour Soccer Club,Maine,ME
94ed36ff476b,B15 United,Baymen (LIJSL),Maine,ME
f61deb593921,SFC 2014B Navy,Superb Futbol Club - Tournament Team,Maine,ME
2efe10e2d264,SIFC B15 Pre ECNL,Mercury,Maine,ME
8f924f26fde4,Merrimack B2015 Blue,Merrimack Youth Soccer,Maine,ME
6b7fc3a78441,Utah Surf 14B TMeyer,Utah Surf,Maine,ME
75ac97526320,Dreamers SC 2015,,Maine,ME
9717a076d77f,Steamers FC 2015B Blue,Steamers FC,Maine,ME
f8287842aec3,Fenómenos 2015,Fenomenos FC,Maine,ME
8a47d761fd02,Menifee Strike Force,,Maine,ME
576df8ebdcd3,2015B Pre-MLS Next,Elk Grove Soccer,Nebraska,NE
98c17f719533,SAC Boys 2015 - Pre-MLS NEXT,SAC/BA,Nebraska,NE
555ef498230d,TBU 2015B Pre MLS Next North,Tampa Bay United,Nebraska,NE
53d204dae62d,TBU 2015B Pre MLS Next South,Tampa Bay United,Nebraska,NE
d3cc9fa4796b,ONE FC B2015 PRE-MLS,NEUESPORTS,Nebraska,NE
7d7628583f98,Greenwood 2015 Pre-MLS Next,Tulsa Greenwood SC,Nebraska,NE
a2d97154ffe7,City SC B15 Pre MLS Next- Jones,City SC,Nebraska,NE
033e826a2d78,15 Pre-MLS Next #1,FC Tucson Youth Soccer,Nebraska,NE
b1641f5da2c8,NYSC B2015 Blue,New York SC,Nebraska,NE
4849c7cc0cd0,ONE FC B2015 BLUE,NEUESPORTS,Nebraska,NE
12b36935d289,15 Pre-MLS Next #2,FC Tucson Youth Soccer,Nebraska,NE
169f7ca3766e,2015 Boys Pre-MLS Next,RNY FC Youth,Nebraska,NE
971a56a90ae3,Loudoun 2015B Pre-MLS Next Red,Loudoun Soccer Club,Nebraska,NE
d7bc2b957966,B2015 Pre MLS Next I,DUSC,Nebraska,NE
2c0574f78378,2015 Boys Elite Red,Western United Pioneers FC,Nebraska,NE
e9d6abad8407,GSC 2015 Boys (Green),Geneseo Soccer Club,Nebraska,NE
02fe8775bbb1,Zorritos,Northern Nevada Soccer Club ,Nebraska,NE
c3a5e9706573,Beach FC B15 Pre-ECNL II Osborne,Beach Futbol Club,Nebraska,NE
a413d52e0807,Nevada Rush B2015 Blue,Nevada Rush,Nebraska,NE
e787b82be63d,Roadrunners SC B2015 Pre-ECNL,Roadrunners SC,Nebraska,NE
f7cce2d04a46,YFSA SP25: U9/U10 Boys *RED,Yellowstone Fire Soccer Assoc,Nebraska,NE
7ba986ee1125,Hollywood - 2015 Red,Cyclones FC,Nebraska,NE
f52259a090b1,Cyclones Red,Berkeley Heights Youth Soccer Club ,Nebraska,NE
ba84bf38af33,Rockwood United 2015B - Napoli,Gunners Soccer Club,Nebraska,NE
9e59585fa1f6,B2015 Grey,One Ivy FC,Nebraska,NE
44f8a08dafd9,B2015 Pre MLS Next II,DUSC,Nebraska,NE
c396bbdc72d7,Freedom Roadrunners,Freedom SC,Nebraska,NE
3215bc4407db,NEFC South Boys 2015 Red,NEFC,Nebraska,NE
6fe4f62abef0,JAM - Nedved,,Nebraska,NE
7400ad21b0b8,Fire,Great Neck SC (LIJSL),Nebraska,NE
c6fc9dc2e1ff,NEFC North Shore Boys 2015 Red,NEFC,Nebraska,NE
4d3db2881a50,AW United Boys 2015 Blue,Anthony Wayne United SC,Nebraska,NE
03deaeb37ac8,New York Red Bulls - U11,New York Red Bulls,Nebraska,NE
5a6a4847e119,RYSC 2015,Roadrunners YSC,Nebraska,NE
dd095823d1c1,Heat,Great Neck SC (LIJSL),Nebraska,NE
405b40c6ddd4,Pembroke - 2015 Celeste,Cyclones FC,Nebraska,NE
883420eac39d,NEFC 2015 Pre-MLS Next Navy,NEFC,Nebraska,NE
8688c8e2de20,BSC 2015 Raptors,Broadneck Soccer Club,Nebraska,NE
d0cca403215b,NJ Surf South Shore 2015B,New Jersey Surf,Nebraska,NE
80b6ca09133a,OWS FC 2015,One World Sports,Nebraska,NE
0eab1714cd26,Stones River FC 2015 Boys Red,Stones River Futbol Club,Nebraska,NE
dbfb4b1f192c,Edison United SA 2015B Gunners,Edison United SA,Nebraska,NE
dbfb4b1f192c,Edison United SA 2015B Gunners,Edison United SA,Nebraska,NE
8e574c49273d,Gunners 2015B Elite Blue,Gunners Soccer Club,Nebraska,NE
dff9d9a44e50,NEFC South Boys 2015 Grey,NEFC,Nebraska,NE
c0db1b208547,2015 Topeka Gunners,Topeka SC,Nebraska,NE
7c51b385faa5,2015 Boys Pre-MLS Next II,RNY FC Youth,Nebraska,NE
7e08b44eeb94,Nedo SC B2015 Blue,Nedo SC,Nebraska,NE
4ff1c01d6b62,New Fairfield U10 Red,,Nebraska,NE
03ccc9b2c687,OSNK United - 2015 Boys - Hornets,OSNK United,Nebraska,NE
f79ebe0f633f,Nelson Elite 2016 Boys,Nelson Elite,Nebraska,NE
92b1eb7f735e,Cyclones Blue,Berkeley Heights Youth Soccer Club ,Nebraska,NE
8a24d40a2376,BSC 2015 United,Broadneck Soccer Club,Nebraska,NE
e9008582308e,EVO-Orange-EJ-2015,Evolution SC (NE),Nebraska,NE
2f248e70d628,RTX Tiburones Rojos F.C 15,RTX Tiburones Rojos FC,Nebraska,NE
f4e898426154,Tiburones FC 2015 Boys Pulisic,Georgetown FC,Nebraska,NE
5e2c86980654,Keystone USYS 2015B,Keystone Athletic,Nebraska,NE
b3b795eabec4,Genesis 15B,Genesis FC (OR),Nebraska,NE
a65785c6e5af,Nebo United 2014B JD,Nebo United,Nebraska,NE
2c5c5684a954,Genesis FC 15B,Genesis FC (OR),Nebraska,NE
139e9fd29f0e,BSC 2015 Baydogs,Broadneck Soccer Club,Nebraska,NE
02f0dc82a614,Newton United,,Nebraska,NE
e7785b745b88,Spokane Shadow B2015 S Rave,Spokane Shadow,Nebraska,NE
0549c1c530e2,TSC 2015/16,Titanes SC,Nebraska,NE
b6ea804ec936,2014B NRFA Red,Neuse River FA,Nebraska,NE
f60fc51b89ae,Santa Rosa Empire SC 15B Cyclones,Santa Rosa Empire Soccer Club,Nebraska,NE
d5b471f1a74b,Rangers Pre MLS Next U11B (2015),Houston Rangers,Nebraska,NE
13c79a6712ac,Elite 15B,Keystone FC,Nebraska,NE
3be020997bbe,Leones Soccer Club 2015 Red,Leones Soccer Club ,Nebraska,NE
cd0d94b05675,NTX United FC 2015B Hornets,NTX United FC,Nebraska,NE
378d4ef2a33f,TUSC 2015 BOYS BLUE,Tennessee United SC,Nebraska,NE
4ba8453c3e25,2015 Boys Elite Gold,Western United Pioneers FC,Nebraska,NE
e8194b36b66c,2015 Boys Grey,NESA,Nebraska,NE
9452dd9f5619,Nebraska Roots 2014B 1,Nebraska Roots,Nebraska,NE
0bd1e4c6fce8,NEFC South Boys 2015 Navy,NEFC,Nebraska,NE
1bb44ed2ee78,Boerne Soccer Club 2018B J3,Boerne SC,Nebraska,NE
caf2c9403e4c,TSC 2015 Elite Blue,Tennessee SC,Nebraska,NE
9c81e3df2973,Synergy 2015 Boys Green,Synergy SC,Nebraska,NE
c0e7fa61315d,Next Gen 15/16 Boys Yellow,Aspire FC,Nebraska,NE
d014fd3fd28e,NEFC North Shore Boys 2015 Navy,NEFC,Nebraska,NE
1b454f5215f5,NEFC RDP Boys 2015 Red,NEFC,Nebraska,NE
7a47a18dd032,15B Elite - Pre MLS Next,Oregon Surf SC,Nebraska,NE
e47868627ca3,Tanners FC,,Nebraska,NE
25a903c764d1,Synergy 2015 Boys Navy,Synergy SC,Nebraska,NE
33ab74a2fc77,Nebraska Roots,Nebraska Roots,Nebraska,NE
4ec6e51104d9,TUSC 2015 BOYS RED,Tennessee United SC,Nebraska,NE
d760d7c08b37,Spokane Shadow B2015 South Rave,Spokane Shadow,Nebraska,NE
d68afb629da9,2015B Green,Wayne Soccer Club,Nebraska,NE
660d7f3b27f9,Boerne Soccer Club 15B Red,Boerne SC,Nebraska,NE
12412256ce03,Genesis FC U10 Boys,Genesis FC,Nebraska,NE
329a8b0b5e54,Boerne Soccer Club 2015B NA,Boerne SC,Nebraska,NE
a8a0d5e8ee0c,NEFC 2015 Pre-MLS Next Red,NEFC,Nebraska,NE
3516f0d3a74a,Avengers United Yellow,Oneonta SC,Nebraska,NE
0d73c2412f23,NEFC South Boys 2015 Blue,NEFC,Nebraska,NE
8d910ea31076,Nedo SC B2015 Gold,Nedo SC,Nebraska,NE
66038c7ef960,Nedo SC B2015 Grey,Nedo SC,Nebraska,NE
b2e3bc2a5504,GFC 15/17 Boys,Greene Futbol Club,Nebraska,NE
f548293e3768,Strikers United Blue,Oneonta SC,Nebraska,NE
9781052fcdc0,Nebo United - TB '15,Nebo United,Nebraska,NE
9d53cb413b02,MCYSO SA Force '15,MCYSO Runners,Nebraska,NE
66ef175cf6c5,Neenah SC 2014 Boys 11U Red,Neenah SC,Nebraska,NE
43541fc08c72,NFSC 2015 Boys Johnson,New Fairfield Soccer Club,Nebraska,NE
0e68abc781d9,LV Predators 15,Nevada Youth Soccer,Nebraska,NE
caa7f7b06010,2015B NRFA Rise,Neuse River FA,Nebraska,NE
980f542756be,JYSA U10 Cyclones,Jeffersontown Youth SA,Nebraska,NE
87bcfac699b4,SC Wave 2015 Boys Pre-MLS Next,SC Wave,Nebraska,NE
0248292cd3f7,FWSC 2015B Hanover,Fort Wayne Sport Club,Nebraska,NE
b1156f57c74e,BE PRO U11,Nevada Youth Soccer,Nebraska,NE
b081b2c9e82a,Spokane Shadow B2015 North Rave,Spokane Shadow,Nebraska,NE
680cb75a6ebf,United Blue 15B,Keystone FC,Nebraska,NE
73962be47041,SPIRE FC GENEVA U11 BOYS,Spire FC,Nebraska,NE
37d0c9a9a4f9,2015B BLACK,Miami Breakers FC,Alaska,AK
ed406d83a95c,2015 Boys OCLN PreECNL,Orlando City Soccer School Lake Nona,Alaska,AK
ab7b847e30ed,Silver Lake Soccer Academy 2015 Boys Orange,Silver Lake Soccer Academy,Alaska,AK
7d7b27c828ab,Takoma Dreamers Corintias 2015,Takoma Park Soccer Club,Alaska,AK
bc5fd6b92bc2,2015B WHITE,Miami Breakers FC,Alaska,AK
f02a5159e350,MAKO 2015 BOYS GREEN SEFPL,Mako Soccer Club,Alaska,AK
7091fd258f21,Breakers B2015 Black Pre-NL,Oceanside,Alaska,AK
3f2e160a437b,FLS 15B Premier I,Folsom Lake Surf,Alaska,AK
4da37a6e4053,Yardley Makefield Soccer 2015 Boys Bayern,Yardley Makefield Soccer,Alaska,AK
6bccdad43e64,2015B East Lake Navy,West Florida Flames,Alaska,AK
673cc1ee20af,Merak Academy U11 Gold,Merak Academy,Alaska,AK
43e3187f4277,FLS 15B Premier III,Folsom Lake Surf,Alaska,AK
e3d830796a15,CAU Force 2015B Pre-ECNL,Canton Akron United Force,Alaska,AK
3b7925e7bd1a,Bay Oaks 2015B Premier,East Bay United,Alaska,AK
04e9fd156bcc,FLS 15B Premier II,Folsom Lake Surf,Alaska,AK
7d3790705675,B15 Lemus 2,LA Breakers FC,Alaska,AK
84fbe71e528e,Yardley Makefield Soccer 2015 Boys Dortmund,Yardley Makefield Soccer,Alaska,AK
eda2d06c594f,Lake Worth Sharks U11boys,Lake Worth Sharks,Alaska,AK
5e9a029afef8,MI Stars Oakland 15B Pre-MLS NEXT,Michigan Stars Elite SC,Alaska,AK
7971c634f4d4,OYSC 2015B Black,Oakley Youth Soccer Club,Alaska,AK
c3a4c898d7d5,OYSC West 15B,Oakley Youth Soccer Club,Alaska,AK
65376989d778,MAKO 2015 BOYS GREEN,Mako Soccer Club,Alaska,AK
fc038d5e997c,B15 Lemus,LA Breakers FC,Alaska,AK
a8972c8eccd0,OYSC 2015B White,Oakley Youth Soccer Club,Alaska,AK
79b1c7f719ea,Argentina,Lakewood SC,Alaska,AK
3d22aa8bef76,Lakota FC B15 Black,Lakota Futbol Club,Alaska,AK
7344e96c002c,CUSC 2015B White,Chesapeake United SC,Alaska,AK
86c44f58b934,FLS 15B Premier IV,Folsom Lake Surf,Alaska,AK
ae9eaf8bc8ce,Oakland SC 2015B AQUA,Oakland Soccer Club,Alaska,AK
7088706e1d03,Sherman Oaks Extreme SC B2015,Sherman Oaks Extreme SC,Alaska,AK
7041cd3296e2,Breakers B2015 Blue,Oceanside,Alaska,AK
8e7eab93981e,Playmaker Futbol Academy 15B Gold,Playmaker Futbol Academy,Alaska,AK
2f9fdb4f6ce2,Sporting Oakleaf 2015 Boys Elite,Sporting Jax Soccer Academy,Alaska,AK
93841442d4a4,LOSC 15B Gold,Lake Oswego SC,Alaska,AK
0469cb995102,CUSC 2015B Black,Chesapeake United SC,Alaska,AK
83b8c01040d4,QSC 2015 Tigers,Quakertown SC,Alaska,AK
06966021664c,Lakota FC B15 Red,Lakota Futbol Club,Alaska,AK
f1b34bd3d62f,GSSA 15B Scorpions,Grapevine Southlake SA,Alaska,AK
38241d7633d8,OCLN 2015 Boys Purple,Orlando City Soccer School Lake Nona,Alaska,AK
d67de3614b18,Oakwood SC 15 Pre-MLS Next Blue,Oakwood Soccer Club,Alaska,AK
22d32df7522b,Silver Lake Soccer Academy 2015 Boys Black,Silver Lake Soccer Academy,Alaska,AK
22d32df7522b,Silver Lake Soccer Academy 2015 Boys Black,Silver Lake Soccer Academy,Alaska,AK
bcd88df824fa,Solbakken 2015,SC Gjoa,Alaska,AK
80f802d1b297,CE Silver Streak 2015,Cape Express,Alaska,AK
65dbc5bb6b6d,FC Westlake STXCL WC B16/15 Blue,FC Westlake ,Alaska,AK
808983a57760,Long Beach B15 Red,LA Breakers FC,Alaska,AK
6c8e2109627d,Oakland SC 2015B WHITE,Oakland Soccer Club,Alaska,AK
33fbad0e751b,Yardley Makefield Soccer 2015 Boys Leverkusen,Yardley Makefield Soccer,Alaska,AK
bfd86f5ab9b3,2015B East Lake White,West Florida Flames,Alaska,AK
1ce13a2c9c78,Breakers,Harborfields Soccer Club,Alaska,AK
354ab12a9967,Yardley Makefield Soccer 2015 Boys Leipzig,Yardley Makefield Soccer,Alaska,AK
354ab12a9967,Yardley Makefield Soccer 2015 Boys Leipzig,Yardley Makefield Soccer,Alaska,AK
04968b560743,B15 Red,Oaks FC,Alaska,AK
dd53d5125ac6,MAKO 2015 BOYS BLUE,Mako Soccer Club,Alaska,AK
9265cab747b1,Archbold Bluestreaks B2015,Archbold Bluestreaks,Alaska,AK
f08161f8d599,Lakers FC 2015B Premier,Glen Ellyn Lakers,Alaska,AK
67345ff22b17,Sodak Spurs SC 2015 Boys Orange,,Alaska,AK
c23b74c923b4,Oklahoma Cosmos 16B Elite,South Lakes SC,Alaska,AK
dd69beb86ee0,Oak Hills Premier Boys 2015,Oak Hills Youth Athletics,Alaska,AK
9fbf694ec4be,Bay Oaks 2015B Blue,East Bay United,Alaska,AK
153549b748a8,Snake River Strikers 2015 Spring 2025,Snake River Soccer Association,Alaska,AK
310f640f8cfc,2015B AK Timbers,Anchorage Youth Soccer,Alaska,AK
3c58c37c3941,Oakland SC 2015B BLACK,Oakland Soccer Club,Alaska,AK
2ddfc9a594a5,Romeo FC 15 Boys Earthquakes,North Macomb Community Youth Soccer,Alaska,AK
ba399d37bb47,2015 Boys Academy 1,Lakeville Soccer Club,Alaska,AK
b6a949cf7757,B2015 Hornets,Shrub Oak,Alaska,AK
f9f1cef47350,FC Westlake 15B Lobitos,FC Westlake ,Alaska,AK
d126e810a53b,Oakwood United - B15 Gold,Oakwood United SC,Alaska,AK
2f7618b75768,QSC 2015 Dragons,Quakertown SC,Alaska,AK
a686a3180f74,Playmaker Futbol Academy 15B Black,Playmaker Futbol Academy,Alaska,AK
d6bd05161f8d,FC Lake County 2015 Boys Select 2 Blue,FC Lake County,Alaska,AK
5bc934a83332,2015 Boys Gold 2,Lakeville Soccer Club,Alaska,AK
5bc934a83332,2015 Boys Gold 2,Lakeville Soccer Club,Alaska,AK
d0adbc77910d,FC Lakeshore 2015 Boys Premier,ESA,Alaska,AK
1baf4e451aec,2015B NAVY,Miami Breakers FC,Alaska,AK
de2f23114252,MAKO 2O15 BOYS DEV,Mako Soccer Club,Alaska,AK
34399af21333,Westlake Boys 2015 Black (D2),Westlake Soccer Association - League USA,Alaska,AK
0d3e44ac3d99,Sporting Oakleaf 2015 Boys Premier,Sporting Jax Soccer Academy,Alaska,AK
43f0c162a318,Miami Lakes United 2015 Boys Black,Miami Lakes United Soccer Club,Alaska,AK
851caab190c6,Lakewood 2015 B,Lakewood Soccer Club,Alaska,AK
01b0efb91ec5,CAU Force 2015/16B White,Canton Akron United Force,Alaska,AK
5ba11a9da8b1,Lakers FC 2015B Elite,Glen Ellyn Lakers,Alaska,AK
2dd6d4c26421,Long Beach B14 Pre Ecnl,LA Breakers FC,Alaska,AK
5830851a00c9,OCLN 2015 Boys White,Orlando City Soccer School Lake Nona,Alaska,AK
96a6e46891e0,CSC Lightning B 2015,Chesapeake Soccer Club,Alaska,AK
73c51d6fd619,Long Beach B15 Blue,LA Breakers FC,Alaska,AK
1af58052608a,FC Westlake STXCL WC B15 Gold,FC Westlake ,Alaska,AK
fac9d8c34f27,WSC B2015,Wapakoneta SC,Alaska,AK
98e3874cef61,LAKE FC 2015,Lake FC,Alaska,AK
6209dd7d3551,Rapids U11 Boys,Pemi-Baker Soccer Club,Alaska,AK
dc8febfbdec3,Bakersfield bears club,,Alaska,AK
3f9322ec34f6,DCFC South Oakland 15B Rouge,Detroit City FC South Oakland,Alaska,AK
c6b5c5ebea33,2015 Boys State,Shakopee SA,Alaska,AK
e89d7f536d99,OCLN 2015 Boys Gold,Orlando City Soccer School Lake Nona,Alaska,AK
73544769d99e,11uB Croatian Eagles White Takawira- 2015,Croatian Eagles SC,Alaska,AK
153852a1ea8a,Black Oaks Black Bears 2015B,Black Oaks Youth Soccer Club,Alaska,AK
91baa8ebb09b,FC Lake County 2015 Boys Select 2 White,FC Lake County,Alaska,AK
4f76f6c22aa6,Lakota FC B15 Gray,Lakota Futbol Club,Alaska,AK
dc68b7efbecf,Lakers FC 2015B Select,Glen Ellyn Lakers,Alaska,AK
7c2454e841ed,Lake Hills B14 Frangooles,,Alaska,AK
d138394f35b4,Lake Elsinore B15 Navy,Prestige FC,Alaska,AK
0ba1693b7934,B15 White,Oaks FC,Alaska,AK
c84c46a89b2b,MI Stars Oakland 15B White,Michigan Stars Elite SC,Alaska,AK
d894a8e2f2a4,TPSC 2015B,Oak Cliff SA,Alaska,AK
c5163608cd8a,Lake Country FC 11UB Orange,,Alaska,AK
f9187b8a84ec,Brunswick SC U10 Breakers,Brunswick,Alaska,AK
fca1f3d69094,Wake FC 2015 PA South,Wake FC,Alaska,AK
4e6192dfc50d,WFC PA Red Bulls 2015B,Wake FC,Alaska,AK
e6a2ce7e3b49,Black Oaks 2016/2015 B,Black Oaks Youth Soccer Club,Alaska,AK
b3af1e450ae8,Oklahoma Cosmos 15B Select,South Lakes SC,Alaska,AK
baceb791dc12,Oklahoma Cosmos 15B Premier,South Lakes SC,Alaska,AK
24c3639ab88e,FC Lake County 2015 Boys Elite,FC Lake County,Alaska,AK
0ba1693b7934,B15 White,LA Breakers FC,Alaska,AK
9eb8a4498232,CUSC 15B Red Snakes,Clackamas United Soccer Club,Alaska,AK
00a095af4493,Lakota FC B15 White,Lakota Futbol Club,Alaska,AK
685e0418d8af,Young Guns,Quaker Elite Soccer Club,Alaska,AK
dcc790282fc4,Lake Country FC 11UB Blue,,Alaska,AK
1a65cd5afc8a,WASC U11B Purple,Waunakee Area Soccer Club,Alaska,AK
469a3f40891f,FC Westlake STXCL WC B16/15 White,FC Westlake ,Alaska,AK
f297dea69c56,Westlake Boys 2015 White (D5W),Westlake Soccer Association - League USA,Alaska,AK
d44572337532,LFSA 2015 Boys Blue,Lake Forest SA,Alaska,AK
6109b36aca80,CUSC 2015B Blue,Chesapeake United SC,Alaska,AK
e8a50a5acf72,AYSO HB Breakers - B2015,,Alaska,AK
d563adc83401,Ospreys,Lakewood Ranch FC,Alaska,AK
dbaeaeadd870,Barca 15B,Lake Highlands SA,Alaska,AK
bdc9983d389e,North Oakland 15 B PreAcademy,Liverpool FC-IA Michigan,Alaska,AK
806c3a8c0854,FC Westlake STXCL WC B15 Blue,FC Westlake ,Alaska,AK
f5a2d239b09d,Wizard Oak Brook Academy 2015B,Wizard F.C.,Alaska,AK
8762be453d5f,Avon Lake Maroon,Avon Lake Soccer Organization,Alaska,AK
d52086cc6f5d,RLSA Cyclones,Rice Lake Soccer Association,Alaska,AK
3463d525105a,Boys U11 - Knotek 2,Avon Lake Soccer Organization,Alaska,AK
3114c57e60df,2015B CSC Riptide,Chugiak Soccer Club,Alaska,AK
a49074f7e39a,Lake Oswego SC 15B White,Lake Oswego SC,Alaska,AK
d37cbac2f5e1,2015B Hot Spurs,Chesapeake United SC,Alaska,AK
60684822e46f,Peak SC 15B SS Blue,,Alaska,AK
e1a42e63040e,Oakwood United - B15 Navy,Oakwood United SC,Alaska,AK
edb2279a8d86,Echo Premier Earthquakes,Indy Premier SC,Alaska,AK
008c870d76bc,LA United Sherman Oaks B2015,,Alaska,AK
6d3dc0f67471,MI Stars Oakland 15B Gold,Michigan Stars Elite SC,Alaska,AK
dbda8c97c68e,2015 Boys Black 2,Lakeville Soccer Club,Alaska,AK
20b1ff9c4bad,Lake Oswego SC 2015B White,Lake Oswego SC,Alaska,AK
eeae1543d91a,Esa FC Lakeshore 2014 Boys Premier Red 1,ESA,Alaska,AK
39bfe72c28d0,FC Westlake STXCL WC B15 South Blue,FC Westlake ,Alaska,AK
723b1fa3ff6c,B2015 Voyagers,Shrub Oak,Alaska,AK
2ee4359a9dcf,LA Breakers FC B2014 White,LA Breakers FC,Alaska,AK
3caad67afa93,Peak SC 14B DG,,Alaska,AK
91fe7ab1fa37,Utah Peak SK 15,,Alaska,AK
ee05a1c166e3,VC Oaks B2015,Oaks FC,Alaska,AK
3675c8c7ea30,2015 Boys Red 1,Lakeville Soccer Club,Alaska,AK
37ebdf5fa7f1,2015 Boys Academy 2,Lakeville Soccer Club,Alaska,AK
a008589dc129,SoDak Spurs SC 2015 Boys,,Alaska,AK
c037a95cc18b,Merak Academy U11 Silver,Merak Academy,Alaska,AK
009f9f2e0b9b,U9/U10 Hakes Excel,RSL-AZ North,Alaska,AK
d5c72da840a3,2015 Boys Black 1,Lakeville Soccer Club,Alaska,AK
4462817d149c,LUFC 2015B Gray,Lakeshore United FC,Alaska,AK
514353490e42,LUFC 2015B Navy,Lakeshore United FC,Alaska,AK
b31bf70b9023,WASC 2015B White,Waunakee Area Soccer Club,Alaska,AK
1b6b04f53a3b,Oceanside Breakers - B2015 BlK,,Alaska,AK
28e0d766172d,FC Westlake STXCL WC B15 White,FC Westlake ,Alaska,AK
4cd8e9553891,2015B Raptors,Chesapeake United SC,Alaska,AK
21b69ba4d418,2015 Boys Gold 1,Lakeville Soccer Club,Alaska,AK
be40aefcef9a,Sol SC Lake County 2015B - Tavares,Sol SC Florida ,Alaska,AK
72bdc8981a70,TikiTaka Academy,,Alaska,AK
89f023928091,H Soccer Boys 2015,Miami Breakers FC,Alaska,AK
90372d6d7121,Brainerd United 2015 White,Lakes Area Youth Soccer Association,Alaska,AK
b29bfef6c25f,Oakwood SC 15 Pre-MLS Next White,Oakwood Soccer Club,Alaska,AK
