Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Oakwood SC 15 Pre-MLS Next Blue,CT,30,13,12,0,0.43333333333333335,95,79,16,0.44999999999999996,2,0.06666666666666667,19,0.6333333333333333,2025-10-04,0.5390808080808079,30,2,0.43333333333333335,0.6264367816091954,0.6738510101010099,0.6162646290491116,1.224744871391589,0.7547669438479395,267,Active,1
TUSC 2015 Boys U11 Black,CT,30,19,3,0,0.6333333333333333,102,31,71,0.61,6,0.2,14,0.4666666666666667,2025-10-12,0.45291580400276044,30,6,0.6333333333333333,0.7318007662835249,0.5661447550034505,0.6127136729254419,1.224744871391589,0.7504179285469385,303,Active,2
Southeast SC B15,CT,30,20,10,0,0.6666666666666666,111,81,30,0.6799999999999999,1,0.03333333333333333,14,0.4666666666666667,2025-10-04,0.4597050284381618,30,1,0.6666666666666666,0.6532567049808429,0.5746312855477023,0.6087634456581232,1.224744871391589,0.7455799079604587,331,Active,3
Ct Select Black 2015,CT,30,19,7,0,0.6333333333333333,146,72,74,0.6399999999999999,0,0.0,12,0.4,2025-08-10,0.4305481213931787,30,0,0.6333333333333333,0.7375478927203065,0.5381851517414734,0.597087336255612,1.224744871391589,0.7312796528519259,471,Active,4
CFC Ole B2015 Pre-ECNL,CT,26,19,4,0,0.7307692307692307,120,51,69,0.7599999999999999,7,0.2692307692307692,18,0.6923076923076923,2025-07-27,0.44784002229654407,26,7,0.7307692307692307,0.7279693486590039,0.5598000278706801,0.627627732608055,1.140175425099138,0.7156057168303973,651,Active,5
CFC North 2015 EDP Star Hill Black,CT,30,21,7,0,0.7,118,61,57,0.72,0,0.0,11,0.36666666666666664,2025-10-12,0.39999999999999986,30,0,0.7,0.7049808429118773,0.4999999999999998,0.5809961685823753,1.224744871391589,0.7115720777694272,716,Active,6
CT Rush South 2015 Boys,CT,30,15,10,0,0.5,124,73,51,0.48999999999999994,2,0.06666666666666667,13,0.43333333333333335,2025-10-12,0.44742120452646766,30,2,0.5,0.6934865900383141,0.5592765056580845,0.5742632214025135,1.224744871391589,0.703325935241541,804,Active,7
CT Rush Select MLS Next Gen 2015 Boys,CT,30,11,16,0,0.36666666666666664,54,95,-41,0.39,1,0.03333333333333333,12,0.4,2025-10-12,0.5153866146848604,30,1,0.36666666666666664,0.5172413793103449,0.6442332683560754,0.5633215702090475,1.224744871391589,0.6899252040577878,1014,Active,8
CFC North 2015 EDP Wolves Black,CT,30,17,7,0,0.5666666666666667,157,64,93,0.56,0,0.0,13,0.43333333333333335,2025-10-12,0.3866239316239317,30,0,0.5666666666666667,0.7739463601532567,0.48327991452991464,0.5580905540819334,1.224744871391589,0.6835185438839382,1105,Active,9
Ginga FC Boys 2015 Hamden United,CT,30,22,4,0,0.7333333333333333,127,35,92,0.76,0,0.0,9,0.3,2025-10-12,0.34221444133208834,30,0,0.7333333333333333,0.7720306513409961,0.4277680516651104,0.5577336279339321,1.224744871391589,0.683081400414708,1113,Active,10
B2015 Pre-ECNL I,CT,21,17,3,0,0.8095238095238095,114,45,69,0.73,3,0.14285714285714285,18,0.8571428571428571,2025-10-11,0.4777777777777777,21,3,0.8095238095238095,0.7279693486590039,0.5972222222222221,0.6658319649698958,1.02469507659596,0.6822747363448659,1132,Active,11
Ajax Premier B2015 - Blue,CT,30,19,8,0,0.6333333333333333,95,48,47,0.6200000000000001,0,0.0,14,0.4666666666666667,2025-10-12,0.38912698412698393,30,0,0.6333333333333333,0.685823754789272,0.4864087301587299,0.555676655719759,1.224744871391589,0.6805621342448045,1160,Active,12
Beachside South NEAL U11 (2015),CT,30,19,7,0,0.6333333333333333,135,68,67,0.6399999999999999,12,0.4,26,0.8666666666666667,2025-10-11,0.3770322886989552,30,12,0.6333333333333333,0.7241379310344828,0.471290360873694,0.5542684693977796,1.224744871391589,0.6788374652689965,1180,Active,13
Ginga FC Boys 2015 Pre-MLS NEXT Academy Division,CT,30,14,14,0,0.4666666666666667,77,96,-19,0.44000000000000006,3,0.1,15,0.5,2025-10-12,0.46423050379572117,30,3,0.4666666666666667,0.5593869731800766,0.5802881297446514,0.5533836058161394,1.224744871391589,0.6777537331355015,1198,Active,14
CFC North 2015 EDP Sportsworld Black,CT,30,12,16,0,0.4,78,103,-25,0.42999999999999994,1,0.03333333333333333,15,0.5,2025-10-12,0.4849572649572649,30,1,0.4,0.5478927203065134,0.606196581196581,0.5532964927792513,1.224744871391589,0.6776470418903413,1202,Active,15
CT Rush Central 2015 Boys Blue,CT,30,10,19,0,0.3333333333333333,79,106,-27,0.31,1,0.03333333333333333,12,0.4,2025-10-12,0.5011765968867418,30,1,0.3333333333333333,0.5440613026819924,0.6264707461084271,0.5513613748681214,1.224744871391589,0.6752770161531471,1240,Active,16
Ajax Premier B2015 - Pink,CT,30,16,7,0,0.5333333333333333,67,54,13,0.55,1,0.03333333333333333,14,0.4666666666666667,2025-10-12,0.420661198704677,30,1,0.5333333333333333,0.6206896551724138,0.5258264983808462,0.5463004967296571,1.224744871391589,0.669078731608325,1350,Active,17
Vale Middletown 2015 Boys Red,CT,30,18,10,0,0.6,122,89,33,0.61,3,0.1,14,0.4666666666666667,2025-10-12,0.38973429951690824,30,3,0.6,0.6590038314176245,0.4871678743961353,0.5441014909212061,1.224744871391589,0.6663855105222644,1391,Active,18
JA Elite FC - 2015 Boys DSA (U11),CT,21,16,3,0,0.7619047619047619,94,31,63,0.6799999999999999,0,0.0,7,0.3333333333333333,2025-10-12,0.46693402383057553,21,0,0.7619047619047619,0.7164750957854407,0.5836675297882193,0.6458764894109721,1.02469507659596,0.6618264587885058,1479,Active,19
