Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
El Mellindo FC 2016A,UT,21,21,14,7,0,0.6666666666666666,103,45,40,0.58,0,0.0,7,0.3333333333333333,2025-09-01,0.4050667203187856,21,0,4.904761904761905,2.142857142857143,0.20797576981322566,0.8831168831168831,0.6263488607661539,0.5940278470457141,1.02469507659596,0.6086974102286412,1548,Active
NTX United FC 2016B Pre ECNL Fannin,TX,19,19,11,3,0,0.5789473684210527,59,36,23,0.51,8,0.42105263157894735,6,0.3157894736842105,2025-10-04,0.45121066490719064,19,8,3.1052631578947367,1.894736842105263,0.1316719360238051,0.8966507177033493,0.6977005805555707,0.6242848790787734,0.9746794344808963,0.6084776328954736,1549,Active
CITY SC SW B16 Pre MLS MUR,CA,18,18,14,2,0,0.7777777777777778,51,34,16,0.74,11,0.6111111111111112,6,0.3333333333333333,2025-08-24,0.47167529443817524,18,11,2.8333333333333335,1.8888888888888888,0.12014134275618375,0.896969696969697,0.7293447437261364,0.641029054180858,0.9486832980505138,0.6081335572664979,1550,Active
Select 16/17B Red,AZ,30,34,4,19,0,0.13333333333333333,24,89,-58,0.11,0,0.0,10,0.3333333333333333,2025-09-28,0.34715113349985666,30,0,0.8,2.966666666666667,0.033922261484098944,0.8381818181818181,0.5367948194070147,0.4964977075773922,1.224744871391589,0.608083021013092,1551,Active
Plymouth Reign 16 Boys Green,MI,24,24,9,13,0,0.375,55,92,-31,0.31333333333333335,4,0.16666666666666666,5,0.20833333333333334,2025-10-12,0.40679104049798187,24,4,2.2916666666666665,3.8333333333333335,0.09717314487632508,0.7909090909090909,0.6290151523316168,0.5550255385560533,1.0954451150103321,0.6080000149172073,1552,Active
SWFL B16 GOLD,FL,30,52,12,12,0,0.4,100,118,-7,0.4,10,0.3333333333333333,9,0.3,2025-09-28,0.33450916995783203,30,10,3.3333333333333335,3.933333333333333,0.1413427561837456,0.7854545454545454,0.5172467324741689,0.4957074998121595,1.224744871391589,0.6071152181052893,1553,Active
NEFC Blackstone Valley Boys U10 Navy,MA,30,34,4,23,0,0.13333333333333333,65,143,-74,0.13,0,0.0,17,0.5666666666666667,2025-10-12,0.35491907759361924,30,0,2.1666666666666665,4.766666666666667,0.09187279151943463,0.74,0.5488062799629307,0.49565832628164536,1.224744871391589,0.607054993075984,1554,Active
Hoboken United 2016 Boys Red,NJ,26,27,13,10,0,0.5,112,83,21,0.5299999999999999,0,0.0,12,0.46153846153846156,2025-10-05,0.3563278353596121,26,0,4.3076923076923075,3.1923076923076925,0.18265833106822507,0.8258741258741258,0.5509846218941826,0.5322972645249797,1.140175425099138,0.6069122598588771,1555,Active
16B FPFC TRY BLACK,FL,30,40,9,20,0,0.3,76,129,-47,0.31,0,0.0,16,0.5333333333333333,2025-10-12,0.3459461104655077,30,0,2.533333333333333,4.3,0.10742049469964664,0.7654545454545454,0.5349315095696441,0.49553391377262485,1.224744871391589,0.6069026194936241,1556,Active
STA-MUSC 2016B Blue,NJ,30,57,5,23,0,0.16666666666666666,67,146,-73,0.18,0,0.0,16,0.5333333333333333,2025-10-05,0.3552660654836497,30,0,2.2333333333333334,4.866666666666666,0.09469964664310955,0.7345454545454546,0.5493428223613019,0.495454713654494,1.224744871391589,0.6068056195551298,1557,Active
2016 BOYS SELECT,FL,30,41,3,24,0,0.1,52,147,-87,0.1,0,0.0,9,0.3,2025-10-05,0.3601531027836006,30,0,1.7333333333333334,4.9,0.07349823321554771,0.7327272727272727,0.5568995780556156,0.4953848480219335,1.224744871391589,0.6067200519799648,1558,Active
U10 TCSA Redhawks,TX,26,27,9,14,0,0.34615384615384615,50,67,-15,0.32999999999999996,8,0.3076923076923077,10,0.38461538461538464,2025-10-11,0.3704569616650431,26,8,1.9230769230769231,2.576923076923077,0.08154389779831477,0.8594405594405594,0.5728322872814133,0.5318962638166229,1.140175425099138,0.6064550487057613,1559,Active
Lex Sporting Club 16B Green,KY,23,23,15,7,0,0.6521739130434783,81,62,18,0.585,12,0.5217391304347826,9,0.391304347826087,2025-10-12,0.393277400599036,23,12,3.5217391304347827,2.6956521739130435,0.14933169457673992,0.8529644268774703,0.6081192047483459,0.5653307471398497,1.0723805294763609,0.6062496859470986,1560,Active
PC United 2016B,OK,27,28,12,14,0,0.4444444444444444,83,98,-11,0.42999999999999994,8,0.2962962962962963,26,0.9629629629629629,2025-10-11,0.36138678101779886,27,8,3.074074074074074,3.6296296296296298,0.1303494307027876,0.802020202020202,0.5588071970175831,0.5217582447551478,1.161895003862225,0.6062282978049301,1561,Active
San Jose Rush 16B Grey,CA,27,27,4,18,0,0.14814814814814814,68,114,-48,0.15,0,0.0,13,0.48148148148148145,2025-10-04,0.3732598698827555,27,0,2.5185185185185186,4.222222222222222,0.10679230467216334,0.7696969696969697,0.5771663840633326,0.5215976853118262,1.161895003862225,0.6060417445899119,1562,Active
Loudoun 2016B Madrid,VA,20,20,13,3,0,0.65,81,33,42,0.5599999999999999,0,0.0,4,0.2,2025-08-17,0.4197169611484863,20,0,4.05,1.65,0.1717314487632509,0.91,0.6490023180692156,0.6057476805941795,1.0,0.6057476805941795,1563,Active
St Francis Premier 2016B Blue,IN,25,25,13,11,0,0.52,71,55,15,0.47,0,0.0,8,0.32,2025-09-14,0.3683004996823845,25,0,2.84,2.2,0.12042402826855124,0.88,0.5694977810423899,0.5417834742791442,1.118033988749895,0.6057323387870877,1564,Active
Roadrunners SC B2016 Black,IL,30,34,7,22,0,0.23333333333333334,74,159,-57,0.2,0,0.0,12,0.4,2025-10-05,0.35695223737715376,30,0,2.466666666666667,5.3,0.10459363957597174,0.7109090909090909,0.5519501257796647,0.49427062156481133,1.224744871391589,0.6053554088410356,1565,Active
TFA B16 Premier,OH,25,27,12,9,0,0.48,94,86,9,0.44,0,0.0,8,0.32,2025-10-12,0.37405017340285646,25,0,3.76,3.44,0.15943462897526503,0.8123636363636364,0.5783884190631103,0.5413927045056465,1.118033988749895,0.6052954448985411,1566,Active
Strikers United 2016 West Boys (BU10),MA,25,26,11,12,0,0.44,70,98,-24,0.38,0,0.0,13,0.52,2025-10-05,0.38768429311638225,25,0,2.8,3.92,0.11872791519434629,0.7861818181818182,0.5994706628559243,0.5406643443887875,1.118033988749895,0.604481113531843,1567,Active
La Jolla Impact B2016 White,CA,24,26,10,12,0,0.4166666666666667,95,63,26,0.36,0,0.0,12,0.5,2025-10-11,0.37361262575744697,24,0,3.9583333333333335,2.625,0.1678445229681979,0.8568181818181818,0.5777118454136694,0.5515596482054776,1.0954451150103321,0.6042033222635078,1568,Active
Ballston Spa Soccer Club U10 Boys A Thunder,NY,19,19,10,9,0,0.5263157894736842,70,39,20,0.435,9,0.47368421052631576,14,0.7368421052631579,2025-06-22,0.44280178827045147,19,9,3.6842105263157894,2.0526315789473686,0.1562209410451925,0.8880382775119617,0.6846980551997486,0.61967067683128,0.9746794344808963,0.6039802648583062,1569,Active
LANDER STRIKERS U10 BOYS BLACK,WY,24,24,5,12,0,0.20833333333333334,45,84,-37,0.19333333333333333,2,0.08333333333333333,6,0.25,2025-10-12,0.40265739387545135,24,2,1.875,3.5,0.0795053003533569,0.8090909090909091,0.6226233538377928,0.5512932541915289,1.0954451150103321,0.6039115022422596,1570,Active
Maccabee FA 2016 Blue,CA,21,21,18,2,0,0.8571428571428571,102,18,68,0.7599999999999999,0,0.0,11,0.5238095238095238,2025-09-01,0.3853123632428142,21,0,4.857142857142857,0.8571428571428571,0.20595658758202928,0.9532467532467532,0.5958029817071068,0.5893224571900205,1.02469507659596,0.6038758204100474,1571,Active
Hurricanes 2016 Boys,PA,28,30,8,20,0,0.2857142857142857,64,131,-60,0.3,3,0.10714285714285714,15,0.5357142857142857,2025-10-05,0.3685176780111793,28,3,2.2857142857142856,4.678571428571429,0.09692074709742554,0.7448051948051948,0.5698336007777577,0.5102453488471786,1.1832159566199232,0.6037304385470809,1572,Active
WUFC 16B Gold,OR,23,23,10,11,0,0.43478260869565216,64,62,-6,0.39,0,0.0,5,0.21739130434782608,2025-08-10,0.3973450363819143,23,0,2.782608695652174,2.6956521739130435,0.11799047472730066,0.8529644268774703,0.6144089316274447,0.562836339297421,1.0723805294763609,0.6035747315443051,1573,Active
Dewitt SC - 2016 Boys Blue,MI,26,27,10,12,0,0.38461538461538464,85,81,-3,0.37,3,0.11538461538461539,14,0.5384615384615384,2025-10-12,0.3614902486646878,26,3,3.269230769230769,3.1153846153846154,0.1386246262571351,0.83006993006993,0.5589671875561888,0.5291192237991262,1.140175425099138,0.6032887359232947,1574,Active
Roadrunners SC B2016 White,IL,30,36,5,23,0,0.16666666666666666,57,149,-79,0.15000000000000002,0,0.0,7,0.23333333333333334,2025-10-11,0.35636753832847157,30,0,1.9,4.966666666666667,0.08056537102473499,0.729090909090909,0.5510460140255692,0.4925588644384703,1.224744871391589,0.6032589430794814,1575,Active
Valhalla FC B16/B17 Grey,OH,28,28,6,18,0,0.21428571428571427,42,108,-52,0.19333333333333333,0,0.0,13,0.4642857142857143,2025-10-05,0.3654290342321054,28,0,1.5,3.857142857142857,0.06360424028268552,0.7896103896103897,0.5650576751948984,0.509677531095554,1.1832159566199232,0.6030585875229066,1576,Active
BUSC 2016 Select White,CA,30,43,4,21,0,0.13333333333333333,49,157,-77,0.12000000000000001,0,0.0,4,0.13333333333333333,2025-10-11,0.361347121717939,30,0,1.6333333333333333,5.233333333333333,0.06925795053003533,0.7145454545454546,0.5587458724109443,0.49200820446166454,1.224744871391589,0.6025845250970079,1577,Active
VYS Black 16B,VA,27,27,6,17,0,0.2222222222222222,94,128,-26,0.2,0,0.0,11,0.4074074074074074,2025-10-12,0.3670386368971371,27,0,3.4814814814814814,4.7407407407407405,0.14762465645857872,0.7414141414141414,0.567546580713316,0.5183357080025336,1.161895003862225,0.602251669451533,1578,Active
Strikers Miami FC 2016 Black,FL,26,26,6,16,0,0.23076923076923078,40,87,-42,0.24,1,0.038461538461538464,4,0.15384615384615385,2025-10-04,0.37883532031429745,26,1,1.5384615384615385,3.3461538461538463,0.06523511823865182,0.8174825174825174,0.5857876231108311,0.5280161010107325,1.140175425099138,0.6020309824291014,1579,Active
FVU B2016 White-AC,MT,30,34,6,20,0,0.2,79,152,-55,0.18,5,0.16666666666666666,15,0.5,2025-10-12,0.3497175433312254,30,5,2.6333333333333333,5.066666666666666,0.11166077738515902,0.7236363636363636,0.5407632221256379,0.4915173614796872,1.224744871391589,0.6019833676721726,1580,Active
CCExpress Los Leones,TX,22,24,12,10,0,0.5454545454545454,115,69,36,0.49142857142857144,2,0.09090909090909091,6,0.2727272727272727,2025-10-11,0.39206612944715136,22,2,5.2272727272727275,3.1363636363636362,0.2216511403790556,0.8289256198347108,0.606246233536431,0.573863092164612,1.0488088481701516,0.6018726887005282,1581,Active
Roma FC 2016 White,IL,27,29,11,12,0,0.4074074074074074,69,92,-18,0.39999999999999997,0,0.0,8,0.2962962962962963,2025-10-04,0.3593583322896926,27,0,2.5555555555555554,3.4074074074074074,0.1083627797408716,0.8141414141414142,0.5556706358382988,0.5179032202794365,1.161895003862225,0.6017491641268347,1582,Active
Total Ginga Academy 2016,OH,30,45,3,20,0,0.1,61,133,-64,0.11,0,0.0,9,0.3,2025-10-03,0.34744093015441313,30,0,2.033333333333333,4.433333333333334,0.0862190812720848,0.7581818181818182,0.5372429278181239,0.4912259365816549,1.224744871391589,0.6016264465229118,1583,Active
Philadelphia SC Surf 16 Azzurri Giallo,PA,27,28,8,17,0,0.2962962962962963,62,97,-32,0.3,2,0.07407407407407407,19,0.7037037037037037,2025-10-12,0.3637550923481655,27,2,2.2962962962962963,3.5925925925925926,0.09736945425991363,0.804040404040404,0.56246928286494,0.5177635413790276,1.161895003862225,0.6015868719103046,1584,Active
LUFC B2016 Gold,CA,30,34,1,24,0,0.03333333333333333,38,138,-85,0.03,0,0.0,6,0.2,2025-10-11,0.35606311634600374,30,0,1.2666666666666666,4.6,0.05371024734982332,0.749090909090909,0.5505752906796453,0.49090540569593366,1.224744871391589,0.6012338779645021,1585,Active
Bergen Football Academy 2016,NJ,24,25,14,7,0,0.5833333333333334,94,55,38,0.5266666666666666,0,0.0,19,0.7916666666666666,2025-09-28,0.3669985792255789,24,0,3.9166666666666665,2.2916666666666665,0.16607773851590107,0.875,0.5674846401102329,0.5487063317693199,1.0954451150103321,0.6010776707119402,1586,Active
Hawks FC Japan 2016B,MO,30,44,5,21,0,0.16666666666666666,99,195,-66,0.15000000000000002,0,0.0,7,0.23333333333333334,2025-09-21,0.3595519786429373,30,0,3.3,6.5,0.13992932862190813,0.6454545454545455,0.5559700684173339,0.49065881586569104,1.224744871391589,0.6009318683345751,1587,Active
Sandy Spring SC 2016 Boys Academy 1,MD,30,45,11,14,0,0.36666666666666664,86,140,-39,0.36,4,0.13333333333333333,17,0.5666666666666667,2025-10-12,0.34176395307707963,30,4,2.8666666666666667,4.666666666666667,0.12155477031802121,0.7454545454545454,0.5284646995741817,0.49048068289902236,1.224744871391589,0.6007137008972219,1588,Active
Roadrunners SC B2016 Select III,IL,24,25,10,12,0,0.4166666666666667,76,62,8,0.3733333333333333,0,0.0,11,0.4583333333333333,2025-10-11,0.3768862898398609,24,0,3.1666666666666665,2.5833333333333335,0.13427561837455831,0.8590909090909091,0.5827738652382981,0.5483376246360724,1.0954451150103321,0.6006737722839547,1589,Active
Rocklin FC 16B Grey,CA,25,25,11,13,0,0.44,75,83,-8,0.39999999999999997,0,0.0,6,0.24,2025-10-11,0.3750743996173052,25,0,3.0,3.32,0.12720848056537104,0.8189090909090909,0.5799721653705876,0.537206813517245,1.118033988749895,0.6006154765003063,1590,Active
Golden Ball Soccer Academy 16B (U9)Black TASL,VA,24,24,14,7,0,0.5833333333333334,94,65,22,0.5266666666666666,2,0.08333333333333333,17,0.7083333333333334,2025-10-04,0.3713355066578881,24,2,3.9166666666666665,2.7083333333333335,0.16607773851590107,0.8522727272727273,0.5741907688050676,0.5481845544407662,1.0954451150103321,0.6005060922862528,1591,Active
Nordic 2016 Boys Dortmund,VT,26,26,13,12,0,0.5,130,145,-18,0.48,2,0.07692307692307693,14,0.5384615384615384,2025-10-12,0.3718576629352887,26,2,5.0,5.576923076923077,0.21201413427561838,0.6958041958041958,0.5749981715688255,0.5265625689572582,1.140175425099138,0.600373700902136,1592,Active
San Pedro Pachuca FC B2016 Blue,CA,27,27,7,16,0,0.25925925925925924,52,117,-51,0.26,0,0.0,18,0.6666666666666666,2025-08-23,0.37462919925960353,27,0,1.9259259259259258,4.333333333333333,0.08166470357283077,0.7636363636363637,0.5792837584418731,0.5166304685069627,1.161895003862225,0.6002703602012406,1593,Active
TST Odysseus 2016,NY,24,24,9,13,0,0.375,53,69,-13,0.3466666666666666,7,0.2916666666666667,14,0.5833333333333334,2025-10-12,0.3886485709032998,24,7,2.2083333333333335,2.875,0.09363957597173146,0.8431818181818181,0.600961711769601,0.5479413058924705,1.0954451150103321,0.6002396268522889,1594,Active
LUFC B2016 Navy,CA,30,33,7,23,0,0.23333333333333334,36,154,-95,0.26,0,0.0,4,0.13333333333333333,2025-10-11,0.3619425045417032,30,0,1.2,5.133333333333334,0.05088339222614841,0.72,0.5596665043332384,0.4899765810451727,1.224744871391589,0.6000963047370605,1595,Active
Marlborough Rising Stars FC,MA,19,19,14,1,0,0.7368421052631579,53,21,32,0.63,13,0.6842105263157895,6,0.3157894736842105,2025-08-24,0.43551571145455664,19,13,2.789473684210526,1.105263157894737,0.11828156964850288,0.939712918660287,0.6734316991053776,0.6156579171249845,0.9746794344808963,0.6000691104970665,1596,Active
FC REAL LIBERTAD 16B GOLD,CA,21,21,15,4,0,0.7142857142857143,165,66,51,0.6499999999999999,0,0.0,14,0.6666666666666666,2025-08-17,0.38066337527090716,21,0,7.857142857142857,3.142857142857143,0.3331650681474003,0.8285714285714285,0.5886143182749989,0.585515890308765,1.02469507659596,0.5999752500680917,1597,Active
B16 Academy White,FL,30,31,5,25,0,0.16666666666666666,56,163,-91,0.18,0,0.0,15,0.5,2025-09-13,0.3592059508297571,30,0,1.8666666666666667,5.433333333333334,0.07915194346289753,0.7036363636363636,0.5554350105720282,0.4898186677630691,1.224744871391589,0.5999029012546795,1598,Active
Long Beach B16 Blue,CA,30,52,3,22,0,0.1,37,165,-89,0.08000000000000002,0,0.0,7,0.23333333333333334,2025-10-11,0.3652384697872061,30,0,1.2333333333333334,5.5,0.05229681978798587,0.7,0.5647630081265416,0.48931716883352205,1.224744871391589,0.5992886930127084,1599,Active
MI Burn 16B Black,MI,21,21,15,5,0,0.7142857142857143,134,43,59,0.6399999999999999,0,0.0,11,0.5238095238095238,2025-10-11,0.3805304439996341,21,0,6.380952380952381,2.0476190476190474,0.27057041898031303,0.8883116883116883,0.5884087685565313,0.5848216825923191,1.02469507659596,0.5992638988389146,1600,Active
STARS UNITED 16B,KS,25,28,7,17,0,0.28,66,79,-16,0.22999999999999998,0,0.0,4,0.16,2025-10-05,0.3748057228630261,25,0,2.64,3.16,0.11194346289752652,0.8276363636363636,0.5795567143584072,0.5356499939218223,1.118033988749895,0.598874899278272,1601,Active
2016B Select Black,CA,25,27,9,10,0,0.36,90,82,4,0.29,0,0.0,20,0.8,2025-10-12,0.3672387942656548,25,0,3.6,3.28,0.15265017667844524,0.8210909090909091,0.5678560811818965,0.5354618658630087,1.118033988749895,0.5986645657142808,1602,Active
Beachside South NEAL U10 (2016),CT,27,28,9,13,0,0.3333333333333333,77,92,-9,0.35,0,0.0,27,1.0,2025-10-11,0.35374733845468037,27,0,2.8518518518518516,3.4074074074074074,0.12092658029053789,0.8141414141414142,0.5469944365357248,0.5152102608078253,1.161895003862225,0.5986202279711662,1603,Active
MidState 2016 Boys City,IL,30,30,5,21,0,0.16666666666666666,43,105,-52,0.16000000000000003,0,0.0,4,0.13333333333333333,2025-10-05,0.3393043785778459,30,0,1.4333333333333333,3.5,0.060777385159010607,0.8090909090909091,0.5246614947975659,0.48877055572852346,1.224744871391589,0.5986192314157259,1604,Active
RPSC 16B Mercado_White,TX,23,24,15,6,0,0.6521739130434783,93,48,41,0.5874999999999999,9,0.391304347826087,10,0.43478260869565216,2025-10-11,0.3731218883020542,23,9,4.043478260869565,2.0869565217391304,0.1714549085881088,0.8861660079051383,0.5769530251238203,0.5576959983729416,1.0723805294763609,0.5980623300220228,1605,Active
PRFC Desert Foothills 16B Copa,AZ,27,27,8,19,0,0.2962962962962963,74,141,-50,0.29,0,0.0,7,0.25925925925925924,2025-09-14,0.3753079180401015,27,0,2.740740740740741,5.222222222222222,0.11621515508441305,0.7151515151515151,0.5803332515589845,0.5144732849825764,1.161895003862225,0.5977639394418423,1606,Active
Tide,MD,30,36,6,21,0,0.2,51,140,-82,0.18000000000000002,15,0.5,17,0.5666666666666667,2025-10-12,0.3495874318861359,30,15,1.7,4.666666666666667,0.07208480565371025,0.7454545454545454,0.5405620326639603,0.48784508982002733,1.224744871391589,0.5974857717906475,1607,Active
SLSG MO B 2016 Palmeiras,MO,27,27,10,16,0,0.37037037037037035,100,109,-8,0.38,2,0.07407407407407407,13,0.48148148148148145,2025-10-12,0.35210350936392776,27,2,3.7037037037037037,4.037037037037037,0.15704750687082844,0.7797979797979797,0.5444526071860392,0.5140406616453852,1.161895003862225,0.5972612765478056,1608,Active
PA Classics Hbg 2016 Boys U10 Academy,PA,25,25,11,11,0,0.44,106,95,12,0.39999999999999997,0,0.0,10,0.4,2025-10-12,0.3660934618488434,25,0,4.24,3.8,0.1797879858657244,0.7927272727272727,0.5660850700904303,0.5341540937728576,1.118033988749895,0.5972024320679534,1609,Active
B2016 MD II,CA,25,26,10,11,0,0.4,66,72,-10,0.35,0,0.0,10,0.4,2025-10-11,0.3697278863709758,25,0,2.64,2.88,0.11194346289752652,0.8429090909090909,0.5717049286095076,0.5339934679270281,1.118033988749895,0.5970228469128442,1610,Active
OC Miami,CA,20,20,17,3,0,0.85,81,17,58,0.78,13,0.65,6,0.3,2025-06-01,0.4004859501179683,20,13,4.05,0.85,0.1717314487632509,0.9536363636363636,0.6192656814952046,0.5966329713770457,1.0,0.5966329713770457,1611,Active
NEFC Metro North Boys 2016 Navy,MA,30,33,9,21,0,0.3,39,141,-82,0.30000000000000004,0,0.0,14,0.4666666666666667,2025-10-05,0.3525005890825483,30,0,1.3,4.7,0.05512367491166078,0.7436363636363637,0.545066605860617,0.48679197122597506,1.224744871391589,0.5961959701936149,1612,Active
HCSC 2016 Yellow,FL,23,23,16,5,0,0.6956521739130435,97,54,43,0.6275,0,0.0,15,0.6521739130434783,2025-09-20,0.3726372080649478,23,0,4.217391304347826,2.347826086956522,0.17882931325856508,0.8719367588932806,0.5762035710237438,0.5558753570446153,1.0723805294763609,0.5961099097103657,1613,Active
FC Stars East 2016 Boys Blue,MA,27,27,11,15,0,0.4074074074074074,89,123,-20,0.37,0,0.0,15,0.5555555555555556,2025-10-12,0.3608268529874617,27,0,3.2962962962962963,4.555555555555555,0.1397722811150373,0.7515151515151515,0.5579413883339255,0.513022319526393,1.161895003862225,0.5960780699275261,1614,Active
