Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
Chagrin Falls 2016 Boys Orange D3East,OH,6,2,2,0,0.3333333333333333,16,14,2,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.2777777777777778,6,0,0.3333333333333333,0.512,0.2777777777777778,0.33573333333333333,0.5477225575051661,0.18388871997306774,3110,Active,231
NRASL Boys U10 Gold 25/26 - West 6,OH,3,1,1,0,0.3333333333333333,11,10,1,0.3333333333333333,0,0.0,3,1.0,2025-10-05,0.5,2,0,0.3333333333333333,0.51,0.5,0.4686666666666667,0.3872983346207417,0.18151381949225429,3118,Provisional,232
Copley Cosmos Boys 2016 (Gold),OH,6,0,4,0,0.0,10,26,-16,0.0,0,0.0,6,1.0,2025-10-05,0.38888888888888884,6,0,0.0,0.476,0.38888888888888884,0.3285333333333333,0.5477225575051661,0.17994511755903053,3124,Active,233
Boys U10 3 East,OH,6,2,0,0,0.3333333333333333,28,14,14,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.25,5,0,0.3333333333333333,0.536,0.25,0.32386666666666664,0.5477225575051661,0.17738907895733977,3131,Active,234
CFSC 2016 Boys D4S,OH,3,2,0,0,0.6666666666666666,10,2,8,0.6666666666666666,0,0.0,3,1.0,2025-10-05,0.3654761904761905,3,0,0.6666666666666666,0.524,0.3654761904761905,0.4574190476190476,0.3872983346207417,0.17715763536666287,3132,Provisional,235
REVERE U10 D3 S,OH,6,0,4,0,0.0,10,32,-22,0.0,0,0.0,6,1.0,2025-10-05,0.3833333333333333,5,0,0.0,0.464,0.3833333333333333,0.3228,0.5477225575051661,0.1768048415626676,3135,Active,236
Olmsted Falls- Boys 2016 3rd Grade White,OH,6,4,2,0,0.6666666666666666,28,20,8,0.6666666666666666,0,0.0,6,1.0,2025-10-05,0.1,5,0,0.6666666666666666,0.524,0.1,0.29813333333333336,0.5477225575051661,0.16329435181087354,3153,Active,237
Boys 2016 Red - East 3,OH,6,0,3,0,0.0,8,21,-13,0.0,0,0.0,6,1.0,2025-10-05,0.3194444444444444,3,0,0.0,0.482,0.3194444444444444,0.28806666666666664,0.5477225575051661,0.15778061139865482,3161,Active,238
Warrior SC B16 Red,OH,6,1,5,0,0.16666666666666666,20,62,-42,0.16666666666666666,0,0.0,6,1.0,2025-09-21,0.27777777777777785,6,0,0.16666666666666666,0.424,0.27777777777777785,0.28480000000000005,0.5477225575051661,0.15599138437747131,3163,Active,239
New Phila U10 Boys - South 5 E,OH,3,0,2,0,0.0,6,12,-6,0.0,0,0.0,3,1.0,2025-10-05,0.4722222222222222,2,0,0.0,0.496,0.4722222222222222,0.38253333333333334,0.3872983346207417,0.14815452293692105,3173,Provisional,240
