Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength
Phoenix Premier FC 14B SW,2025-03-23,Phoenix Premier FC 14B Black,3,7,-4,0.21963824289405665,-4.219638242894057,weak,0.267
Phoenix Premier FC 14B SW,2025-03-22,AZSC 14B Perez,2,5,-3,1.7956349206349205,-4.795634920634921,weak,0.247
Phoenix Premier FC 14B SW,2025-03-21,Southeast 2014 Boys Red,0,9,-9,1.5437352245862885,-10.543735224586289,weak,0.205
Phoenix Premier FC 14B SW,2025-02-01,2014 Rush Boys,4,0,4,0.8015873015873014,3.1984126984126986,good,0.24
Phoenix Premier FC 14B SW,2025-01-26,PRFC Southeast Valley 14B Predator,4,1,3,0.01506591337099783,2.984934086629002,good,0.259
Phoenix Premier FC 14B SW,2025-01-25,Playmaker Futbol Academy 14B Black,3,6,-3,0.9186228482003127,-3.9186228482003127,weak,0.233
Phoenix Premier FC 14B SW,2025-01-25,Southeast 2014 Boys Blue,0,4,-4,1.4777777777777779,-5.477777777777778,weak,0.239
Phoenix Premier FC 14B SW,2025-01-18,PRFC Desert Foothills 14B Predator,6,1,5,-0.41666666666666696,5.416666666666667,good,0.26
Phoenix Premier FC 14B SW,2024-12-08,FC Elite Arizona 2014 Boys (ARCHIVED),4,5,-1,2.3735224586288415,-3.3735224586288415,weak,0.201
Phoenix Premier FC 14B SW,2024-12-08,CCV Stars 14 Boys North Navy,5,0,5,0.7407407407407405,4.2592592592592595,good,0.233
Phoenix Premier FC 14B SW,2024-12-07,PRFC North Valley 14B Copa,4,3,1,-2.198966408268734,3.198966408268734,good,0.343
Phoenix Premier FC 14B SW,2024-12-07,FC Elite Arizona 2014 Boys (ARCHIVED),2,3,-1,2.3735224586288415,-3.3735224586288415,weak,0.201
Phoenix Premier FC 14B SW,2024-11-10,PRFC West Valley 14B Pre-Academy,2,1,1,0.6481481481481479,0.3518518518518521,neutral,0.226
Phoenix Premier FC 14B SW,2024-11-09,Madison FC 14 Gold Boys,0,6,-6,2.2675736961451247,-8.267573696145124,weak,0.231
Phoenix Premier FC 14B SW,2024-11-09,PRFC Southeast Valley 14B Predator-Central,3,1,2,0.8429951690821254,1.1570048309178746,good,0.203
Phoenix Premier FC 14B SW,2024-10-26,PRFC Scottsdale 14B Copa,12,2,10,-1.581196581196581,11.581196581196581,good,0.314
Phoenix Premier FC 14B SW,2024-10-19,Tuzos Royals 14 Pre-Academy,0,3,-3,1.830409356725146,-4.830409356725146,weak,0.21
Phoenix Premier FC 14B SW,2024-10-15,Hustle Hard 2014- Boys,3,0,3,-0.01532567049808442,3.0153256704980844,good,0.208
Phoenix Premier FC 14B SW,2024-10-12,Phoenix Premier FC 14B White,10,0,10,-0.4097222222222223,10.409722222222221,good,0.258
Phoenix Premier FC 14B SW,2024-09-28,AZEV B2014 (NAVY),0,4,-4,2.3703703703703702,-6.37037037037037,weak,0.211
Phoenix Premier FC 14B SW,2024-09-28,14 Cityzens,3,0,3,0.9327073552425662,2.067292644757434,good,0.22
Phoenix Premier FC 14B SW,2024-09-21,Monsters 2014,10,2,8,0.2777777777777777,7.722222222222222,good,0.37
Phoenix Premier FC 14B SW,2024-09-07,Scottsdale 14 Sandsharks Black,10,1,9,1.0470085470085468,7.952991452991453,good,0.201
Phoenix Premier FC 14B SW Black,2025-09-28,FSC United 14 Boys,14,0,14,-1.2960317460317459,15.296031746031746,good,0.336
Phoenix Premier FC 14B SW Black,2025-09-27,Southeast 2014 Boys Green,1,4,-3,2.281746031746032,-5.281746031746032,weak,0.22
Phoenix Premier FC 14B SW Black,2025-09-26,Playmaker Futbol Academy 14B Gold,0,0,0,0.6691729323308273,-0.6691729323308273,neutral,0.258
Phoenix Premier FC 14B SW Black,2025-09-20,14B Laroussi,12,0,12,-0.9600840336134446,12.960084033613445,good,0.317
Phoenix Premier FC 14B SW Black,2025-04-27,LAFC 14 BOYS,7,2,5,-0.5018796992481196,5.50187969924812,good,0.365
Phoenix Premier FC 14B SW Black,2025-04-27,Tuzos Royals 2014,0,3,-3,2.404621848739496,-5.404621848739496,weak,0.195
Phoenix Premier FC 14B SW Black,2025-04-26,Scottsdale 14 Sandsharks Black,3,0,3,1.6620879120879124,1.3379120879120876,good,0.201
Phoenix Premier FC 14B SW Black,2025-04-26,AZ Inferno 14 Boys Black,2,3,-1,1.3392857142857149,-2.339285714285715,weak,0.253
Phoenix Premier FC 14B SW Black,2025-03-23,Phoenix Premier FC 14B Black,3,7,-4,0.8347176079734222,-4.834717607973422,weak,0.267
Phoenix Premier FC 14B SW Black,2025-03-22,AZSC 14B Perez,2,5,-3,2.410714285714286,-5.4107142857142865,weak,0.247
Phoenix Premier FC 14B SW Black,2025-03-21,Next Level Soccer Southeast 2014 Boys Red,0,9,-9,2.170634920634921,-11.170634920634921,weak,0.208
Phoenix Premier FC 14B SW Black,2025-02-01,2014 Rush Boys,4,0,4,1.416666666666667,2.583333333333333,good,0.24
Phoenix Premier FC 14B SW Black,2025-01-26,PRFC Southeast Valley 14B Predator,4,1,3,0.6301452784503634,2.3698547215496366,good,0.259
Phoenix Premier FC 14B SW Black,2025-01-25,Playmaker Futbol Academy 14B Gold,3,6,-3,0.6691729323308273,-3.6691729323308273,weak,0.258
Phoenix Premier FC 14B SW Black,2025-01-25,Next Level Soccer Southeast 2014 Boys Blue,0,4,-4,1.75952380952381,-5.7595238095238095,weak,0.27
Phoenix Premier FC 14B SW Black,2025-01-18,PRFC Desert Foothills 14B Predator,6,1,5,0.1984126984126986,4.801587301587301,good,0.26
Phoenix Premier FC 14B SW Black,2024-12-08,CCV STARS 14 Boys White PEO,5,0,5,1.672857142857143,3.327142857142857,good,0.225
Phoenix Premier FC 14B SW Black,2024-12-07,PRFC North Valley 14B Copa,4,3,1,-1.5838870431893683,2.5838870431893683,good,0.343
Phoenix Premier FC 14B SW Black,2024-11-10,PRFC West Valley 14B Pre-Academy,2,1,1,1.2632275132275135,-0.2632275132275135,neutral,0.226
Phoenix Premier FC 14B SW Black,2024-11-09,Madison FC 14 Gold Boys Storm,0,6,-6,3.078571428571429,-9.07857142857143,weak,0.213
Phoenix Premier FC 14B SW Black,2024-11-09,PRFC Southeast Valley 14B Predator-Central,3,1,2,1.458074534161491,0.5419254658385091,neutral,0.203
Phoenix Premier FC 14B SW Black,2024-10-26,PRFC Scottsdale 14B Copa,12,2,10,-0.9661172161172153,10.966117216117215,good,0.314
Phoenix Premier FC 14B SW Black,2024-10-15,Hustle Hard 2014- Boys,3,0,3,0.5997536945812811,2.400246305418719,good,0.208
Phoenix Premier FC 14B SW Black,2024-10-12,Phoenix Premier FC 14B White,10,0,10,0.20535714285714324,9.794642857142858,good,0.258
Phoenix Premier FC 14B SW Black,2024-09-28,14 Cityzens,3,0,3,1.5477867203219318,1.4522132796780682,good,0.22
Phoenix Premier FC 14B SW Black,2024-09-28,AZEV B2014 (NAVY),0,4,-4,2.985449735449736,-6.985449735449736,weak,0.211
Phoenix Premier FC 14B SW Black,2024-09-21,Monsters 2014,10,2,8,0.8928571428571432,7.107142857142857,good,0.37
Phoenix Premier FC 14B SW Black,2024-09-07,Scottsdale 14 Sandsharks Black,10,1,9,1.6620879120879124,7.337912087912088,good,0.201
Phoenix Premier FC 14B SW White,2025-10-04,AZ Arsenal 14 Boys Select,5,7,-2,2.1129032258064515,-4.112903225806452,weak,0.232
Phoenix Premier FC 14B SW White,2025-09-20,ASA 014B Magic,4,1,3,-1.7777777777777777,4.777777777777778,good,0.3
Phoenix Premier FC 14B White,2025-04-19,PRFC West Valley 14B Predator,2,1,1,-1.195945945945946,2.195945945945946,good,0.25
Phoenix Premier FC 14B White,2025-04-18,Amore 2014 Boys,0,5,-5,-1.5258620689655173,-3.4741379310344827,weak,0.273
Phoenix Premier FC 14B White,2025-04-14,NOS Santos 14 Boys White,1,1,0,-1.625,1.625,good,0.241
Phoenix Premier FC 14B White,2025-03-22,2014 Rush Boys,1,2,-1,-1.2261904761904763,0.22619047619047628,neutral,0.24
Phoenix Premier FC 14B White,2025-03-21,AZSC 15B White,1,6,-5,-0.75,-4.25,weak,0.235
Phoenix Premier FC 14B White,2025-03-15,PRFC West Valley 14B Predator,3,0,3,-1.195945945945946,4.195945945945946,good,0.25
Phoenix Premier FC 14B White,2025-03-01,Hustle Hard 2014- Boys,0,0,0,-2.043103448275862,2.043103448275862,good,0.208
Phoenix Premier FC 14B White,2025-02-22,14 Boys Navy,1,4,-3,-0.4500000000000002,-2.55,weak,0.202
Phoenix Premier FC 14B White,2025-02-15,Monsters 2014,2,5,-3,-1.75,-1.25,weak,0.37
Phoenix Premier FC 14B White,2025-02-09,CCV Stars 14 Boys West Orange,2,3,-1,-0.8500000000000001,-0.1499999999999999,neutral,0.196
Phoenix Premier FC 14B White,2025-02-08,BRAZAS FC 2015 Boys Black,0,7,-7,0.33333333333333326,-7.333333333333333,weak,0.278
Phoenix Premier FC 14B White,2025-02-08,Phoenix United 2015 Academy,3,4,-1,-0.11842105263157898,-0.881578947368421,neutral,0.216
Phoenix Premier FC 14B White,2025-02-01,Scottsdale 14 Sandsharks Black,4,3,1,-0.9807692307692308,1.9807692307692308,good,0.201
Phoenix Premier FC 14B White,2025-01-26,2014 Rush Boys,1,3,-2,-1.2261904761904763,-0.7738095238095237,neutral,0.24
Phoenix Premier FC 14B White,2025-01-25,BRAZAS FC 2015 Boys Black,0,10,-10,0.33333333333333326,-10.333333333333334,weak,0.278
Phoenix Premier FC 14B White,2025-01-24,Next Level Soccer Southeast 2015 Boys Blue,0,7,-7,-0.75,-6.25,weak,0.242
Phoenix Premier FC 14B White,2025-01-18,FSC United 14 Boys,5,3,2,-3.938888888888889,5.938888888888889,good,0.336
Phoenix Premier FC 14B White,2024-12-14,AZSC 2014B Pre-NL Premier 2,1,7,-6,0.32894736842105265,-6.328947368421053,weak,0.202
Phoenix Premier FC 14B White,2024-12-14,AZSC 14B Azanger,1,7,-6,0.53125,-6.53125,weak,0.193
Phoenix Premier FC 14B White,2024-12-13,14B Laroussi,5,3,2,-3.602941176470588,5.602941176470588,good,0.317
Phoenix Premier FC 14B White,2024-11-16,PRFC Scottsdale 14B Copa,2,2,0,-3.6089743589743586,3.6089743589743586,good,0.314
Phoenix Premier FC 14B White,2024-11-09,Tuzos Royals 14 Pre-Academy,2,3,-1,-0.19736842105263164,-0.8026315789473684,neutral,0.21
Phoenix Premier FC 14B White,2024-11-02,AZ Arsenal 14 Boys Teal 2 AP,4,2,2,-1.3189655172413794,3.3189655172413794,good,0.226
Phoenix Premier FC 14B White,2024-11-02,AZ Arsenal 14 Boys Teal CB,4,2,2,-1.8026315789473686,3.8026315789473686,good,0.25
Phoenix Premier FC 14B White,2024-10-26,Scottsdale 14 Sandsharks Black,0,4,-4,-0.9807692307692308,-3.019230769230769,weak,0.201
Phoenix Premier FC 14B White,2024-10-19,Hustle Hard 2014- Boys,2,3,-1,-2.043103448275862,1.043103448275862,good,0.208
Phoenix Premier FC 14B White,2024-10-12,Phoenix Premier FC 14B SW,0,10,-10,-0.9166666666666665,-9.083333333333334,weak,0.275
Phoenix Premier FC 14B White,2024-10-12,Phoenix Premier FC 14B SW Black,0,10,-10,-0.5714285714285716,-9.428571428571429,weak,0.285
Phoenix Premier FC 14B White,2024-09-28,Monsters 2014,6,6,0,-1.75,1.75,good,0.37
Phoenix Premier FC 14B White,2024-09-14,RSL-AZ Yuma 14 Boys Quinonez,0,6,-6,-1.4423076923076925,-4.5576923076923075,weak,0.285
Phoenix Premier FC 14B White,2024-09-14,14B Laroussi,0,2,-2,-3.602941176470588,1.6029411764705879,good,0.317
Phoenix Premier FC 14B White,2024-09-13,CCV Stars 14 Boys East Pre-ECNL,3,3,0,-1.2115384615384617,1.2115384615384617,good,0.273
Phoenix Premier FC 14B X-Factor,2025-09-21,14B Geoff,8,1,7,1.0347394540942925,5.965260545905707,good,0.22
Phoenix Premier FC 14B X-Factor,2025-09-21,AZ Arsenal 14 Boys Teal MC,3,0,3,1.2526881720430105,1.7473118279569895,good,0.227
Phoenix Premier FC 14B X-Factor,2025-09-20,AZ Arsenal 14 Boys Teal MC,3,0,3,1.2526881720430105,1.7473118279569895,good,0.227
Phoenix Premier FC 14B X-Factor,2025-09-19,Jedi 14B,4,1,3,2.419354838709677,0.580645161290323,neutral,0.13
Phoenix Premier FC 14B X-Factor,2025-08-10,CITY SC SW B14 White MV II,9,0,9,-4.580645161290323,13.580645161290324,good,0.397
Phoenix Premier FC 14B X-Factor,2025-08-09,CITY SC SW B14 White LE Rea,2,1,1,2.419354838709677,-1.419354838709677,weak,0.13
Phoenix Premier FC 14B X-Factor,2025-08-09,ALBION SC San Diego B14 Academy III,1,3,-2,3.419354838709677,-5.419354838709677,weak,0.169
Phoenix Premier FC 14B X-Factor,2025-05-03,Playmaker Futbol Academy 14B Gold,2,2,0,0.6956706281833611,-0.6956706281833611,neutral,0.258
Phoenix Premier FC 14B X-Factor,2025-04-27,14B Jimmy,3,2,1,2.8064516129032255,-1.8064516129032255,weak,0.189
Phoenix Premier FC 14B X-Factor,2025-04-26,Next Level Soccer Northwest 2014 Boys,6,1,5,1.1749103942652326,3.8250896057347674,good,0.214
Phoenix Premier FC 14B X-Factor,2025-04-13,U-11 (2014) Boys Pre Academy,5,0,5,1.8311195445920299,3.16888045540797,good,0.223
Phoenix Premier FC 14B X-Factor,2025-04-12,PRFC Scottsdale 14B Predator,5,2,3,1.3263315828957234,1.6736684171042766,good,0.25
Phoenix Premier FC 14B X-Factor,2025-03-23,BRAZAS FC 2015 Boys Black,4,1,3,3.00268817204301,-0.002688172043010084,neutral,0.278
Phoenix Premier FC 14B X-Factor,2025-03-22,AZ Arsenal 15 Boys Teal 1 JZ,4,1,3,1.859354838709677,1.140645161290323,good,0.271
Phoenix Premier FC 14B X-Factor,2025-03-22,Madison FC 2015 Boys Gold,3,0,3,1.794354838709677,1.205645161290323,good,0.168
Phoenix Premier FC 14B X-Factor,2025-03-21,Madison FC 14 Blue Boys,2,1,1,1.9879822896900694,-0.9879822896900694,neutral,0.218
Phoenix Premier FC 14B X-Factor,2025-02-23,Excel Soccer Academy 14 Red,0,4,-4,2.794354838709677,-6.794354838709677,weak,0.206
Phoenix Premier FC 14B X-Factor,2025-02-22,Tuzos Royals 2014,0,0,0,2.43111954459203,-2.43111954459203,weak,0.195
Phoenix Premier FC 14B X-Factor,2025-02-22,Playmaker Futbol Academy 14B Gold,1,3,-2,0.6956706281833611,-2.695670628183361,weak,0.258
Phoenix Premier FC 14B X-Factor,2025-01-26,Playmaker Futbol Academy 14B Gold,0,2,-2,0.6956706281833611,-2.695670628183361,weak,0.258
Phoenix Premier FC 14B X-Factor,2025-01-25,Next Level Soccer Southeast 2014 Boys Blue,1,9,-8,1.7860215053763437,-9.786021505376343,weak,0.27
Phoenix Premier FC 14B X-Factor,2025-01-25,PRFC Southeast Valley 14B Predator,3,0,3,0.6566429743028972,2.343357025697103,good,0.259
Phoenix Premier FC 14B X-Factor,2025-01-04,Phoenix Premier FC 14B Black,7,3,4,0.861215303825956,3.138784696174044,good,0.267
Phoenix Premier FC 14B X-Factor,2025-01-04,AZ Arsenal 14 Boys Teal 2 SC,12,2,10,1.7166521360069744,8.283347863993026,good,0.217
Phoenix Premier FC 14B X-Factor,2024-11-10,Scottsdale 14 Sandsharks Black,7,0,7,1.6885856079404462,5.311414392059554,good,0.201
Phoenix Premier FC 14B X-Factor,2024-11-09,FSC United 14 Boys,11,0,11,-1.269534050179212,12.269534050179212,good,0.336
Phoenix Premier FC 14B X-Factor,2024-11-09,Phoenix Valley Soccer Club boys 2014,6,2,4,1.0193548387096771,2.980645161290323,good,0.242
Phoenix Premier FC 14B X-Factor,2024-10-27,PRFC Desert Foothills 14B Predator,6,0,6,0.2249103942652324,5.775089605734768,good,0.26
Phoenix Premier FC 14B X-Factor,2024-10-27,PRFC Scottsdale 14B Predator,7,1,6,1.3263315828957234,4.673668417104277,good,0.25
Phoenix Premier FC 14B X-Factor,2024-10-26,PRFC West Valley 14B Pre-Academy,5,0,5,1.2897252090800473,3.7102747909199527,good,0.226
Phoenix Premier FC 14B X-Factor,2024-10-26,Amore 2014 Boys,7,3,4,1.1434927697441597,2.8565072302558403,good,0.273
Phoenix Premier FC 15B Black,2025-09-27,AZ Arsenal Pre-ECNL B15,1,11,-10,0.5384615384615383,-10.538461538461538,weak,0.288
Phoenix Premier FC 15B Black,2025-04-16,PSC 2014/15B,6,0,6,-2.571428571428571,8.571428571428571,good,0.287
Phoenix Premier FC 15B Black,2025-01-05,AZ Arsenal Pre-ECNL B15,2,3,-1,0.5384615384615383,-1.5384615384615383,weak,0.288
Phoenix United 14 Elite,2025-04-13,Tuzos Royals 2014,9,0,9,3.011764705882353,5.988235294117647,good,0.195
Phoenix United 14 Elite,2025-04-13,Southeast 2014 Boys Blue,10,0,10,2.7,7.3,good,0.239
Phoenix United 14 Elite,2025-04-12,Southeast 2014 Boys Red,7,1,6,2.765957446808511,3.234042553191489,good,0.205
Phoenix United 14 Elite,2025-04-12,AZ Arsenal Pre-ECNL B14,8,1,7,3.1372549019607843,3.8627450980392157,good,0.229
Phoenix United 14 Elite,2025-03-30,14B GSA,1,1,0,3.520833333333333,-3.520833333333333,weak,0.195
Phoenix United 14 Elite,2025-03-23,Dynamos SC 14B SC,1,0,1,3.625,-2.625,weak,0.177
Phoenix United 14 Elite,2025-03-22,Tuzos Royals 2014,4,0,4,3.011764705882353,0.9882352941176471,neutral,0.195
Phoenix United 14 Elite,2025-02-14,Southeast 2014 Boys Black,0,2,-2,3.2666666666666666,-5.266666666666667,weak,0.225
Phoenix United 2014 Premier,2025-10-04,BRAZAS FC 2014 Boys Gold,1,1,0,-0.29824561403508776,0.29824561403508776,neutral,0.203
Phoenix United 2014 Premier,2025-09-28,PSG 14B Blue,3,2,1,1.1032695374800638,-0.10326953748006384,neutral,0.259
Phoenix United 2014 Premier,2025-09-27,FC ARIZONA PRE ECNL RL B14,0,1,-1,2.0350877192982457,-3.0350877192982457,weak,0.169
Phoenix United 2014 Premier,2025-09-26,Playmaker Futbol Academy 14B Black,0,0,0,0.17593278972078075,-0.17593278972078075,neutral,0.233
Phoenix United 2014 Premier,2025-09-20,Tuzos 2014 Nava,6,1,5,-1.2280701754385968,6.228070175438597,good,0.326
Phoenix United 2014 Premier,2025-09-13,PRFC West Valley 14B Pre-Academy,3,0,3,-0.09454191033138404,3.094541910331384,good,0.226
Phoenix United 2014 Premier,2025-09-07,PRFC West Valley 14B Predator,5,1,4,0.08914177335229967,3.9108582266477003,good,0.25
Phoenix United 2014 Premier,2025-09-07,Synergy FC 14 B,6,0,6,-0.9649122807017543,6.964912280701754,good,0.243
Phoenix United 2014 Premier,2025-09-06,Spartak Academy 2014 Boys,10,0,10,-2.2149122807017543,12.214912280701753,good,0.325
Phoenix United 2014 Premier,2025-09-06,Tuzos Halcones 2014,3,3,0,-0.4172932330827068,0.4172932330827068,neutral,0.278
Phoenix United 2014 Premier,2025-08-31,Amore 2014 Boys,5,3,2,-0.24077434966727163,2.2407743496672716,good,0.273
Phoenix United 2014 Premier,2025-08-31,Playmaker Futbol Academy 14B Gold,9,1,8,-0.6885964912280702,8.68859649122807,good,0.258
Phoenix United 2014 Premier,2025-08-30,FC Arizona 14B Black GFC Suenaga U12,6,3,3,0.7017543859649122,2.2982456140350878,good,0.311
Phoenix United 2014 Premier,2025-08-29,PRFC North Valley 14B Predator,6,1,5,0.10651629072681734,4.893483709273182,good,0.221
Phoenix United 2014 Premier,2025-05-25,Eagles F.C.,1,0,1,0.6902601330913494,0.30973986690865063,neutral,0.172
Phoenix United 2014 Premier,2025-05-25,14 ECNL #2,0,9,-9,1.1850877192982456,-10.185087719298245,weak,0.238
Phoenix United 2014 Premier,2025-05-24,Milan,7,0,7,0.03508771929824572,6.964912280701754,good,0.19
Phoenix United 2014 Premier,2025-05-24,Santos 15B,7,0,7,-1.1871345029239766,8.187134502923977,good,0.223
Phoenix United 2014 Premier,2025-04-13,Tuzos Royals 14 Pre-Academy,6,1,5,1.087719298245614,3.912280701754386,good,0.21
Phoenix United 2014 Premier,2025-04-13,El Paso Football Club U11 BLUE,5,1,4,0.03508771929824572,3.9649122807017543,good,0.32
Phoenix United 2014 Premier,2025-04-12,Las Vegas Sports Academy U11 Boys Black 2014,5,2,3,-2.9649122807017543,5.964912280701754,good,0.39
Phoenix United 2014 Premier,2025-04-12,Next Level Soccer Northwest 2015 Boys Red,5,1,4,-0.21491228070175428,4.214912280701754,good,0.268
Phoenix United 2014 Premier,2025-03-30,Verde Valley United FC,4,0,4,1.0350877192982457,2.9649122807017543,good,0.169
Phoenix United 2014 Premier,2025-03-29,Tuzos Royals 14 Pre-Academy,4,1,3,1.087719298245614,1.912280701754386,good,0.21
Phoenix United 2014 Premier,2025-03-29,PSG 14B Blue,2,2,0,1.1032695374800638,-1.1032695374800638,weak,0.259
Phoenix United 2014 Premier,2025-03-22,Legends FC AZ 14B Black,3,2,1,0.06072874493927127,0.9392712550607287,neutral,0.266
Phoenix United 2014 Premier,2025-03-16,Tuzos Academy Mesa 2014,0,2,-2,-0.15135295866785592,-1.848647041332144,weak,0.263
Phoenix United 2014 Premier,2025-03-15,Next Level Soccer Northwest 2015 Boys Red,1,3,-2,-0.21491228070175428,-1.7850877192982457,weak,0.268
Phoenix United 2014 Premier,2025-03-15,2014 Boys Yellow,3,4,-1,1.0776409107876075,-2.0776409107876077,weak,0.181
Phoenix United 2014 Premier,2025-03-08,PRFC West Valley 14B Pre-Academy,3,0,3,-0.09454191033138404,3.094541910331384,good,0.226
Phoenix United 2014 Premier,2025-02-23,Madison FC 14 Gold Boys Storm,0,3,-3,1.7208020050125314,-4.720802005012532,weak,0.213
Phoenix United 2014 Premier,2025-02-22,Kingman SC B14 McGill,3,2,1,0.42639206712433264,0.5736079328756674,neutral,0.224
Phoenix United 2014 Premier,2025-02-09,Tuzos Academy Mesa 2014,3,3,0,-0.15135295866785592,0.15135295866785592,neutral,0.263
Phoenix United 2014 Premier,2025-02-08,Select 14B,6,1,5,-0.4060887512899898,5.40608875128999,good,0.247
Phoenix United 2014 Premier,2025-02-08,PRFC Scottsdale 14B Predator,2,3,-1,-0.05793553651570793,-0.9420644634842921,neutral,0.25
Phoenix United 2014 Premier,2025-01-22,AZ Arsenal 15 Boys Teal 1 JZ,4,7,-3,0.47508771929824567,-3.4750877192982457,weak,0.271
Phoenix United 2014 Premier,2025-01-11,PRFC Southeast Valley 14B Predator-Central,2,0,2,0.1003051106025934,1.8996948893974066,good,0.203
Phoenix United 2014 Premier,2024-12-14,CCV STARS 14 Boys Navy PEO,1,2,-1,0.7017543859649122,-1.7017543859649122,weak,0.198
Phoenix United 2014 Premier,2024-12-08,Tuzos Royals 14 Pre-Academy,1,3,-2,1.087719298245614,-3.087719298245614,weak,0.21
Phoenix United 2014 Premier,2024-12-08,U-11 (2014) Boys Pre Academy,2,2,0,0.44685242518059853,-0.44685242518059853,neutral,0.223
Phoenix United 2014 Premier,2024-12-06,East Valley NSFC 14 Boys Aguirre,2,5,-3,0.306274159976212,-3.306274159976212,weak,0.233
Phoenix United 2014 Premier,2024-11-24,West Valley 2014 Boys Martinez Pre-Elite64,2,5,-3,1.0150877192982457,-4.015087719298245,weak,0.225
Phoenix United 2014 Premier,2024-11-23,PSG 14B Blue,1,6,-5,1.1032695374800638,-6.103269537480064,weak,0.259
Phoenix United 2014 Premier,2024-11-23,CCV STARS 14 Boys Navy LAV,2,0,2,-1.0825593395252833,3.0825593395252833,good,0.247
Phoenix United 2014 Premier,2024-11-16,2014 Boys Yellow,2,3,-1,1.0776409107876075,-2.0776409107876077,weak,0.181
Phoenix United 2014 Premier,2024-10-26,East Valley NSFC 14 Boys Aguirre,2,5,-3,0.306274159976212,-3.306274159976212,weak,0.233
Phoenix United 2014 Premier,2024-10-20,Next Level Soccer Southeast 2014 Boys Green,3,5,-2,1.2169059011164276,-3.2169059011164274,weak,0.201
Phoenix United 2014 Premier,2024-10-19,Phoenix United 2015 Academy,4,3,1,1.1666666666666667,-0.16666666666666674,neutral,0.216
Phoenix United 2014 Premier,2024-10-18,14 Cityzens,1,5,-4,0.19001729676303425,-4.190017296763035,weak,0.22
Phoenix United 2014 Premier,2024-10-12,PRFC Southeast Valley 14B Predator-Central,1,3,-2,0.1003051106025934,-2.1003051106025934,weak,0.203
Phoenix United 2014 Premier,2024-10-05,U-11 (2014) Boys Pre Academy,0,3,-3,0.44685242518059853,-3.4468524251805985,weak,0.223
Phoenix United 2014 Premier,2024-09-29,AZEV B2014 (NAVY),0,2,-2,1.6276803118908383,-3.6276803118908383,weak,0.211
Phoenix United 2014 Premier,2024-09-28,AZEV B2014 (WHITE),4,1,3,-0.009356725146198563,3.0093567251461986,good,0.306
Phoenix United 2014 Premier,2024-09-27,State 48 FC 14 White,4,1,3,0.4488808227465215,2.5511191772534785,good,0.184
Phoenix United 2014 Premier,2024-09-21,Madison FC 14 Gold Boys Storm,0,3,-3,1.7208020050125314,-4.720802005012532,weak,0.213
Phoenix United 2014 Premier,2024-09-07,PRFC Scottsdale 14B Pre-Academy,0,7,-7,1.2384775498067202,-8.23847754980672,weak,0.251
Phoenix United 2014 Premier,2024-09-01,PRFC Desert Foothills 14B Pre-Academy,2,2,0,0.8086726249586231,-0.8086726249586231,neutral,0.237
Phoenix United 2014B West,2025-04-19,Brazas 2014 Boys Black Marcos,3,2,1,2.914285714285714,-1.9142857142857141,weak,0.218
Phoenix United 2014B West,2025-02-22,NOS Santos 14 Boys Blue,10,2,8,1.9705882352941178,6.029411764705882,good,0.268
Phoenix United 2014B West,2025-02-15,AZSC 14B Perez,6,1,5,3.017857142857143,1.9821428571428572,good,0.247
Phoenix United 2014B West,2025-02-01,Tuzos Royals 2014,6,3,3,3.011764705882353,-0.0117647058823529,neutral,0.195
Phoenix United 2014B West,2025-01-18,PRFC Desert Foothills 14B Pre-Academy,3,2,1,2.7735849056603774,-1.7735849056603774,weak,0.237
Phoenix United 2014B West,2024-11-23,14B Engilman,6,2,4,2.1153846153846154,1.8846153846153846,good,0.235
Phoenix United 2014B West,2024-11-02,14B Moyer,7,0,7,2.689655172413793,4.310344827586206,good,0.181
Phoenix United 2014B West,2024-10-19,14B Velasco,1,0,1,3.2894736842105265,-2.2894736842105265,weak,0.177
Phoenix United 2014B West,2024-10-12,PRFC Southeast Valley 14B Pre-Academy,9,5,4,1.5116279069767442,2.488372093023256,good,0.239
Phoenix United 2014B West,2024-10-05,NOS Santos 14 Boys Blue,6,2,4,1.9705882352941178,2.0294117647058822,good,0.268
Phoenix United 2014B West,2024-09-21,Tuzos Academy Mesa 2014,5,2,3,1.8135593220338984,1.1864406779661016,good,0.263
Phoenix United 2014B West,2024-09-14,Playmaker Futbol Academy 14B Black,4,0,4,2.140845070422535,1.859154929577465,good,0.233
Phoenix United 2014B West,2024-09-08,Phoenix Premier FC 14B Black,3,2,1,1.441860465116279,-0.44186046511627897,neutral,0.267
Phoenix United 2014B West,2024-09-07,Playmaker Futbol Academy 14B Black,5,3,2,2.140845070422535,-0.14084507042253502,neutral,0.233
Phoenix United 2014B West,2024-09-07,Southeast 2014 Boys Blue,1,4,-3,2.7,-5.7,weak,0.239
Phoenix United 2015 Academy,2025-04-27,Tuzos Halcones 2014,2,2,0,-0.24185463659147866,0.24185463659147866,neutral,0.278
Phoenix United 2015 Academy,2025-04-26,FC Deportivo AZ 2014B (Gallegos),0,5,-5,0.4188596491228074,-5.418859649122807,weak,0.314
Phoenix United 2015 Academy,2025-04-26,West Valley 2014 Boys Martinez Pre-Elite64,3,5,-2,1.1905263157894739,-3.190526315789474,weak,0.225
