Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
9/13/2024,Madison FC 14 Blue Boys,AZ Arsenal 14 Boys Teal SC,1,5,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",17071266,163425,madison fc 14 blue boys,az arsenal 14 boys teal sc,Madison FC 14 Blue Boys,EXACT,AZ Arsenal 14 Boys Teal SC,EXACT
5/25/2025,Verde Valley United FC,FSC United 15 Boys,5,0,W,L,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B White (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649093,452848,verde valley united fc,fsc united 15 boys,Verde Valley United FC,EXACT,FSC United 14 Boys,FUZZY
5/24/2025,Kingman SC B14 McGill,Verde Valley United FC,2,1,W,L,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B White (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649092,452848,kingman sc b14 mcgill,verde valley united fc,Kingman SC B14 McGill,EXACT,Verde Valley United FC,EXACT
5/24/2025,Verde Valley United FC,Pima Surf Academy Boys 15,0,5,L,W,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B White (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649089,452848,verde valley united fc,pima surf academy boys 15,Verde Valley United FC,EXACT,,NO_MATCH
4/27/2025,Verde Valley United FC,15B Vyas,4,1,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473613,452848,verde valley united fc,15b vyas,Verde Valley United FC,EXACT,,NO_MATCH
4/27/2025,Verde Valley United FC,AZ Arsenal 14 Boys AYDP,0,1,L,W,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473610,452848,verde valley united fc,az arsenal 14 boys aydp,Verde Valley United FC,EXACT,,NO_MATCH
4/26/2025,Verde Valley United FC,Next Level Soccer Southeast 2015 Boys Blue,4,1,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473605,452848,verde valley united fc,next level soccer southeast 2015 boys blue,Verde Valley United FC,EXACT,,NO_MATCH
4/6/2025,Verde Valley United FC,Kingman SC B14 McGill,1,1,T,T,Yavapai All Boys Tournament 2025,Yavapai,U11B U11 Boys 4,P- Mountain Valley Park Yavapai Soccer,"8600 E. Nace Ln. , Prescott Valley , AZ 86314",20191622,452848,verde valley united fc,kingman sc b14 mcgill,Verde Valley United FC,EXACT,Kingman SC B14 McGill,EXACT
4/5/2025,Verde Valley United FC,FSC United 14 Boys,6,2,W,L,Yavapai All Boys Tournament 2025,Yavapai,U11B U11 Boys 4,Pioneer Park Prescott,"1200 Commerce Drive , Prescott, AZ 86305",20191614,452848,verde valley united fc,fsc united 14 boys,Verde Valley United FC,EXACT,FSC United 14 Boys,EXACT
4/5/2025,Synergy FC 14 B,Verde Valley United FC,2,2,T,T,Yavapai All Boys Tournament 2025,Yavapai,U11B U11 Boys 4,P- Mountain Valley Park Yavapai Soccer,"8600 E. Nace Ln. , Prescott Valley , AZ 86314",20191618,452848,synergy fc 14 b,verde valley united fc,Synergy FC 14 B,EXACT,Verde Valley United FC,EXACT
3/30/2025,Verde Valley United FC,Phoenix United FC 2014 Premier,0,4,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Bronze (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950452,452848,verde valley united fc,phoenix united fc 2014 premier,Verde Valley United FC,EXACT,Phoenix United 2014 Premier,FUZZY
2/8/2025,Madison FC 2015 Boys Gold,Verde Valley United FC,2,2,T,T,Desert Classic 2025,Desert Classic,U11B U11 Boys Bronze 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969233,452848,madison fc 2015 boys gold,verde valley united fc,,NO_MATCH,Verde Valley United FC,EXACT
4/20/2024,Verde Valley United FC,Milan,2,0,W,L,Schools Out For Summer 2024,Schools Out,U10B U10 Boys B,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",15633555,452848,verde valley united fc,milan,Verde Valley United FC,EXACT,Milan,EXACT
9/21/2025,Dynamos SC 14B Gold,Pima Surf 2014 B,3,2,W,L,2025-2026 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U12B 12U Boys State League 1 West,AZ Athletic Grounds (ASA),"1 Legacy Drive , Mesa, AZ 85212",21533700,496617,dynamos sc 14b gold,pima surf 2014 b,Dynamos SC 14B Gold,EXACT,Pima Surf 2014 B Blue,FUZZY
9/7/2025,Dynamos SC 14B Gold,Select 14B Red,2,0,W,L,Tuzos Challenge 2025,Tuzos Challenge,U12B U12 Silver (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",22426345,496617,dynamos sc 14b gold,select 14b red,Dynamos SC 14B Gold,EXACT,Select 14B Red,EXACT
9/6/2025,Dynamos SC 14B Gold,Tuzos Chandler 2014 boys,4,1,W,L,Tuzos Challenge 2025,Tuzos Challenge,U12B U12 Silver (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",22426340,496617,dynamos sc 14b gold,tuzos chandler 2014 boys,Dynamos SC 14B Gold,EXACT,Tuzos Chandler 2014 boys,EXACT
8/30/2025,14B Hermanson AL,Dynamos SC 14B Gold,2,7,L,W,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Silver - Pepi,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22380615,496617,14b hermanson al,dynamos sc 14b gold,14B Hermanson AL,EXACT,Dynamos SC 14B Gold,EXACT
4/26/2025,Dynamos SC 14B Gold,14B Engilman,0,5,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923027,496617,dynamos sc 14b gold,14b engilman,Dynamos SC 14B Gold,EXACT,14B Engilman,EXACT
4/13/2025,PRFC North Valley 14B Predator,Dynamos SC 14B Gold,2,2,T,T,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923014,496617,prfc north valley 14b predator,dynamos sc 14b gold,PRFC North Valley 14B Predator,EXACT,Dynamos SC 14B Gold,EXACT
4/12/2025,Dynamos SC 14B Gold,PRFC Scottsdale 15B Predator,2,4,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19922999,496617,dynamos sc 14b gold,prfc scottsdale 15b predator,Dynamos SC 14B Gold,EXACT,PRFC Scottsdale 14B Predator,FUZZY
3/30/2025,Dynamos SC 14B Gold,XOLOS ARIZONA 2014B,1,4,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Silver (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950426,496617,dynamos sc 14b gold,xolos arizona 2014b,Dynamos SC 14B Gold,EXACT,,NO_MATCH
3/29/2025,AZ Inferno 14 Boys Black,Dynamos SC 14B Gold,2,7,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Silver (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950418,496617,az inferno 14 boys black,dynamos sc 14b gold,AZ Inferno 14 Boys Black,EXACT,Dynamos SC 14B Gold,EXACT
3/1/2025,14B Jimmy,Dynamos SC 14B Gold,3,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Snedigar Sports Complex (RSL- S),"4511 S Alma School Rd, Chandler, AZ 85248",18566349,496617,14b jimmy,dynamos sc 14b gold,,NO_MATCH,Dynamos SC 14B Gold,EXACT
2/23/2025,Dynamos SC 14B Gold,U-11 (2014) Boys Pre Academy,2,1,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B PLATINUM (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993390,496617,dynamos sc 14b gold,u11 2014 boys pre academy,Dynamos SC 14B Gold,EXACT,,NO_MATCH
2/22/2025,CCV STARS 14 Boys Orange LAV,Dynamos SC 14B Gold,8,2,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B PLATINUM (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993397,496617,ccv stars 14 boys orange lav,dynamos sc 14b gold,,NO_MATCH,Dynamos SC 14B Gold,EXACT
2/15/2025,Dynamos SC 14B Gold,14,1,9,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Pinnacle Park- East and West,"21411 N. 32nd St., Phoenix, AZ 85050",18566354,496617,dynamos sc 14b gold,14,Dynamos SC 14B Gold,EXACT,14B GSA,FUZZY
2/9/2025,Dynamos SC 14B Gold,PRFC Scottsdale 14B Pre-Academy,5,1,W,L,Desert Classic 2025,Desert Classic,U11B U11 Boys Silver 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969214,496617,dynamos sc 14b gold,prfc scottsdale 14b preacademy,Dynamos SC 14B Gold,EXACT,PRFC Scottsdale 14B Pre-Academy,EXACT
2/8/2025,Dynamos SC 14B Gold,Next Level Soccer Northwest 2014 Boys,4,1,W,L,Desert Classic 2025,Desert Classic,U11B U11 Boys Silver 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969208,496617,dynamos sc 14b gold,next level soccer northwest 2014 boys,Dynamos SC 14B Gold,EXACT,Northwest 2014 Boys,FUZZY
2/1/2025,Dynamos SC 14B Gold,14B Engilman,2,2,T,T,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Pinnacle Park- East and West,"21411 N. 32nd St., Phoenix, AZ 85050",18566345,496617,dynamos sc 14b gold,14b engilman,Dynamos SC 14B Gold,EXACT,14B Engilman,EXACT
1/25/2025,AZEV B2014 (NAVY),Dynamos SC 14B Gold,4,2,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",18566342,496617,azev b2014 navy,dynamos sc 14b gold,AZEV B2014 (NAVY),EXACT,Dynamos SC 14B Gold,EXACT
1/12/2025,AZ Arsenal 14 Boys Teal 1,Dynamos SC 14B Gold,6,2,W,L,CCV Stars Champions Cup 2025,CCV Stars Champions Cup,U11B Boys U11 Gold - 9v9,Reach 11 Sports Complex (CCV STARS),"2425 E Deer Valley Rd , Phoenix, AZ 85050",18604645,496617,az arsenal 14 boys teal 1,dynamos sc 14b gold,AZ Arsenal 14 Boys Teal SC,FUZZY,Dynamos SC 14B Gold,EXACT
1/11/2025,Dynamos SC 14B Gold,East Valley NSFC 14 Boys Aguirre,0,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Pinnacle Park- East and West,"21411 N. 32nd St., Phoenix, AZ 85050",18566335,496617,dynamos sc 14b gold,east valley nsfc 14 boys aguirre,Dynamos SC 14B Gold,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
12/14/2024,Brazas 2014 Boys Black Marcos,Dynamos SC 14B Gold,5,3,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Pecos Park,"17010 S 48th St , Phoenix, AZ 85048",17045646,496617,brazas 2014 boys black marcos,dynamos sc 14b gold,Brazas 2014 Boys Black Marcos,EXACT,Dynamos SC 14B Gold,EXACT
12/7/2024,Dynamos SC 14B Gold,Next Level Soccer Northwest 2014 Boys,0,2,L,W,The Open (2024) SuperCopa & SuperCopa+ Qualifier,The Open,U11B Open Boys U11,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",18423415,496617,dynamos sc 14b gold,next level soccer northwest 2014 boys,Dynamos SC 14B Gold,EXACT,Northwest 2014 Boys,FUZZY
12/6/2024,Next Level Soccer Southeast 2014 Boys Green,Dynamos SC 14B Gold,1,6,L,W,The Open (2024) SuperCopa & SuperCopa+ Qualifier,The Open,U11B Open Boys U11,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",18423406,496617,next level soccer southeast 2014 boys green,dynamos sc 14b gold,Southeast 2014 Boys Green,FUZZY,Dynamos SC 14B Gold,EXACT
11/24/2024,Next Level Soccer Northwest 2014 Boys,Dynamos SC 14B Gold,1,3,L,W,2024 Heritage Cup ,Heritage Cup,U11B 11u Boys Silver West,HC- Crossroads Park,"2155 E Knox Road , Gilbert, AZ 85296",18181910,496617,next level soccer northwest 2014 boys,dynamos sc 14b gold,Northwest 2014 Boys,FUZZY,Dynamos SC 14B Gold,EXACT
11/23/2024,AZSC 14B Perez,Dynamos SC 14B Gold,7,1,W,L,2024 Heritage Cup ,Heritage Cup,U11B 11u Boys Silver West,HC- Crossroads Park,"2155 E Knox Road , Gilbert, AZ 85296",18181907,496617,azsc 14b perez,dynamos sc 14b gold,AZSC 14B Perez,EXACT,Dynamos SC 14B Gold,EXACT
11/23/2024,Dynamos SC 14B Gold,14 ECNL #2,3,7,L,W,2024 Heritage Cup ,Heritage Cup,U11B 11u Boys Silver West,HC- Crossroads Park,"2155 E Knox Road , Gilbert, AZ 85296",18181903,496617,dynamos sc 14b gold,14 ecnl 2,Dynamos SC 14B Gold,EXACT,,NO_MATCH
11/17/2024,AZSC 14B Perez,Dynamos SC 14B Gold,5,3,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",17045639,496617,azsc 14b perez,dynamos sc 14b gold,AZSC 14B Perez,EXACT,Dynamos SC 14B Gold,EXACT
11/16/2024,Dynamos SC 14B Gold,Tuzos Royals 2014,0,6,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Jackrabbit Basin,"6101 E Paradise Ln., Scottsdale, AZ 85254",17045653,496617,dynamos sc 14b gold,tuzos royals 2014,Dynamos SC 14B Gold,EXACT,Tuzos Royals 2014,EXACT
11/10/2024,15B NMarkette,Dynamos SC 14B Gold,0,2,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Snedigar Sports Complex (RSL- S),"4511 S Alma School Rd, Chandler, AZ 85248",17045632,496617,15b nmarkette,dynamos sc 14b gold,,NO_MATCH,Dynamos SC 14B Gold,EXACT
11/9/2024,Dynamos SC 14B Gold,AZ Arsenal 14 Boys Teal 1,2,5,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Brophy Sports Campus,"4800 N 7th St, Phoenix, AZ 85012",17045635,496617,dynamos sc 14b gold,az arsenal 14 boys teal 1,Dynamos SC 14B Gold,EXACT,AZ Arsenal 14 Boys Teal SC,FUZZY
11/3/2024,Dynamos SC 14B Gold,14,2,5,L,W,2024 Rush Cup ,2025 Rush Cup ,U11B U11B SILVER,Rose Mofford (Rush Cup),"9833 N. 25th Ave. , Phoenix, AZ 85029",18072124,496617,dynamos sc 14b gold,14,Dynamos SC 14B Gold,EXACT,14B GSA,FUZZY
11/2/2024,Dynamos SC 14B Gold,PRFC Desert Foothills 14B Pre-Academy,1,2,L,W,2024 Rush Cup ,2025 Rush Cup ,U11B U11B SILVER,Rose Mofford (Rush Cup),"9833 N. 25th Ave. , Phoenix, AZ 85029",18072116,496617,dynamos sc 14b gold,prfc desert foothills 14b preacademy,Dynamos SC 14B Gold,EXACT,PRFC Desert Foothills 14B Pre-Academy,EXACT
11/2/2024,Playmaker Futbol Academy 14B Gold,Dynamos SC 14B Gold,4,4,T,T,2024 Rush Cup ,2025 Rush Cup ,U11B U11B SILVER,Rose Mofford (Rush Cup),"9833 N. 25th Ave. , Phoenix, AZ 85029",18072120,496617,playmaker futbol academy 14b gold,dynamos sc 14b gold,Playmaker Futbol Academy 14B Gold,EXACT,Dynamos SC 14B Gold,EXACT
10/20/2024,Next Level Soccer Southeast 2014 Boys Red,Dynamos SC 14B Gold,2,0,W,L,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 GOLD,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993638,496617,next level soccer southeast 2014 boys red,dynamos sc 14b gold,Southeast 2014 Boys Red,FUZZY,Dynamos SC 14B Gold,EXACT
10/19/2024,Dynamos SC 14B Gold,Next Level Soccer Northwest 2014 Boys,3,1,W,L,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 GOLD,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993643,496617,dynamos sc 14b gold,next level soccer northwest 2014 boys,Dynamos SC 14B Gold,EXACT,Northwest 2014 Boys,FUZZY
10/5/2024,Dynamos SC 14B Gold,PRFC Desert Foothills 14B Pre-Academy,3,9,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Jackrabbit Basin,"6101 E Paradise Ln., Scottsdale, AZ 85254",17045644,496617,dynamos sc 14b gold,prfc desert foothills 14b preacademy,Dynamos SC 14B Gold,EXACT,PRFC Desert Foothills 14B Pre-Academy,EXACT
9/29/2024,Dynamos SC 14B Gold,Next Level Soccer Southeast 2014 Boys Blue,4,2,W,L,The Derby (2024),The Derby,U11B Black U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816337,496617,dynamos sc 14b gold,next level soccer southeast 2014 boys blue,Dynamos SC 14B Gold,EXACT,Southeast 2014 Boys Blue,FUZZY
9/15/2024,Next Level Soccer Northwest 2014 Boys,Dynamos SC 14B Gold,2,3,L,W,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Chile,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674375,496617,next level soccer northwest 2014 boys,dynamos sc 14b gold,Northwest 2014 Boys,FUZZY,Dynamos SC 14B Gold,EXACT
9/14/2024,14B Engilman,Dynamos SC 14B Gold,5,3,W,L,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Chile,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674368,496617,14b engilman,dynamos sc 14b gold,14B Engilman,EXACT,Dynamos SC 14B Gold,EXACT
9/14/2025,CCV Stars 14 Boys South Pre-ECNL,15B AChacon Pre-MLS Next,2,6,L,W,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Australia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22593629,128663,ccv stars 14 boys south preecnl,15b achacon premls next,CCV Stars 14 Boys South Pre-ECNL,EXACT,,NO_MATCH
9/12/2025,CCV Stars 14 Boys South Pre-ECNL,Southeast 2015 Boys Red,2,4,L,W,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Australia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22593623,128663,ccv stars 14 boys south preecnl,southeast 2015 boys red,CCV Stars 14 Boys South Pre-ECNL,EXACT,Southeast 2014 Boys Red,FUZZY
4/27/2025,CCV Stars 14 Boys South Pre-ECNL,PRFC Scottsdale 14B Pre-Academy,0,3,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",20130640,128663,ccv stars 14 boys south preecnl,prfc scottsdale 14b preacademy,CCV Stars 14 Boys South Pre-ECNL,EXACT,PRFC Scottsdale 14B Pre-Academy,EXACT
4/26/2025,CCV Stars 14 Boys South Pre-ECNL,Madison FC 14 Blue Boys,4,3,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923015,128663,ccv stars 14 boys south preecnl,madison fc 14 blue boys,CCV Stars 14 Boys South Pre-ECNL,EXACT,Madison FC 14 Blue Boys,EXACT
4/13/2025,PRFC West Valley 14B Pre-Academy,CCV Stars 14 Boys South Pre-ECNL,1,6,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923002,128663,prfc west valley 14b preacademy,ccv stars 14 boys south preecnl,PRFC West Valley 14B Pre-Academy,EXACT,CCV Stars 14 Boys South Pre-ECNL,EXACT
4/12/2025,CCV Stars 14 Boys South Pre-ECNL,2014 Boys Yellow,4,1,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19922987,128663,ccv stars 14 boys south preecnl,2014 boys yellow,CCV Stars 14 Boys South Pre-ECNL,EXACT,2014 Boys Yellow,EXACT
3/30/2025,Legends FC AZ 14B FC,CCV Stars 14 Boys South Pre-ECNL,2,0,W,L,2025 Arizona Academy Cup | Powered By Rated Sports,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reata Sports Complex,"9809 E. McDowell Mountain Ranch Road, Scottsdale, AZ 85260",20183319,128663,legends fc az 14b fc,ccv stars 14 boys south preecnl,Legends FC AZ 14B Black,FUZZY,CCV Stars 14 Boys South Pre-ECNL,EXACT
3/29/2025,Next Level Soccer Northwest 2014 Boys,CCV Stars 14 Boys South Pre-ECNL,1,1,T,T,2025 Arizona Academy Cup | Powered By Rated Sports,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reata Sports Complex,"9809 E. McDowell Mountain Ranch Road, Scottsdale, AZ 85260",20183318,128663,next level soccer northwest 2014 boys,ccv stars 14 boys south preecnl,Northwest 2014 Boys,FUZZY,CCV Stars 14 Boys South Pre-ECNL,EXACT
3/9/2025,AZEV B2014 (NAVY),CCV Stars 14 Boys South Pre-ECNL,1,0,W,L,2025 Ostrich Festival,Ostrich Festival,U11B U11 Boys Agyemang,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",19606464,128663,azev b2014 navy,ccv stars 14 boys south preecnl,AZEV B2014 (NAVY),EXACT,CCV Stars 14 Boys South Pre-ECNL,EXACT
3/1/2025,CCV Stars 14 Boys South Pre-ECNL,14 ECNL #2,1,8,L,W,2024-2025 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U11B 11U Boys APL,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",16745216,128663,ccv stars 14 boys south preecnl,14 ecnl 2,CCV Stars 14 Boys South Pre-ECNL,EXACT,,NO_MATCH
2/23/2025,CCV Stars 14 Boys South Pre-ECNL,PRFC Southeast Valley 14B Predator-Central,6,1,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B PLATINUM (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993401,128663,ccv stars 14 boys south preecnl,prfc southeast valley 14b predatorcentral,CCV Stars 14 Boys South Pre-ECNL,EXACT,PRFC Southeast Valley 14B Predator-Central,EXACT
2/22/2025,CCV Stars 14 Boys South Pre-ECNL,Legends FC AZ 14B Gold,8,2,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B PLATINUM (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993397,128663,ccv stars 14 boys south preecnl,legends fc az 14b gold,CCV Stars 14 Boys South Pre-ECNL,EXACT,,NO_MATCH
2/21/2025,U-11 (2014) Boys Pre Academy,CCV Stars 14 Boys South Pre-ECNL,1,8,L,W,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B PLATINUM (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993393,128663,u11 2014 boys pre academy,ccv stars 14 boys south preecnl,,NO_MATCH,CCV Stars 14 Boys South Pre-ECNL,EXACT
2/2/2025,CCV Stars 14 Boys South Pre-ECNL,Excel Soccer Academy 14 Red,1,5,L,W,2024-2025 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U11B 11U Boys APL,Red Mountain (ASA),"905 N. Sun Valley Blvd , Mesa, AZ 85207",16745231,128663,ccv stars 14 boys south preecnl,excel soccer academy 14 red,CCV Stars 14 Boys South Pre-ECNL,EXACT,Excel Soccer Academy 14B Red,FUZZY
2/1/2025,AZ Arsenal Pre-ECNL B14,CCV Stars 14 Boys South Pre-ECNL,2,0,W,L,2024-2025 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U11B 11U Boys APL,Red Mountain (ASA),"905 N. Sun Valley Blvd , Mesa, AZ 85207",16745233,128663,az arsenal preecnl b14,ccv stars 14 boys south preecnl,AZ Arsenal Pre-ECNL B14,EXACT,CCV Stars 14 Boys South Pre-ECNL,EXACT
