team_id,opponent_team_id,date,goals_for,goals_against,result,display_name,opponent_display_name
c5a60c0bc853,326440.0,2025-03-15,1.0,5.0,L,,
326440.0,761dc181c82c,2025-03-15,0.0,5.0,L,,
326440.0,f0d6fe01d989,2025-03-01,4.0,4.0,D,,
326440.0,f667d8f5b876,2025-03-01,5.0,1.0,W,,
326440.0,576789.0,2025-02-22,5.0,1.0,W,,
326440.0,bb388eebf129,2025-02-16,6.0,5.0,W,,
326440.0,c3a88da9ffa8,2025-02-15,1.0,1.0,D,,
326440.0,652e4e544468,2025-02-14,0.0,1.0,L,,
326440.0,f667d8f5b876,2025-02-01,0.0,2.0,L,,
326440.0,9429d85339e3,2025-01-19,1.0,8.0,L,,
1b2f2ae85809,326440.0,2025-01-18,2.0,3.0,L,,
208079ed8465,326440.0,2025-01-18,5.0,2.0,W,,
326440.0,120282.0,2025-01-11,8.0,1.0,W,,
326440.0,398193.0,2024-11-14,9.0,2.0,W,,
431fb4449fb8,326440.0,2024-11-11,2.0,1.0,W,,
326440.0,91330136e9b1,2024-11-10,3.0,5.0,L,,
326440.0,27658e95a8eb,2024-10-26,3.0,3.0,D,,
326440.0,9dc3e7b270d3,2024-10-19,3.0,2.0,W,,
521210.0,615217.0,2025-10-11,0.0,0.0,D,,
521210.0,492965.0,2025-10-04,0.0,0.0,D,,
546274.0,b5dbbe86a501,2025-02-23,2.0,10.0,L,,
546274.0,9f7ccd26133f,2025-02-23,5.0,4.0,W,,
546274.0,9f7ccd26133f,2025-02-22,8.0,2.0,W,,
546274.0,27658e95a8eb,2024-10-20,7.0,0.0,W,,
546274.0,ebb7e32ecd18,2024-10-20,0.0,13.0,L,,
546274.0,398193.0,2024-10-19,11.0,1.0,W,,
3c738e508624,275533.0,2025-09-21,0.0,5.0,L,,
398193.0,275533.0,2025-08-01,0.0,0.0,D,,
5a0744754610,82323.0,2025-09-13,0.0,2.0,L,,
305497.0,254492.0,2025-10-11,1.0,8.0,L,,
305497.0,558129.0,2025-08-01,0.0,0.0,D,,
305497.0,398193.0,2025-04-06,3.0,2.0,W,,
305497.0,f0d553b24db7,2025-04-05,3.0,2.0,W,,
305497.0,ef5b7143c899,2025-04-04,1.0,3.0,L,,
305497.0,91330136e9b1,2025-03-08,3.0,4.0,L,,
305497.0,d38881df162b,2025-03-08,1.0,1.0,D,,
305497.0,e71be2bb0d76,2025-02-01,0.0,5.0,L,,
305497.0,431fb4449fb8,2025-02-01,8.0,2.0,W,,
305497.0,185319.0,2025-01-28,6.0,0.0,W,,
305497.0,544458.0,2025-01-25,0.0,4.0,L,,
305497.0,e1479d117749,2025-01-12,5.0,2.0,W,,
305497.0,370615.0,2025-01-12,1.0,2.0,L,,
305497.0,9f6aeb24a12c,2025-01-11,6.0,1.0,W,,
305497.0,544458.0,2024-12-09,10.0,1.0,W,,
305497.0,185319.0,2024-12-07,0.0,4.0,L,,
305497.0,0aaa11a002e6,2024-11-24,2.0,3.0,L,,
305497.0,262790.0,2024-11-23,4.0,1.0,W,,
305497.0,3794284fb470,2024-11-23,3.0,2.0,W,,
305497.0,e134c6289c6d,2024-11-16,2.0,5.0,L,,
305497.0,e71be2bb0d76,2024-10-26,5.0,1.0,W,,
407089.0,305497.0,2024-10-19,0.0,3.0,L,,
305497.0,492965.0,2024-10-13,6.0,2.0,W,,
305497.0,9e354ef32238,2024-10-13,2.0,4.0,L,,
8d040727ccff,562204.0,2025-04-27,1.0,3.0,L,,
232674.0,562204.0,2025-04-26,2.0,4.0,L,,
647c5e261668,562204.0,2025-04-26,5.0,4.0,W,,
433948.0,562204.0,2025-04-06,0.0,2.0,L,,
bcc1003b7940,562204.0,2025-04-05,1.0,5.0,L,,
405999.0,562204.0,2025-04-05,3.0,1.0,W,,
562204.0,385774.0,2025-03-23,4.0,8.0,L,,
6cd8d68491f3,562204.0,2025-03-22,6.0,4.0,W,,
562204.0,385774.0,2025-03-22,6.0,7.0,L,,
562204.0,367902.0,2025-03-21,8.0,3.0,W,,
562204.0,506718.0,2025-03-21,8.0,3.0,W,,
319586.0,562204.0,2024-12-08,4.0,3.0,W,,
647c5e261668,562204.0,2024-12-07,2.0,5.0,L,,
583a5494a88c,562204.0,2024-11-10,8.0,7.0,W,,
568182.0,562204.0,2024-11-10,0.0,19.0,L,,
289274.0,562204.0,2024-11-09,0.0,12.0,L,,
c2ade777e7a2,562204.0,2024-11-08,6.0,1.0,W,,
12daa28bb7e7,562204.0,2024-11-03,4.0,5.0,L,,
ccb57efa3e03,562204.0,2024-11-03,5.0,4.0,W,,
12daa28bb7e7,562204.0,2024-11-02,1.0,2.0,L,,
6cd8d68491f3,562204.0,2024-11-02,2.0,7.0,L,,
319586.0,bd191ac6f2d7,2025-09-06,5.0,1.0,W,,
598394.0,319586.0,2025-09-06,2.0,2.0,D,,
319586.0,433948.0,2025-03-30,5.0,2.0,W,,
594010.0,319586.0,2025-03-30,3.0,2.0,W,,
319586.0,d6c210c4e158,2025-03-28,3.0,2.0,W,,
319586.0,9403b864434d,2025-03-22,0.0,0.0,D,,
319586.0,ca938fe7d0b7,2025-03-21,5.0,0.0,W,,
319586.0,208079ed8465,2025-03-08,3.0,2.0,W,,
319586.0,9f7ccd26133f,2025-03-08,0.0,5.0,L,,
319586.0,256479046916,2024-12-08,6.0,4.0,W,,
319586.0,b5dbbe86a501,2024-12-07,4.0,8.0,L,,
319586.0,256479046916,2024-12-06,1.0,5.0,L,,
319586.0,b6c5d98bca20,2024-11-09,6.0,2.0,W,,
319586.0,2312a618739a,2024-11-08,4.0,3.0,W,,
513843.0,e37b405b3c60,2025-10-11,0.0,0.0,D,,
442093.0,513843.0,2025-05-25,1.0,5.0,L,,
513843.0,433948.0,2025-05-24,7.0,0.0,W,,
207298.0,513843.0,2025-04-19,2.0,5.0,L,,
513843.0,8d2e8a885597,2025-04-15,3.0,3.0,D,,
b6c5d98bca20,513843.0,2025-03-16,2.0,4.0,L,,
513843.0,9f7ccd26133f,2025-03-15,0.0,4.0,L,,
856384dc11ab,513843.0,2025-01-19,6.0,3.0,W,,
513843.0,385774.0,2025-01-18,2.0,6.0,L,,
b6c5d98bca20,513843.0,2024-11-03,0.0,1.0,L,,
296583.0,513843.0,2024-11-03,5.0,1.0,W,,
f667d8f5b876,513843.0,2024-11-02,2.0,2.0,D,,
513843.0,9f6aeb24a12c,2024-11-01,0.0,6.0,L,,
413798.0,541851.0,2025-10-11,7.0,1.0,W,,
ebb7e32ecd18,541851.0,2025-10-11,2.0,1.0,W,,
398193.0,541851.0,2025-09-28,4.0,1.0,W,,
419446.0,541851.0,2025-09-27,1.0,5.0,L,,
d42ba2debd4f,541851.0,2025-04-06,4.0,3.0,W,,
098df790d0ed,541851.0,2025-04-05,2.0,3.0,L,,
99914e77e4ed,541851.0,2025-04-05,2.0,1.0,W,,
551993.0,541851.0,2025-03-22,3.0,1.0,W,,
185319.0,541851.0,2025-03-22,2.0,2.0,D,,
555440.0,541851.0,2025-03-15,2.0,1.0,W,,
541851.0,395681.0,2025-03-15,0.0,3.0,L,,
1c2a724d32b5,541851.0,2025-02-16,6.0,5.0,W,,
577124.0,541851.0,2025-02-15,1.0,10.0,L,,
d42ba2debd4f,541851.0,2025-02-15,1.0,1.0,D,,
25e7b13ad20c,541851.0,2025-01-19,3.0,1.0,W,,
544458.0,541851.0,2025-01-18,3.0,2.0,W,,
541851.0,395681.0,2025-01-18,0.0,7.0,L,,
b04190489fa5,541851.0,2024-12-15,2.0,0.0,W,,
47695fd3564d,541851.0,2024-12-14,3.0,0.0,W,,
9f571e972fca,541851.0,2024-12-14,1.0,11.0,L,,
551993.0,541851.0,2024-11-10,5.0,0.0,W,,
1b2f2ae85809,541851.0,2024-11-09,2.0,3.0,L,,
5a28d5ac06c8,541851.0,2024-11-09,0.0,4.0,L,,
383405.0,e2d39eb90748,2025-10-12,0.0,0.0,D,,
383405.0,21a7af7a53d3,2025-10-12,0.0,0.0,D,,
383405.0,492541b5cbbc,2025-10-11,1.0,2.0,L,,
383405.0,5cd59f701ef1,2025-10-11,2.0,1.0,W,,
521426.0,262790.0,2025-10-04,2.0,5.0,L,,
521426.0,494080.0,2025-09-20,5.0,0.0,W,,
646787.0,521426.0,2025-09-06,4.0,0.0,W,,
398193.0,658496.0,2025-09-27,0.0,1.0,L,,
407089.0,398193.0,2025-09-21,1.0,3.0,L,,
398193.0,492115.0,2025-09-21,2.0,3.0,L,,
551993.0,398193.0,2025-09-20,8.0,1.0,W,,
398193.0,492115.0,2025-09-20,3.0,3.0,D,,
bafdc721c2fb,398193.0,2025-08-31,4.0,1.0,W,,
457765.0,398193.0,2025-08-30,1.0,4.0,L,,
398193.0,dbab180b8363,2025-08-30,2.0,1.0,W,,
9403b864434d,398193.0,2025-04-27,2.0,1.0,W,,
494080.0,398193.0,2025-04-26,1.0,1.0,D,,
594010.0,398193.0,2025-04-26,2.0,5.0,L,,
398193.0,d37bd595a425,2025-04-06,5.0,2.0,W,,
ef5b7143c899,398193.0,2025-04-05,2.0,3.0,L,,
398193.0,f0d553b24db7,2025-04-04,4.0,3.0,W,,
56d097715096,398193.0,2025-03-30,0.0,4.0,L,,
398193.0,5b14d2cf2b3b,2025-03-29,3.0,8.0,L,,
16379c8251c4,398193.0,2025-03-29,1.0,5.0,L,,
398193.0,652e4e544468,2025-03-08,4.0,3.0,W,,
398193.0,f0d553b24db7,2025-03-01,1.0,1.0,D,,
ef5b7143c899,398193.0,2025-02-25,1.0,3.0,L,,
398193.0,c3a88da9ffa8,2025-02-16,0.0,1.0,L,,
398193.0,bb388eebf129,2025-02-15,4.0,0.0,W,,
07e6c15f8052,398193.0,2025-02-14,1.0,0.0,W,,
398193.0,bb388eebf129,2025-02-01,5.0,2.0,W,,
398193.0,91330136e9b1,2025-01-19,2.0,0.0,W,,
53b2cb973bd1,398193.0,2025-01-18,0.0,1.0,L,,
398193.0,526e11a4a4f9,2025-01-18,2.0,3.0,L,,
1b2f2ae85809,398193.0,2025-01-11,2.0,1.0,W,,
07e6c15f8052,398193.0,2024-12-28,3.0,0.0,W,,
208079ed8465,398193.0,2024-12-07,0.0,7.0,L,,
152588.0,398193.0,2024-11-24,3.0,2.0,W,,
398193.0,189718.0,2024-11-23,1.0,5.0,L,,
398193.0,520380.0,2024-11-23,4.0,1.0,W,,
398193.0,27658e95a8eb,2024-11-02,12.0,1.0,W,,
398193.0,9dc3e7b270d3,2024-10-26,3.0,8.0,L,,
ebb7e32ecd18,398193.0,2024-10-20,0.0,6.0,L,,
398193.0,27658e95a8eb,2024-10-19,2.0,3.0,L,,
f87ff9f59cc6,254492.0,2025-07-20,5.0,0.0,W,,
529c060de16c,254492.0,2025-07-19,2.0,1.0,W,,
a90b213a0cef,254492.0,2025-07-19,2.0,4.0,L,,
207298.0,250958.0,2025-04-05,1.0,5.0,L,,
e1479d117749,250958.0,2025-04-05,2.0,4.0,L,,
a766f8745249,250958.0,2025-04-04,5.0,1.0,W,,
856384dc11ab,250958.0,2025-03-29,0.0,0.0,D,,
259314.0,250958.0,2025-03-29,0.0,0.0,D,,
647c5e261668,250958.0,2025-03-23,0.0,1.0,L,,
c76fc79b123c,250958.0,2025-03-23,2.0,9.0,L,,
250958.0,3af227505c12,2025-03-22,8.0,2.0,W,,
647c5e261668,250958.0,2025-03-22,6.0,3.0,W,,
42dc38b0f257,250958.0,2025-03-01,0.0,0.0,D,,
250958.0,492404.0,2025-03-01,0.0,0.0,D,,
250958.0,47695fd3564d,2025-01-26,1.0,2.0,L,,
250958.0,cf2acd61324d,2025-01-26,1.0,0.0,W,,
250958.0,570465.0,2025-01-25,4.0,4.0,D,,
9ddbe87543d9,250958.0,2025-01-24,0.0,13.0,L,,
250958.0,d6c210c4e158,2024-11-24,6.0,1.0,W,,
b5dbbe86a501,250958.0,2024-11-23,6.0,5.0,W,,
e1479d117749,250958.0,2024-11-23,1.0,4.0,L,,
250958.0,e9d61d4bdd95,2024-10-26,0.0,9.0,L,,
419446.0,413798.0,2025-10-11,0.0,0.0,D,,
628124.0,413798.0,2025-09-14,2.0,2.0,D,,
559181.0,413798.0,2025-09-13,6.0,1.0,W,,
457765.0,413798.0,2025-09-13,5.0,1.0,W,,
551993.0,492115.0,2025-09-21,1.0,7.0,L,,
407089.0,492115.0,2025-09-20,0.0,2.0,L,,
185319.0,492115.0,2025-08-01,0.0,0.0,D,,
128644.0,404637.0,2025-10-04,0.0,2.0,L,,
86702.0,128644.0,2025-09-20,7.0,3.0,W,,
262802.0,128644.0,2025-09-13,6.0,1.0,W,,
128644.0,526663.0,2025-09-07,2.0,8.0,L,,
128644.0,404637.0,2025-09-06,1.0,6.0,L,,
d36b7a9e4d2b,128644.0,2025-09-06,3.0,4.0,L,,
558129.0,577124.0,2025-04-06,8.0,2.0,W,,
185319.0,558129.0,2025-04-06,3.0,0.0,W,,
185319.0,558129.0,2025-04-05,5.0,0.0,W,,
551993.0,558129.0,2025-04-05,0.0,6.0,L,,
544769.0,558129.0,2025-03-08,3.0,3.0,D,,
558129.0,556218.0,2025-03-01,1.0,3.0,L,,
558129.0,1c2a724d32b5,2025-02-01,3.0,7.0,L,,
407089.0,558129.0,2025-01-25,1.0,2.0,L,,
558129.0,d42ba2debd4f,2025-01-11,1.0,3.0,L,,
558129.0,f301f8da791a,2025-01-11,7.0,0.0,W,,
5a28d5ac06c8,558129.0,2024-11-23,4.0,0.0,W,,
558129.0,1c2a724d32b5,2024-11-16,2.0,10.0,L,,
1b2f2ae85809,558129.0,2024-11-11,1.0,3.0,L,,
c2af7dc5e919,558129.0,2024-11-10,0.0,9.0,L,,
558129.0,e71be2bb0d76,2024-11-10,4.0,3.0,W,,
558129.0,1c2a724d32b5,2024-11-09,0.0,9.0,L,,
558129.0,556218.0,2024-11-02,3.0,0.0,W,,
c2af7dc5e919,558129.0,2024-10-26,1.0,5.0,L,,
5a28d5ac06c8,558129.0,2024-10-19,5.0,3.0,W,,
624219.0,322193.0,2025-09-27,1.0,6.0,L,,
624219.0,642531.0,2025-09-27,7.0,0.0,W,,
624219.0,250007.0,2025-09-07,2.0,3.0,L,,
624219.0,639967.0,2025-09-07,7.0,0.0,W,,
624219.0,326387.0,2025-09-06,4.0,0.0,W,,
624219.0,250007.0,2025-09-06,3.0,2.0,W,,
67c11f757026,624219.0,2025-08-09,9.0,0.0,W,,
624219.0,72dca770d394,2025-08-09,6.0,2.0,W,,
624219.0,bad80d0ff377,2025-08-08,3.0,3.0,D,,
526663.0,370615.0,2025-10-12,0.0,0.0,D,,
7a2bff1a0d80,370615.0,2025-10-11,1.0,1.0,D,,
370615.0,364431.0,2025-10-10,4.0,1.0,W,,
370615.0,363435.0,2025-09-20,4.0,1.0,W,,
372722.0,370615.0,2025-08-30,7.0,0.0,W,,
47695fd3564d,370615.0,2025-04-13,1.0,0.0,W,,
232674.0,370615.0,2025-04-13,3.0,6.0,L,,
a6ec4c761dbd,370615.0,2025-04-12,6.0,0.0,W,,
370615.0,f301f8da791a,2025-04-12,11.0,2.0,W,,
9403b864434d,370615.0,2025-03-29,0.0,0.0,D,,
492965.0,370615.0,2025-03-29,0.0,0.0,D,,
df1f941c716b,370615.0,2025-03-22,3.0,3.0,D,,
e1479d117749,370615.0,2025-03-22,3.0,6.0,L,,
a6c691aa44c2,370615.0,2025-03-01,0.0,0.0,D,,
b5dbbe86a501,370615.0,2025-01-25,4.0,1.0,W,,
e1479d117749,370615.0,2025-01-24,2.0,3.0,L,,
d6c210c4e158,370615.0,2025-01-12,1.0,3.0,L,,
9f6aeb24a12c,370615.0,2025-01-11,2.0,3.0,L,,
b6c5d98bca20,370615.0,2024-11-02,1.0,5.0,L,,
259314.0,370615.0,2024-10-13,1.0,1.0,D,,
ed092a0aa4e8,556218.0,2025-05-24,2.0,3.0,L,,
a57dbc69959b,556218.0,2025-05-24,0.0,15.0,L,,
29d1f8b7dc05,556218.0,2025-05-24,2.0,6.0,L,,
544769.0,556218.0,2025-03-08,6.0,3.0,W,,
1b2f2ae85809,556218.0,2025-02-15,0.0,0.0,D,,
208079ed8465,556218.0,2025-02-13,4.0,0.0,W,,
556218.0,d42ba2debd4f,2025-02-08,12.0,0.0,W,,
556218.0,f301f8da791a,2025-02-08,2.0,1.0,W,,
407089.0,556218.0,2025-02-01,4.0,2.0,W,,
556218.0,1c2a724d32b5,2025-01-11,3.0,2.0,W,,
5a28d5ac06c8,556218.0,2024-12-07,0.0,6.0,L,,
c2af7dc5e919,556218.0,2024-11-23,0.0,8.0,L,,
5a28d5ac06c8,556218.0,2024-11-16,10.0,2.0,W,,
c2af7dc5e919,556218.0,2024-10-19,4.0,0.0,W,,
260958.0,81bc323ad5e9,2025-09-20,4.0,0.0,W,,
457765.0,364431.0,2025-10-12,0.0,0.0,D,,
7a2bff1a0d80,364431.0,2025-10-11,3.0,3.0,D,,
ff2ddd481e38,364431.0,2025-09-20,0.0,0.0,D,,
642531.0,364431.0,2025-09-13,2.0,1.0,W,,
385774.0,364431.0,2025-09-06,1.0,13.0,L,,
419446.0,546442.0,2025-10-11,0.0,0.0,D,,
419446.0,658496.0,2025-09-28,0.0,2.0,L,,
419446.0,385309.0,2025-09-20,4.0,0.0,W,,
419446.0,663588.0,2025-09-20,1.0,6.0,L,,
419446.0,ebb7e32ecd18,2025-08-01,0.0,0.0,D,,
384729.0,615324.0,2025-09-12,3.0,1.0,W,,
598394.0,457765.0,2025-10-11,2.0,0.0,W,,
457765.0,526663.0,2025-10-11,5.0,2.0,W,,
457765.0,559181.0,2025-09-14,8.0,0.0,W,,
457765.0,628124.0,2025-09-14,1.0,7.0,L,,
457765.0,628124.0,2025-09-13,1.0,3.0,L,,
457765.0,dbab180b8363,2025-08-31,1.0,2.0,L,,
457765.0,bafdc721c2fb,2025-08-30,3.0,2.0,W,,
457765.0,e72972481ceb,2025-03-09,3.0,0.0,W,,
457765.0,559753.0,2025-03-09,10.0,6.0,W,,
457765.0,559754.0,2025-03-08,0.0,11.0,L,,
457765.0,e72972481ceb,2025-03-08,2.0,1.0,W,,
457765.0,492965.0,2024-10-26,2.0,2.0,D,,
b5dbbe86a501,457765.0,2024-10-26,0.0,4.0,L,,
513881.0,457765.0,2024-10-13,0.0,3.0,L,,
254493.0,404637.0,2025-10-12,0.0,0.0,D,,
254493.0,90ed331e3c49,2025-10-11,5.0,0.0,W,,
639967.0,254493.0,2025-10-11,8.0,0.0,W,,
646787.0,254493.0,2025-10-04,0.0,0.0,D,,
372005.0,254493.0,2025-09-20,0.0,1.0,L,,
642531.0,254493.0,2025-09-13,1.0,5.0,L,,
2d30c5f970f0,254493.0,2025-09-07,2.0,5.0,L,,
a1ff684916ca,254493.0,2025-09-06,2.0,1.0,W,,
262790.0,254493.0,2025-08-09,0.0,0.0,D,,
cf5fcdac6cd7,254493.0,2025-08-08,0.0,0.0,D,,
576789.0,433948.0,2025-09-27,4.0,6.0,L,,
433948.0,bd191ac6f2d7,2025-09-07,7.0,1.0,W,,
598394.0,433948.0,2025-09-06,5.0,3.0,W,,
433948.0,7563f1132ee7,2025-05-25,2.0,9.0,L,,
bcc1003b7940,433948.0,2025-04-05,2.0,3.0,L,,
405999.0,433948.0,2025-04-05,0.0,1.0,L,,
594010.0,433948.0,2025-03-29,3.0,7.0,L,,
433948.0,d6c210c4e158,2025-03-29,1.0,3.0,L,,
433948.0,b47b6cfc2381,2025-03-01,0.0,0.0,D,,
433948.0,99914e77e4ed,2025-03-01,0.0,0.0,D,,
433948.0,a73f6af61b2b,2025-02-23,3.0,2.0,W,,
e45756a66855,433948.0,2025-02-23,1.0,3.0,L,,
433948.0,a73f6af61b2b,2025-02-22,3.0,4.0,L,,
3fc3a877c3c3,433948.0,2025-02-22,2.0,5.0,L,,
fa36c6ff8ab3,433948.0,2024-12-08,1.0,1.0,D,,
115875.0,433948.0,2024-12-07,9.0,0.0,W,,
322193.0,433948.0,2024-12-06,1.0,7.0,L,,
bb9218936501,433948.0,2024-11-30,0.0,1.0,L,,
c45ee1ab85c2,433948.0,2024-11-30,0.0,8.0,L,,
49c50c6e9912,433948.0,2024-11-29,4.0,1.0,W,,
3b184f4c5576,433948.0,2024-11-29,0.0,9.0,L,,
405999.0,639967.0,2025-09-20,4.0,3.0,W,,
c5433eeb0cbb,405999.0,2025-09-13,1.0,5.0,L,,
405999.0,372722.0,2025-09-06,2.0,3.0,L,,
bcc1003b7940,405999.0,2025-04-06,0.0,1.0,L,,
405999.0,5bacace838ff,2025-03-22,0.0,3.0,L,,
405999.0,2f70e5324275,2025-03-22,0.0,3.0,L,,
856384dc11ab,405999.0,2025-03-21,0.0,0.0,D,,
405999.0,570465.0,2025-01-19,7.0,1.0,W,,
405999.0,115875.0,2025-01-18,1.0,9.0,L,,
405999.0,570465.0,2025-01-18,4.0,1.0,W,,
405999.0,576105.0,2025-01-17,2.0,7.0,L,,
bcc1003b7940,405999.0,2025-01-12,0.0,1.0,L,,
405999.0,c62b2f0972a9,2025-01-11,0.0,7.0,L,,
405999.0,378e3c8fb23e,2025-01-11,5.0,3.0,W,,
405999.0,232674.0,2024-12-08,0.0,5.0,L,,
405999.0,c2ade777e7a2,2024-12-08,3.0,4.0,L,,
405999.0,519423.0,2024-12-07,7.0,3.0,W,,
207298.0,405999.0,2024-12-07,9.0,3.0,W,,
405999.0,9e354ef32238,2024-11-10,8.0,3.0,W,,
405999.0,494080.0,2024-11-09,4.0,7.0,L,,
405999.0,e1479d117749,2024-11-09,13.0,4.0,W,,
405999.0,513881.0,2024-11-03,3.0,5.0,L,,
b5dbbe86a501,405999.0,2024-11-02,0.0,6.0,L,,
407089.0,546441.0,2025-10-11,6.0,1.0,W,,
407089.0,551993.0,2025-09-20,4.0,3.0,W,,
407089.0,f301f8da791a,2025-03-05,2.0,7.0,L,,
407089.0,544769.0,2025-03-01,4.0,0.0,W,,
555440.0,407089.0,2025-02-16,1.0,2.0,L,,
407089.0,577124.0,2025-02-16,1.0,6.0,L,,
407089.0,185319.0,2025-02-15,0.0,4.0,L,,
407089.0,e71be2bb0d76,2025-02-13,2.0,2.0,D,,
407089.0,d42ba2debd4f,2025-02-08,1.0,4.0,L,,
7a27bdf441ff,407089.0,2025-01-19,0.0,2.0,L,,
407089.0,bbd2f7b9a74b,2025-01-18,1.0,3.0,L,,
407089.0,6db04f4b138c,2025-01-18,13.0,0.0,W,,
407089.0,1c2a724d32b5,2024-12-28,0.0,0.0,D,,
407089.0,e71be2bb0d76,2024-12-07,2.0,3.0,L,,
407089.0,185319.0,2024-11-23,5.0,3.0,W,,
407089.0,544458.0,2024-11-16,2.0,3.0,L,,
407089.0,431fb4449fb8,2024-11-02,2.0,2.0,D,,
407089.0,e134c6289c6d,2024-10-26,1.0,4.0,L,,
544769.0,185319.0,2025-04-06,1.0,5.0,L,,
544769.0,577124.0,2025-04-05,3.0,4.0,L,,
555440.0,544769.0,2025-04-03,1.0,2.0,L,,
544769.0,97228e4dde49,2025-02-16,7.0,0.0,W,,
544769.0,5a28d5ac06c8,2025-02-15,3.0,0.0,W,,
544769.0,551993.0,2025-02-15,4.0,4.0,D,,
544769.0,f301f8da791a,2025-02-08,2.0,6.0,L,,
544769.0,1c2a724d32b5,2025-02-01,6.0,1.0,W,,
544769.0,d42ba2debd4f,2025-01-25,0.0,1.0,L,,
544769.0,19f15d875115,2025-01-19,8.0,2.0,W,,
2b4eeef9099a,544769.0,2025-01-18,1.0,6.0,L,,
544769.0,494080.0,2025-01-18,6.0,3.0,W,,
544769.0,3af227505c12,2025-01-12,4.0,2.0,W,,
544769.0,519423.0,2025-01-11,10.0,1.0,W,,
544769.0,296583.0,2025-01-11,5.0,0.0,W,,
544769.0,bbee79d4d7d5,2024-12-07,5.0,3.0,W,,
544769.0,c8f3b7c4266e,2024-11-23,0.0,3.0,L,,
544769.0,bbee79d4d7d5,2024-11-02,6.0,1.0,W,,
544769.0,d38881df162b,2024-10-26,11.0,4.0,W,,
544769.0,c8f3b7c4266e,2024-10-19,2.0,3.0,L,,
663588.0,546442.0,2025-10-11,0.0,0.0,D,,
ebb7e32ecd18,546442.0,2025-08-01,0.0,0.0,D,,
d38881df162b,546442.0,2025-03-01,0.0,4.0,L,,
546442.0,91330136e9b1,2025-02-08,1.0,6.0,L,,
305497.0,546442.0,2025-02-01,2.0,8.0,L,,
544458.0,546442.0,2025-01-25,2.0,1.0,W,,
546442.0,e71be2bb0d76,2025-01-25,1.0,2.0,L,,
185319.0,546442.0,2025-01-11,0.0,4.0,L,,
1d91be1be8d7,546442.0,2024-12-15,1.0,8.0,L,,
df1f941c716b,546442.0,2024-12-14,2.0,6.0,L,,
546442.0,f301f8da791a,2024-12-14,2.0,2.0,D,,
546442.0,e71be2bb0d76,2024-11-16,1.0,3.0,L,,
326440.0,546442.0,2024-11-11,2.0,1.0,W,,
334055.0,546442.0,2024-11-09,4.0,3.0,W,,
546442.0,91330136e9b1,2024-11-07,1.0,6.0,L,,
407089.0,546442.0,2024-11-02,2.0,2.0,D,,
185319.0,546442.0,2024-10-26,1.0,1.0,D,,
544458.0,546442.0,2024-10-19,1.0,5.0,L,,
ff2ddd481e38,385547.0,2025-10-11,0.0,0.0,D,,
ff2ddd481e38,385547.0,2025-09-13,2.0,6.0,L,,
598394.0,385547.0,2025-09-07,2.0,1.0,W,,
385547.0,bd191ac6f2d7,2025-09-06,0.0,8.0,L,,
d38881df162b,385547.0,2025-05-24,2.0,1.0,W,,
856384dc11ab,385547.0,2025-05-24,3.0,3.0,D,,
628124.0,404637.0,2025-10-11,0.0,4.0,L,,
86702.0,404637.0,2025-10-11,2.0,1.0,W,,
262802.0,404637.0,2025-09-27,0.0,0.0,D,,
b04190489fa5,404637.0,2025-09-20,2.0,5.0,L,,
9f5881a1f41b,404637.0,2025-09-14,0.0,1.0,L,,
654999.0,404637.0,2025-09-14,1.0,3.0,L,,
620045.0,404637.0,2025-09-13,7.0,0.0,W,,
cf5fcdac6cd7,404637.0,2025-09-13,4.0,1.0,W,,
d36b7a9e4d2b,404637.0,2025-09-07,6.0,0.0,W,,
526663.0,404637.0,2025-09-06,3.0,5.0,L,,
326387.0,250007.0,2025-09-07,8.0,4.0,W,,
250007.0,639967.0,2025-09-06,0.0,4.0,L,,
185319.0,385309.0,2025-08-01,0.0,0.0,D,,
551993.0,185319.0,2025-04-04,5.0,3.0,W,,
185319.0,4c0638b28143,2025-03-22,2.0,2.0,D,,
551993.0,185319.0,2025-03-22,0.0,7.0,L,,
185319.0,1c2a724d32b5,2025-03-15,2.0,2.0,D,,
185319.0,91330136e9b1,2025-03-15,7.0,0.0,W,,
185319.0,e71be2bb0d76,2025-03-01,2.0,4.0,L,,
544458.0,185319.0,2025-03-01,0.0,3.0,L,,
185319.0,e71be2bb0d76,2025-02-16,1.0,1.0,D,,
555440.0,185319.0,2025-02-15,2.0,0.0,W,,
185319.0,d38881df162b,2025-02-01,4.0,0.0,W,,
185319.0,91330136e9b1,2025-01-25,2.0,4.0,L,,
25e7b13ad20c,185319.0,2025-01-18,4.0,1.0,W,,
544458.0,185319.0,2025-01-18,1.0,1.0,D,,
431fb4449fb8,185319.0,2025-01-11,0.0,4.0,L,,
544458.0,185319.0,2024-11-02,1.0,2.0,L,,
431fb4449fb8,185319.0,2024-10-26,1.0,1.0,D,,
185319.0,e134c6289c6d,2024-10-19,5.0,1.0,W,,
442093.0,525619.0,2025-05-24,3.0,2.0,W,,
525619.0,7563f1132ee7,2025-05-24,3.0,2.0,W,,
63da2ba1fdbb,525619.0,2025-05-11,5.0,3.0,W,,
e794ed208ff9,525619.0,2025-05-11,3.0,2.0,W,,
e7ea095a9b04,525619.0,2025-05-10,2.0,2.0,D,,
e794ed208ff9,525619.0,2025-05-10,0.0,2.0,L,,
