team_id,display_name,opponent_team_id,opponent_display_name,date,goals_for,goals_against,result
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_d8ad14e1cacb,14 pre-mlsn #2,2025-09-01,4.0,1.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_35968aa35024,14b gsa,2025-08-31,2.0,4.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_f9f2fd19fc92,prfc scottsdale 14b pre-academy,2025-08-30,3.0,5.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_3c8a863ea987,tuzos academy gta 2016,2025-05-24,6.0,2.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_88c44a4c2d7d,tuzos mesa a,2025-05-24,8.0,2.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_2adc708a9e0a,arizona brown's a,2025-05-24,4.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_b888cdea702a,juaritos mx,2025-05-24,9.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_4ce496e442ac,tuzos legends,2025-05-24,7.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_cc0cd60ed1ab,huracan,2025-05-24,3.0,1.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_88c69c207eb4,excel soccer academy 14 red,2025-03-30,1.0,2.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_ca03715d2eb0,tuzos academy mesa 2014,2025-03-29,0.0,1.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_42c5335ed3d5,2014 tuzos academy fv,2025-03-29,0.0,3.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_85e0894f23e3,madison fc 14 gold boys storm,2025-03-23,0.0,4.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_9af57ccd612e,2014 boys red,2025-03-22,3.0,3.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_dd055f1cc6aa,eastside fc b14 white,2025-03-21,2.0,2.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_829e755eac0f,next level soccer northwest 2015 boys black,2025-02-22,4.0,3.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_3641eeb3d363,ccv stars 15 boys orange peo,2025-02-22,2.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_2b6621643588,prfc north valley 14b preacademy,2025-02-22,3.0,3.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,a14d9d3889ea,AZ Inferno 15 Boys Black,2025-02-09,9.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_206c1b11477d,az arsenal 15 boys teal 1 jz,2025-02-09,4.0,7.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_543aae35925f,fc hawaii 14b red,2025-02-08,5.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_ca518b98d98b,15b chacon,2025-01-05,2.0,3.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_67b337d993eb,bvb 14b puma (f: ayses 14b black),2025-01-04,1.0,8.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_c1fdc2a3cd35,14b velasco pre-mls next,2025-01-03,0.0,1.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_fefdc259901a,albion sc santa ana b15 academy,2024-12-08,2.0,2.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_ba7abe20600c,tfa-sela b2015 red,2024-12-07,1.0,5.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_65d7454d00b2,premier touch fc ie b15,2024-12-07,0.0,8.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_cf5ef7c66f89,northwest united b15 blk,2024-12-01,2.0,2.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_cf5ef7c66f89,northwest united b15 blk,2024-12-01,0.0,2.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_00b6f5278622,2015 elite,2024-12-01,2.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_1b8a79af9c29,next level soccer northwest 2015 boys red,2024-11-30,0.0,8.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_840c0a09092f,b15 black,2024-10-27,0.0,4.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_00b6f5278622,2015 elite,2024-10-27,2.0,1.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_00b6f5278622,2015 elite,2024-10-26,6.0,1.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_d3f8fd8df946,magnifico fc b15e,2024-10-27,0.0,8.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_3641eeb3d363,ccv stars 15 boys orange peo,2024-10-13,4.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_971aebca14bf,real 2015 boys national,2024-10-13,2.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_8f1e5d95ddb2,albion sc las vegas b15 academy i,2024-10-12,6.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_829e755eac0f,next level soccer northwest 2015 boys black,2024-10-12,2.0,2.0,D
ext_640c3f699a80,Lightning 15 Black,ext_f7baf4d75bb9,busc 2015b black,2025-10-04,6.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_a149def95447,vusc 2015 boys premier,2025-10-04,4.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_43ca65865666,roseville sc 2015b teal,2025-09-21,7.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_6b44ec54932b,davis legacy 15b red,2025-09-21,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_c9a32a70c068,15b red,2025-09-14,0.0,3.0,L
ext_640c3f699a80,Lightning 15 Black,ext_86f21f11cd33,2015b pre-mls next,2025-09-13,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_730c8e2fb16c,reno united 15b,2025-09-08,1.0,2.0,L
ext_640c3f699a80,Lightning 15 Black,ext_43ca65865666,roseville sc 2015b teal,2025-09-06,5.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_c9a32a70c068,15b red,2025-08-24,1.0,3.0,L
ext_640c3f699a80,Lightning 15 Black,ext_29f2a7c5419b,2015 boys-rangers,2025-08-17,9.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_b5a5c371104f,placer united 15b pre-ecnl,2025-08-17,5.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_211ffe80d53e,2015b pre-mls next academy,2025-08-16,5.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_29f2a7c5419b,2015 boys-rangers,2025-08-16,8.0,3.0,W
ext_640c3f699a80,Lightning 15 Black,ext_c9a32a70c068,15b red,2025-08-10,3.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_3e974fa5e3d5,richmond rayados academy 2015b,2025-08-10,11.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_34901c5bba30,usa stars academy 15/16 b,2025-08-09,2.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_b3f9ab8d735a,walnut creek surf 15b blue,2025-08-09,3.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_34901c5bba30,usa stars academy 15/16 b,2025-07-20,0.0,1.0,L
ext_640c3f699a80,Lightning 15 Black,ext_66c6f18fe676,rocklin fc 15b navy,2025-07-20,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_34901c5bba30,usa stars academy 15/16 b,2025-07-19,5.0,2.0,W
ext_640c3f699a80,Lightning 15 Black,ext_43ca65865666,roseville sc 2015b teal,2025-07-19,3.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_52d638befa01,davis legacy 14b white,2025-05-11,2.0,4.0,L
ext_640c3f699a80,Lightning 15 Black,ext_38188ad160a9,2014b blue,2025-05-04,0.0,3.0,L
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-05-03,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_99f94202d99b,ravenswood juniorsc.b-2014 zorritos,2025-04-27,2.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-04-26,3.0,3.0,D
ext_640c3f699a80,Lightning 15 Black,ext_42f86a1bd243,wsc crush 14 boys black,2025-04-26,1.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_b826d6a5a0c3,ajax united 14b white,2025-04-06,3.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2025-04-05,2.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_2cff074e2092,central coast fc 14gray,2025-04-05,4.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_c8d7eac2a39d,14/15b red,2025-03-29,1.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-03-23,5.0,2.0,W
ext_640c3f699a80,Lightning 15 Black,ext_a9ca894f17c3,apsc 2014b,2025-03-23,4.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_aeee12df9e0f,galt fc jaguars blue 2014,2025-03-22,1.0,3.0,L
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-03-16,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-03-15,1.0,2.0,L
ext_640c3f699a80,Lightning 15 Black,ext_f3453cba2ee1,lightning 15/14 blue,2025-03-09,1.0,1.0,D
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2025-02-23,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2025-02-22,1.0,2.0,L
ext_640c3f699a80,Lightning 15 Black,ext_c24518f303a3,roseville sc 14/15b gold,2025-02-22,1.0,6.0,L
ext_640c3f699a80,Lightning 15 Black,ext_168dadbe7a0d,dixon leon sc 14 / 15 b red,2025-02-17,0.0,0.0,D
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2025-02-16,6.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_f7baf4d75bb9,busc 2015b black,2025-02-15,0.0,0.0,D
ext_640c3f699a80,Lightning 15 Black,ext_5ef4eb850004,placer united 14b black,2024-12-15,5.0,3.0,W
ext_640c3f699a80,Lightning 15 Black,ext_5ef4eb850004,placer united 14b black,2024-12-15,,,D
ext_640c3f699a80,Lightning 15 Black,ext_217503c0b183,2014 boys - goats,2024-12-14,1.0,5.0,L
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-12-15,3.0,2.0,W
ext_640c3f699a80,Lightning 15 Black,ext_29f2a7c5419b,2015 boys-rangers,2024-11-23,5.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_9e50a8d6d110,edhsc 15b elite,2024-11-17,10.0,0.0,W
ext_640c3f699a80,Lightning 15 Black,ext_b9597b12523d,roseville sc 2015b green,2024-11-16,3.0,3.0,D
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-11-03,4.0,2.0,W
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-11-03,2.0,5.0,L
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-11-02,1.0,3.0,L
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-11-02,2.0,4.0,L
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-10-27,1.0,1.0,D
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-10-27,0.0,1.0,L
ext_640c3f699a80,Lightning 15 Black,ext_6b44ec54932b,davis legacy 15b red,2024-10-26,0.0,4.0,L
ext_640c3f699a80,Lightning 15 Black,ext_91a18226a338,lightning 15 blue,2024-10-26,2.0,1.0,W
ext_640c3f699a80,Lightning 15 Black,ext_d13f2c2b1b5d,blues 15b navy,2024-10-13,1.0,4.0,L
ext_640c3f699a80,Lightning 15 Black,ext_b5a5c371104f,placer united 15b pre-ecnl,2024-10-12,4.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_35c9eb1c1c00,kbsc elite 2015,2025-10-05,3.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_38ee345af73d,fort myers athletic 2015,2025-09-21,4.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_fe652d879131,aventura fc bold nation 2015b gold,2025-09-21,2.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_91047158cb47,deportivo cali doral 2015 elite redin,2025-09-20,3.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_fe652d879131,aventura fc bold nation 2015b gold,2025-09-20,3.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d6800444f40e,2015 boys white,2025-09-14,5.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_46d89221662a,2015 (u11) black,2025-09-13,1.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_35c9eb1c1c00,kbsc elite 2015,2025-09-07,2.0,2.0,D
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_5a8f7db9e5bf,b2015 fermin,2025-09-06,4.0,5.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_c33883723f19,fort lauderdale fc 15 boys blue,2025-09-01,4.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_46d89221662a,2015 (u11) black,2025-09-01,4.0,2.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_46d89221662a,2015 (u11) black,2025-08-31,3.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_8f7165cc527f,strikers miami fc 2015 black,2025-08-30,2.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d6800444f40e,2015 boys white,2025-08-30,5.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_f4e53692ca70,229 select 2014 boys,2025-05-25,1.0,3.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_c0c6597307d3,milan de miami silver 2014,2025-05-25,5.0,2.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_89ef453f65b8,cbf 2014 yellow,2025-05-24,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_2fd6f5557bff,psg academy fl1 2014 verratti,2025-05-24,3.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_ad59bbd64852,swfl soccer academy 2015-2016,2025-04-27,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_6c641e2fd1b6,doral west 2015,2025-04-26,1.0,1.0,D
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d6800444f40e,2015 boys white,2025-04-26,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_824d3a4b876e,west pines united fc 2014 premier,2025-04-19,2.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,296b0b12503f,2015 Boys Blue,2025-04-12,3.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_4da4b2e2ef42,coerfontaine fc 14b championship ii,2025-03-16,0.0,1.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d326d543614f,hfc boys 2014 elite,2025-03-15,1.0,3.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_69bbf46c1f7d,anwsc wellington sc 2014b elite blue,2025-03-09,0.0,0.0,D
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_b06009cbfbba,bu2014w,2025-03-08,1.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_54b9090d1475,pbg 14 boys premier,2025-03-08,5.0,3.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_892fad39f75f,gotfc 2014 elite 1,2025-03-01,2.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_ba1080619bcf,barça academy pro miami - b2014 balde,2025-02-23,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_df2df764af3f,fc stars 2015 boys,2025-02-16,5.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_2b61fc2e35cd,2015 southern homestead blue,2025-02-16,4.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_5e9906706893,elite 2015 black,2025-02-15,2.0,4.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_2fb95751ea5f,tropical psa fc doral 2014b,2025-02-08,0.0,5.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_88dda7a64caf,2015b gold,2025-02-02,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d6b68575bebe,anbbk boynton beach knights bbk-2014-b-red,2025-01-19,6.0,4.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_191cd1b2b07c,2014 boys navy,2025-01-18,0.0,7.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_f9ae3a358aee,royal palm beach strikers rpb u11b (2014) white,2025-01-18,5.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_ba30fa8875b1,springs sc 2014 boys phantom,2024-12-15,2.0,4.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_882a69a43c74,2014 boys white,2024-12-14,4.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_c27d8494fd7d,fort lauderdale fc 14 boys blue,2024-12-14,1.0,5.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_d326d543614f,hfc boys 2014 elite,2024-11-23,4.0,2.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_892fad39f75f,gotfc 2014 elite 1,2024-11-17,2.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_2781809864e9,psg academy fl1 u11 dembele,2024-11-09,4.0,2.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_4c4f88f5c55d,barça academy pro miami - b2014 casado,2024-11-02,4.0,0.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_f0592afcf064,2014b gold,2024-10-26,0.0,3.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_54b9090d1475,pbg 14 boys premier,2024-10-20,0.0,0.0,D
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_37e7933e16a6,lions u11 red (2014),2024-10-20,1.0,5.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_191cd1b2b07c,2014 boys navy,2024-10-19,3.0,1.0,W
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,ext_37e7933e16a6,lions u11 red (2014),2024-10-19,0.0,2.0,L
ext_f978dc8846d7,2015-BOYS TEAM ORANGE,296b0b12503f,2015 Boys Blue,2024-10-13,3.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,296b0b12503f,2015 Boys Blue,2025-10-05,0.0,6.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_fa12ae92a89f,eje7 2014 boys,2025-10-05,1.0,2.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_1c5e6a8c4d5d,south orlando sc sosc 2014b pre-rl 1,2025-10-04,3.0,4.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_b9b9239cdae2,2015b pre-mls navy,2025-08-31,3.0,3.0,D
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_1846ff1b9cde,jfc 2015 pre mls academy i,2025-08-31,4.0,4.0,D
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_70b65fd97056,flfc 2015 boys premier,2025-08-30,5.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_b36b6985b350,jfc 2015 pre mls academy ii,2025-08-30,7.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-05-26,2.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_67a26f24b8dd,weston fc 2015 future elite i,2025-05-25,1.0,3.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-05-25,5.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-05-24,1.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_3c0faebe7a19,mvp fc 15b,2025-05-24,0.0,2.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_de61d83d3e9d,swfl b15 black 9v9,2025-04-13,4.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-04-13,2.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-04-12,2.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_afbecf5315df,2014 pre mlsnext,2025-04-11,2.0,2.0,D
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-04-05,8.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-03-30,1.0,2.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_9a807d39cf61,silva select 2015,2025-03-09,1.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_dca71154a1e0,inter miami u10,2025-03-08,3.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-03-08,2.0,4.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_c24686a8ed3d,st. pete raiders 2014b acosta,2025-03-01,2.0,6.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_153c755d11ac,plant city 2014b premier,2025-02-22,1.0,3.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_cd417db834e6,nationals oakland 15 boys black,2025-02-16,0.0,3.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_47124d785a21,weston fc 2015 future elite ii,2025-02-15,3.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-02-15,1.0,2.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_ef54696420d8,tbu 2014b north red wfpl,2025-02-09,0.0,11.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-02-08,6.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_e97e401763bd,2014 boys black,2025-02-01,0.0,9.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_ef54696420d8,tbu 2014b north red wfpl,2025-01-26,0.0,8.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_9aa7c56d3c29,solrise soccer academy 2015b elite,2025-01-19,4.0,3.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_a4966721d34a,cf 15b south black,2025-01-19,3.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_64ee86162329,st petersburg fc boys 2015 spfc,2025-01-18,3.0,9.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-01-18,3.0,6.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2025-01-11,9.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-12-22,,,D
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_bc05811feef0,juventus elite 2015,2024-12-22,3.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_f6b44d8459d6,2015 (a) - stars academy orlando,2024-12-21,1.0,7.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-12-21,12.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-12-07,11.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_bb6acf153c17,14b fpfc try dev ii,2024-11-16,2.0,2.0,D
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-10,1.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-09,11.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-08,7.0,2.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-03,4.0,5.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-03,9.0,2.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-11-02,3.0,1.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_1846ff1b9cde,jfc 2015 pre mls academy i,2024-11-02,2.0,7.0,L
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_333c3161492b,15b fpfc dev 1,2024-10-26,13.0,0.0,W
ext_ae725d5bf6bf,FPFC PRE ECNL I B15,ext_6d358467c804,tampa raiders 2014 boys select,2024-10-19,0.0,16.0,L
ext_e9178a7a9891,cat 2015 elite boys,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-10-05,1.0,5.0,L
ext_29fa547623e8,pre mls next white '15,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-09-21,2.0,9.0,L
ext_405db0083f19,2015 boys,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-09-13,2.0,3.0,L
ext_aa1527d611b7,fce 2015 boys pre ecnl,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-09-06,0.0,2.0,L
ext_9269e67513c3,syc 2015b pre-mls next,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-09-01,1.0,2.0,L
ext_20165d5330d5,coppermine sc 2015 boys pre-academy i,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-08-31,2.0,4.0,L
ext_efa1f901c98a,real fa 2015 pre-mls,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-08-31,3.0,4.0,L
ext_aa0a975792fb,pre mls next black '15,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-08-30,0.0,1.0,L
ext_9269e67513c3,syc 2015b pre-mls next,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-08-30,1.0,1.0,D
ext_e8af0bed95f9,tfa-pro b2015,ext_4193791c49cb,FUTBOLTECH CHSC - 2015 LIVERPOOL,2025-06-15,7.0,0.0,W
