gotsport_team_id,display_name,club,state,age_group,gender
42159717,Juventus White 2015 PreECNL,Manhattan SC,AZ,U11,M
42162555,FCE 2015 Boys Elite,FC Europa,AZ,U11,M
42158966,North Coast FC 15B White,North Coast Futbol Club,AZ,U11,M
42162765,Key West Stikers 2015B,AYSO Region 660 - Key West Soccer,AZ,U11,M
42161650,Indy Premier 15B Elite II,Indy Premier SC,AZ,U11,M
42158089,B15 Blue - Velez / O'Sullivan,Cardiff Sockers,AZ,U11,M
42175649,LFCIA Utah 15B Premier,,AZ,U11,M
42158210,AR - Earthquakes 15B,Alum Rock Futbol Club,AZ,U11,M
42175980,FC Golden State Select,,AZ,U11,M
42160803,World Class FC 2015 Premier Palau,World Class FC,AZ,U11,M
42176486,Central Coast United SC South B2015 Green,Central Coast United SC,AZ,U11,M
42160956,Sockers FC 2015 Blue,Sockers FC,AZ,U11,M
42160079,HASC Blue 2015,Hicksville SC,AZ,U11,M
42160711,LTSC 2015 Premier,Lutherville Timonium Soccer Club,AZ,U11,M
42161461,CCV Stars 15 Boys East Pre-ECNL,CCV STARS,AZ,U11,M
42175443,2015B Alaska Rush Goldstrikers,Alaska Rush,AZ,U11,M
42158469,Hawks,Springfield SC,AZ,U11,M
42169848,RI Strikers FC 2015 Boys,RI Strikers FC,AZ,U11,M
42160033,Copperheads,Floral Park (LIJSL),AZ,U11,M
42159793,WTX Rapids FC ELITE 2015B,West Texas Rapids FC,AZ,U11,M
42158193,B2015 Red,California Athletic SC,AZ,U11,M
42158316,Black Dtown '15 (B),FC DELCO,AZ,U11,M
42161829,Madison FC 15 Blue Boys,Madison FC,AZ,U11,M
42163501,SFC B2015 T2,Strikers FC,AZ,U11,M
42163061,Manta Pre ECNL B15,Manta United Soccer Club,AZ,U11,M
42159463,15B Red,Allstars United,AZ,U11,M
42162162,BVB 15B PreECNL Black East (Contreras),BVB International Academy Texas,AZ,U11,M
42163679,NYSL 2015/16 Boys Athletics (Blue),Natomas United Youth Soccer,AZ,U11,M
42162963,Texas Premier SC 15B,Texas Premier SC,AZ,U11,M
42159264,CE Silver Streak 2015,Cape Express,AZ,U11,M
42159891,SJSC REDWINGS 2015 BOYS GREY,St. Johns Soccer Club,AZ,U11,M
42158335,NB B2015 Black,Pateadores Soccer Club,AZ,U11,M
42175849,PCU 15B Red,Portland City United SC,AZ,U11,M
42176542,FC Westlake STXCL WC B16/15 Blue,FC Westlake ,AZ,U11,M
42163098,Premier FA 2015B Blue - Elizondo,Premier Futbol Academy of San Antonio,AZ,U11,M
42160113,Mineola 2015 White,Mineola (LIJSL),AZ,U11,M
42160007,EOC Wolves,Hempstead EOC,AZ,U11,M
42158205,B2015 White,FC Golden State,AZ,U11,M
42160825,Great Falls Reston SC Pre-ECNL B15,Great Falls Reston Soccer Club,AZ,U11,M
42160072,B2015 Blue Bolts,Port Washington Soccer Club,AZ,U11,M
42163939,Almaden FC Mercury 15B White,Almaden FC,AZ,U11,M
42161845,St Francis Premier 2015B Blue,Indy Premier SC,AZ,U11,M
42160090,Boys 2015 Academy Blue,Southampton Soccer Club,AZ,U11,M
42163457,KHPA CINCY B15-2,Kings Hammer Soccer Club,AZ,U11,M
42176645,LA Krewe Rush 15B Gold,LA Krewe Rush,AZ,U11,M
42160995,SLSG MO B 2015 Manchester United,St. Louis Scott Gallagher,AZ,U11,M
42158847,Highlanders 2015B White,Piedmont SC,AZ,U11,M
42162972,Wolves 15B,Renegades Soccer Club,AZ,U11,M
42159895,SJSC REDWINGS 2015 BOYS RED,St. Johns Soccer Club,AZ,U11,M
42159984,Venom,Plainview Old Bethpage (LIJSL),AZ,U11,M
42164854,Magic Soccer FC 15B Black - Team ID: 09B1189,,AZ,U11,M
42172352,Inter Connecticut 2015 Pre-NAL Boys,Inter Connecticut FC,AZ,U11,M
42159976,Raptors,Rocky Point (LIJSL),AZ,U11,M
42162630,NTX United FC 15/16B Cardona,NTX United FC,AZ,U11,M
42159395,MUFC 2015B Black,Merced United FC,AZ,U11,M
42164991,DASC Whitecaps,DASC,AZ,U11,M
42164897,Allstars F.C,Allstars F.C,AZ,U11,M
42158178,B2015 Orange,SDSC Surf,AZ,U11,M
42164991,DASC Whitecaps,DASC,AZ,U11,M
42158178,B2015 Orange,SDSC Surf,AZ,U11,M
42158458,Winslow Titans 2015,Winslow Township YSA,AZ,U11,M
42160255,Chaos 15' White,Chaos Soccer,AZ,U11,M
42163469,Roadrunners SC B2015 Select II,Roadrunners SC,AZ,U11,M
42162197,Atletico Dallas Youth 2015B Badii,Atletico Dallas Youth,AZ,U11,M
42159982,Avengers-old,Plainview Old Bethpage (LIJSL),AZ,U11,M
42158820,SWM Kickers 2015B White,Southwest Michigan Soccer Club Inc,AZ,U11,M
42171152,Beadling 2015 Boys South Red,Beadling SC,AZ,U11,M
42175766,Copper Mountain 15 RB,,AZ,U11,M
42158427,BEACH FC 2015B SALAH,Beach FC,AZ,U11,M
42158987,STLDA 2015B Select Red,St. Louis Development Academy,AZ,U11,M
42158309,B2015 Red,Claremont Stars Soccer Club,AZ,U11,M
42158961,MCSA 2015 Boys Blue,Mendocino County Soccer Academy,AZ,U11,M
42158156,Placer United 15B White,Placer United Soccer Club,AZ,U11,M
42159029,Select B15,Central Valley Premier FC,AZ,U11,M
42158078,B2015 ES S. Kaufman,Beach Futbol Club,AZ,U11,M
42161232,PA Classics Elite Green Lancaster 15M,PA Classics,AZ,U11,M
42165131,Ct Select Black 2015,Connecticut FC,AZ,U11,M
42158701,San Ramon FC 15B White,San Ramon FC,AZ,U11,M
42163427,WICHITA RUSH 15B WHITE,WICHITA RUSH,AZ,U11,M
42160119,Samba,Middle Country Children SC (LIJSL),AZ,U11,M
42158182,B2015 Silver,SDSC Surf,AZ,U11,M
42163757,Steel United MA 2015B Elite,Steel United Massachusetts,AZ,U11,M
42159314,WHSA 2015B Orange,Steel United NJ,AZ,U11,M
42160315,WVFC 2015 Boys - Gray,West Virginia Futbol Club,AZ,U11,M
42157990,TFA-SD B2015 Navy,TOTAL FUTBOL ACADEMY (CA),AZ,U11,M
42159589,GSA U11B Academy Black,Global Sports Academy,AZ,U11,M
42160135,2015B White,West-Mont United S.A,AZ,U11,M
42158417,B15 Academy 1,Rebels Soccer Club,AZ,U11,M
42161702,USG 2015 Boys Black,United Soccer Group,AZ,U11,M
42176752,2015 Pre MLS Next Carolina,Seacoast United,AZ,U11,M
42162124,FC Florida Prep 2015,Miramar Optimist,AZ,U11,M
42160669,Coppermine SC 2015 Boys Pre-Academy II,Coppermine Soccer Club,AZ,U11,M
42162693,Atletico Dallas Youth 15B Patterson,Atletico Dallas Youth,AZ,U11,M
42165006,Stellar FC 2015/2016B,Stellar Football Club,AZ,U11,M
42161984,LFC PSA 15B,Leesburg FC,AZ,U11,M
42162618,The 956 United 15B Red,MYSA,AZ,U11,M
42161521,Northfields United 2015 Boys,Northfields United,AZ,U11,M
42160290,CN Rangers B2015,Colts Neck,AZ,U11,M
42165416,"Red Bulls Regional Select, Westchester, Boys 2015 Red",Red Bulls (NJ),AZ,U11,M
42161973,RSL-AZ Yuma 15 Boys Patino WHITE,,AZ,U11,M
42162628,Allen,RSL-AZ North,AZ,U11,M
42161476,Villarreal VA Yellow B15,Villarreal Virginia Academy,AZ,U11,M
42176749,SA City 15B PreECNL - Laing,San Antonio City SC,AZ,U11,M
42158356,B2015 PREMIER,Vaqueros FC,AZ,U11,M
42162406,LB United Strikers,,AZ,U11,M
42160740,Club Ohio West 15B Academy,Club Ohio,AZ,U11,M
42162777,Lazers SC B2015,,AZ,U11,M
42160291,Hibernian Adams 2015,Players Development Academy,AZ,U11,M
42160292,Nether United FC 15 Boys Orange,Nether Providence AA,AZ,U11,M
42159109,FC Central Illinois 2015 B Royal,FC Central Illinois,AZ,U11,M
42162783,15 Boys EDT 2,Minnesota Rush,AZ,U11,M
42158164,Long Beach B15 Red,LA Breakers FC,AZ,U11,M
42177122,Real Arizona 2015,Real Arizona FC,AZ,U11,M
42162310,Flight School DMV Black,Flight School Soccer Club,AZ,U11,M
42174109,LB United Extra 2015,,AZ,U11,M
42163674,UFA South Georgia 15B Red,United Futbol Academy,AZ,U11,M
42160796,Sterling United 2015-2016,Sterling United,AZ,U11,M
42161280,2015 Boys Black,Ancient City SC,AZ,U11,M
42161639,EGSC 2015 ELITE BOYS,EGSC Elk Grove Soccer Club,AZ,U11,M
42165084,Stingrays Elite,Old Bridge Soccer Club,AZ,U11,M
42161523,2015 Boys Silver,Idaho Thunder FC,AZ,U11,M
42160001,Wolves,Carle Place (LIJSL),AZ,U11,M
42158063,B15 Black,Legends FC (CA),AZ,U11,M
42160343,TITANS,Elite Soccer LI ,AZ,U11,M
42160626,North Texas Empire 2015B Tapia,North Texas Empire,AZ,U11,M
42160045,Tsunami,Wantagh Seaford PAL Soccer Club (LIJSL),AZ,U11,M
42175078,ALBION SC San Diego B15 academy IIII,ALBION SC San Diego,AZ,U11,M
42160186,Linden S.C 2015/16B Rebel Cubs,Linden Youth Soccer Association,AZ,U11,M
42160069,Gold B15,Sachem Slammers,AZ,U11,M
42161646,Tulsa SC Pre-ECNL RL B15,Tulsa Soccer Club,AZ,U11,M
42158050,ALBION SC San Diego B15 academy III,ALBION SC San Diego,AZ,U11,M
42159626,LI Slammers B2015 Pre-MLS Next I,Smithtown Kickers SC (LIJSL),AZ,U11,M
42159039,Oakland SC 2015B WHITE,Oakland Soccer Club,AZ,U11,M
42161629,CSA 2015,Cerritos Soccer Academy,AZ,U11,M
42163365,Southern Indiana United 2015 Boys Red,Southern Indiana United,AZ,U11,M
42160014,Legends,Manorville (LIJSL),AZ,U11,M
42176477,CFC North 2015 EDP Wolves Black,CFC North,AZ,U11,M
42176536,VIEWS FC B2015,Views FC,AZ,U11,M
42176536,VIEWS FC B2015,Views FC,AZ,U11,M
42158548,Wolfpack,Warminster SC,AZ,U11,M
42163464,FC Dallas Youth 15B West Red,FC Dallas Youth,AZ,U11,M
42159819,Westfield SA Pachuca,WSA,AZ,U11,M
42160598,REAL B2015 Gold,Real Billings FC,AZ,U11,M
42158360,B15 Elite,Legends FC SD North,AZ,U11,M
42163815,Valor United FC 2015,Valor United FC,AZ,U11,M
42158794,VB City FC 2015 Boys Academy I,Virginia Beach City FC,AZ,U11,M
42162925,Northwest FC 2015B Blue,Northwest FC,AZ,U11,M
42159640,Club Ohio Dayton 15B Green,Club Ohio,AZ,U11,M
42158757,15 Boys Inferno Liga,Idaho Inferno Soccer Club,AZ,U11,M
42162227,Texas Warriors FC 15B Salas,Texas Warriors FC,AZ,U11,M
42158896,FCA 15B Grey,Football Club Alliance,AZ,U11,M
42160618,Pembroke - 2015 Celeste,Cyclones FC,AZ,U11,M
42173670,Metro FC B15 Rapids,Ohio Galaxies FC,AZ,U11,M
42158680,Elite White 15,Granite Bay FC,AZ,U11,M
42159112,STLDA 2015B Classic White,St. Louis Development Academy,AZ,U11,M
42161342,MD Bobcats Youth 2015B Yellow,Maryland Bobcats Youth Academy,AZ,U11,M
42159394,ALBION SC Merced B15 Academy,ALBION SC Merced,AZ,U11,M
42159030,Pacesetter South 2015 Boys Red,Pacesetter South,AZ,U11,M
42164378,CVSC 2015B,Cedar Valley Soccer Club,AZ,U11,M
42159030,Pacesetter South 2015 Boys Red,Pacesetter South,AZ,U11,M
42163733,FC Troyanos RGV 15B,MYSA,AZ,U11,M
42159366,Kirkwood United SC 2015B Red Jackstadt,Kirkwood United SC,AZ,U11,M
42160435,STA-MUSC 2015B Red,STA,AZ,U11,M
42164485,SDSC Surf Pre-ECNL B15,SDSC Surf,AZ,U11,M
42176553,Brave SC 15 EDP,Brave Sporting Club,AZ,U11,M
42162150,FC Hurst United 15B,Hurst United SA,AZ,U11,M
42162455,SCU 2016 Boys Pre-ECNL,Space Coast United,AZ,U11,M
42159720,OLYMPIACOS RED 2015,Olympiacos NY,AZ,U11,M
42159386,Marlton SC Chiefs White 2015,Marlton Soccer Club,AZ,U11,M
42163770,Michigan Wolves HYPE 15,Michigan Wolves,AZ,U11,M
42170923,Hawks B2015,HBC Soccer Club (LIJSL),AZ,U11,M
42162204,Pines Futsal Association 2015B,Pines Futsal Association ,AZ,U11,M
42173996,Cincy SC B15 Premier,Cincy SC,AZ,U11,M
42163282,Cincinnati Elite FC B15 Gold,Cincinnati Elite FC,AZ,U11,M
42158433,So. Lehigh 2015 Boys White - Witmer/Crafts,Southern Lehigh SL,AZ,U11,M
42158477,FTYSA ATLAS 2015,Vineland SA,AZ,U11,M
42161649,Indy Premier 15B Elite I,Indy Premier SC,AZ,U11,M
42163334,North Texas Empire 2015B Tapia,Independent Teams - NTX,AZ,U11,M
42174343,FC Premier B2015 - Linares,,AZ,U11,M
42158233,HW B2015 - SOCAL,LA Surf Soccer Club,AZ,U11,M
42161610,Avalanche 15B Black SL,Utah Avalanche,AZ,U11,M
42158223,B15 White,RSF Attack,AZ,U11,M
42163946,MC Dynamo 2015 Boys,Marshall County SA,AZ,U11,M
42160682,Arlington SA 2015B Pre-Academy 2,Arlington Soccer Association,AZ,U11,M
42159995,Rowdies,Northport Cow Harbor United Soccer Club,AZ,U11,M
42176731,NEFC 2015 Pre-MLS Next Navy,NEFC,AZ,U11,M
42158571,BSC 2015 Boys Blue,Bethlehem SC,AZ,U11,M
42177203,Florida Evolution FC U11 Boys Green,Naples City UDAG FC,AZ,U11,M
42158899,Tarkill Blues 2015,Tar-Kill Soccer Club,AZ,U11,M
42159525,2015B Fire Soccer Club Red,Germantown Hills Athletic Association,AZ,U11,M
42159923,Lenawee United FC - BU10 2015,Lenawee United FC,AZ,U11,M
42158073,South Valley Chivas 15B White,South Valley Chivas Academy,AZ,U11,M
42158935,2015 Boys Grey,Clippers FC,AZ,U11,M
42158395,B2015 Gold - Tapia,City SC - San Marcos,AZ,U11,M
42158556,Yardley Makefield Soccer 2015 Boys Leverkusen,Yardley Makefield Soccer,AZ,U11,M
42162253,DKSC 15B CAMARGO,DKSC,AZ,U11,M
42159890,ELSC 3rd Grade U10 Boys,East Lansing Soccer Club,AZ,U11,M
42161205,PSA FC DORAL 2015,PSA Football Club,AZ,U11,M
42159598,Prussians 2015 Boys Yellow,King of Prussia SC,AZ,U11,M
42160661,Juventus Premier FC 2015B Cantu,Juventus Premier  FC,AZ,U11,M
42162185,CA Rush 2015,Hawaiian Gardens Eagles SC,AZ,U11,M
42160608,NTX Celtic 15B Petreas,NTX Celtic FC,AZ,U11,M
42159704,B15 NAVY,SUSA FC,AZ,U11,M
42161308,BSC 2015 Raptors,Broadneck Soccer Club,AZ,U11,M
42163124,2015B Pool Volt,Seacoast United Maine SC,AZ,U11,M
42163148,Jus4Kix Lightning 15B,Wichita Regional Soccer Association,AZ,U11,M
42159805,Hunterdon FC Man City,Hunterdon FC,AZ,U11,M
42163340,Cobras FC B15 Davis,Cobras FC,AZ,U11,M
42160434,Union FC Indy 2015 Boys Black,Union FC Indy,AZ,U11,M
42158549,15B Gray,Philadelphia Ukrainian Nationals,AZ,U11,M
42160981,Elkridge United EYO 2015 Boys Green,Elkridge Youth Organization Soccer,AZ,U11,M
42162482,Jr Irish 2015B Dest,Jr. Irish Soccer Club,AZ,U11,M
42161438,WCU 15B Blue,Washington Capital United,AZ,U11,M
42161471,NVSC 2015B Blue,NVSC,AZ,U11,M
42171525,GOAT'd Guys,Broken Arrow Express Soccer Club,AZ,U11,M
42158627,CarShield FC Blue 2015B,CarShield FC,AZ,U11,M
42159672,B2015 Gold,Asphalt Green,AZ,U11,M
42158041,B15 Red - AG,,AZ,U11,M
42158278,CZ Elite B2015 LA Inter,CZ Elite (CA-S),AZ,U11,M
42161777,NLSA Surf 2015 Boys Elite,Next Level Soccer Academy (NJ),AZ,U11,M
42163618,B15 WHITE - CK,SoCal Reds FC,AZ,U11,M
42158294,B2015 Pre MLS Next Academy,Sporting San Diego,AZ,U11,M
42162718,Midwest United FC 15B Pre-Academy,Midwest United,AZ,U11,M
42159577,Sylvania United Boys 2015 White,,AZ,U11,M
42168428,Beach FC 2015B Pre-NPL Valencia,Beach FC,AZ,U11,M
42161615,2015 Lobos Rush HERNANDO Blue,Lobos Rush,AZ,U11,M
42175541,ADF Deportivo rose city B2015 Leon,ADF Portland,AZ,U11,M
42161248,NJ Surf South Shore 2015B,New Jersey Surf,AZ,U11,M
42161462,TSA 2015 Boys Red.,TENNESSEE SOCCER ACADEMY,AZ,U11,M
42163541,Metro Alliance FC 2016/2015B Premier,Metro Alliance FC ,AZ,U11,M
42163169,2015/16 Premier Boys Blue,FC America Maine,AZ,U11,M
42161491,Miami Beach Football MBFC 2015 Blue,City of Miami Beach Soccer,AZ,U11,M
42161346,2015 Boys Elite White,Western United Pioneers FC,AZ,U11,M
42164040,UA 2015,UA (Ukrainian Soccer Academy),AZ,U11,M
42175590,EMFC 15B Monaco Premier 2,Eugene Metro FC,AZ,U11,M
42174039,FSCI Phoenix 2015 Boys,Fredericksburg Soccer Club,AZ,U11,M
42160461,CEN 2015 Boys White,IFA,AZ,U11,M
42164962,AJFC 2015 SS,Young Sportsmen's Soccer League,AZ,U11,M
42161907,CSA 2015B,Centre SA,AZ,U11,M
42159406,EB B15 Academy,ALBION SC Silicon Valley East Bay,AZ,U11,M
42159764,Saline FC 15 Boys Black,Saline FC,AZ,U11,M
42158204,SD Surf Central B2015 (Rodriguez),San Diego Surf Soccer Club,AZ,U11,M
42164996,Valencia 2015 Boys White North,Valencia Soccer Academy,AZ,U11,M
42159828,Abington Soccer Club 2015 Boys Blue,Abington Youth Soccer,AZ,U11,M
42165287,OWS FC 2015,One World Sports,AZ,U11,M
42175869,U11 Union FC 15B CCA,Union Sacramento FC,AZ,U11,M
42158145,Redlands B15 Kim,Sporting California USA,AZ,U11,M
42159501,Michigan Jaguars Huron Valley 2015 Boys White,Michigan Jaguars,AZ,U11,M
42158363,B15 SB white,FASC,AZ,U11,M
42159942,MUSC 2015 Boys White,Monmouth United Soccer,AZ,U11,M
42161871,Campbell FC 2015,Campbell FC,AZ,U11,M
42158698,Cville United FC - 2015 - Green,CVille United FC,AZ,U11,M
42159691,2015 White,NY Hota Bavarian Soccer Club ,AZ,U11,M
42161834,CE 2015B Arsenal FC - A,Columbus Force SC,AZ,U11,M
42159613,Michigan Tigers 2015 Boys Gray,Michigan Tigers FC,AZ,U11,M
42163561,Cleveland Force 15B White West,Cleveland Force SC,AZ,U11,M
42161061,Cincy SC B15 Orange,Cincy SC,AZ,U11,M
42161679,FSA FC BOYS 2015 ELITE,FSA FC,AZ,U11,M
42160153,Legacy 2015 Boys White,FC Berna Legacy,AZ,U11,M
42160040,Wolves White,Bellmore (LIJSL),AZ,U11,M
42158897,Aston Villa White 2015 Boys,Princeton FC,AZ,U11,M
42163039,New York Elite Alleycats FC 2015 NEAL Blue,New York Elite Alleycats,AZ,U11,M
42158591,2015 Junior White,Cherry Hill FC,AZ,U11,M
42163104,Boilers FC 2015 Boys Black,Boilers FC,AZ,U11,M
42176267,North FC West Pre-ECNL B15,North FC,AZ,U11,M
42160832,Coppermine SC 2015 Boys Blue,Coppermine Soccer Club,AZ,U11,M
42161171,LFA Red Star Ace 2015B,Lou Fusz Athletic,AZ,U11,M
42158759,2015 Boys Pre ECNL Black,Delaware Football Club,AZ,U11,M
42175073,CCFC B15 White,Culver City Football Club,AZ,U11,M
42161988,Socal Blaze SC - B15 El Segundo,Socal Blaze SC,AZ,U11,M
42161945,2015 Lobos Rush Blue,Lobos Rush,AZ,U11,M
42175091,North County B2015 Red,United SoCal,AZ,U11,M
42159703,B15 PRE RL,SUSA FC,AZ,U11,M
42162752,ATLAS EP 2015 RED,El Paso Premier League,AZ,U11,M
42160930,Vale Middletown 2015 Boys Red,Vale SC,AZ,U11,M
42158815,2015 CSC U10 Boys Red Bulls,Cranford SC,AZ,U11,M
42160049,Ballers,Wantagh Seaford PAL Soccer Club (LIJSL),AZ,U11,M
42161337,TSJFC 2015B North Blue,The St. James Football Club,AZ,U11,M
42159072,2015B East Lake White,West Florida Flames,AZ,U11,M
42159204,ALBION SC Central Valley B15 Premier,ALBION SC Central Valley,AZ,U11,M
42159005,Haverford Soccer Club 2015 Vipers,Haverford SC,AZ,U11,M
42158054,Fallbrook Villa FC B2015 Black,FYSL,AZ,U11,M
42159800,Soccer Stars United Equator,Soccer Stars United,AZ,U11,M
42159822,Westfield SA Tigres,WSA,AZ,U11,M
42160016,Titans,Jericho (LIJSL),AZ,U11,M
42163636,MFA GR 15B White,Michigan Futbol Academy,AZ,U11,M
42158650,Citrus FC Storm U11,Citrus Futbol Club,AZ,U11,M
42161363,NY Rush Select 15B Pre-MLS Next,NY Rush,AZ,U11,M
42163788,BAC '15B Inter White,Burke Athletic Club,AZ,U11,M
42159473,FC Storm B15 Loveland Black,FC Storm,AZ,U11,M
42160091,Boys 2015 Academy Orange,Southampton Soccer Club,AZ,U11,M
42175745,Southeast United 2015/2016B,St. Louis Youth Soccer Association,AZ,U11,M
42159652,Elite Plainfield Jaguars,Elite Soccer Club Plainfield,AZ,U11,M
42158920,2015B Elite 1,Elk Grove Soccer,AZ,U11,M
42161696,DFC Orange 2015B,Dover Futbol Club,AZ,U11,M
42158874,MO Rush 2015B Rage,Missouri Rush,AZ,U11,M
42160432,Union FC Indy 2015 Boys Teal I,Union FC Indy,AZ,U11,M
42162778,LFC United 2015 B Elite,LFC United,AZ,U11,M
42160432,Union FC Indy 2015 Boys Teal I,Union FC Indy,AZ,U11,M
42158890,Castro Valley SC CVSC United 2015 Boys White,Castro Valley Soccer Club,AZ,U11,M
42159417,Plymouth Reign 15 Boys Green,Plymouth Soccer Club,AZ,U11,M
42161647,Cosmo Stars SC 2015 B - Apollo 2,Cosmo Stars SC,AZ,U11,M
42163191,2015 Boys Academy Carolina,North Suburban SA,AZ,U11,M
42160100,Elmont Johan Juniors,Elmont SC (LIJSL),AZ,U11,M
42159550,Towson United 2015B Black,Towson United,AZ,U11,M
42159486,SFC 2015,Spartans FC,AZ,U11,M
42173362,2015 Boys Pre-ECNL,MN Thunder Academy,AZ,U11,M
42159892,Dewitt SC - 2015 Boys Gold,Dewitt Soccer Club,AZ,U11,M
42162283,Boys 2015 Black -1,Shaker Youth Soccer Assn - Premier Football Club,AZ,U11,M
42176512,Virginia Velocity FC U11 Pulse,Virginia Velocity FC,AZ,U11,M
42160140,2015 B White,FC Montco,AZ,U11,M
42158914,PSC B2015 Black,Perrysburg SC,AZ,U11,M
42160809,Sting CC B15 Heald,Sting Corpus Christi,AZ,U11,M
42162333,RIDGFLD-B2015 EDP-Palau,Ridgefield Football Club,AZ,U11,M
42164027,MT Rush B-2015-SE-Blue,Montana Rush Soccer Club,AZ,U11,M
42175879,Utah Real FC 15B CG Teal (Ind),Utah Real FC,AZ,U11,M
42158976,SASA Spirits 2015B North,SASA Spirits SC,AZ,U11,M
42158071,2015 Boys Falcons Green,Philadelphia International FC,AZ,U11,M
42158071,2015 Boys Falcons Green,Philadelphia International FC,AZ,U11,M
42159612,Michigan Tigers 2015 Boys Red,Michigan Tigers FC,AZ,U11,M
42162565,GCKA 2015B Red,Grove City Kids Association,AZ,U11,M
42158093,South County B2015 White,Pateadores Soccer Club,AZ,U11,M
42160032,Portugal B2015,HBC Soccer Club (LIJSL),AZ,U11,M
42163326,YMCA CTX Soccer Academy 2015B Volt,YMCA CTX Soccer Academy,AZ,U11,M
42160085,Breakers,Harborfields Soccer Club,AZ,U11,M
42162034,FusionFC_15M_Red Knights,Fusion FC (PA),AZ,U11,M
42159675,Soccer Space Football Club 2015,Soccer Space,AZ,U11,M
42176098,ALBION SC Las Vegas B15 Academy VI,ALBION SC Las Vegas,AZ,U11,M
42176633,2015 Boys Select Blue,Rush Union Wisconsin,AZ,U11,M
42159481,SF Seals 15B Blue,San Francisco Seals,AZ,U11,M
42161769,SCSA Eleven 2015B Red,South Central Soccer Academy Eleven,AZ,U11,M
42160171,15B FPFC TT SPIRIT REGIONAL,Florida Premier FC,AZ,U11,M
42164459,SYC 2015B Orange,Springfield SYC Soccer,AZ,U11,M
42160010,Knights,Smithtown Kickers SC (LIJSL),AZ,U11,M
42163407,FC ATLAS 15B BLACK,FC ATLAS,AZ,U11,M
42158327,2015 Boys North Black,Pipeline Soccer Club,AZ,U11,M
42175878,ALBION SC Santa Ana B15 Academy,ALBION SC Santa Ana,AZ,U11,M
42160642,Nordic 2015 Boys Milan,Nordic SC,AZ,U11,M
42158221,Aberdeen,Montgomery United SC,AZ,U11,M
42176144,DASC 2015 Black,DASC,AZ,U11,M
42163090,DFC 2015 B Green,Davidsonville Football Club,AZ,U11,M
42163009,NEFC Metro West Boys 2015 Northboro Navy,NEFC,AZ,U11,M
42159653,Elite Plainfield Warriors 2016/15,Elite Soccer Club Plainfield,AZ,U11,M
42161874,Brooklyn Italians 2015 National,Brooklyn Italians,AZ,U11,M
42161894,Plymouth United 2015B,Plymouth United FC,AZ,U11,M
42160354,Centauros JVS,Real Colorado,AZ,U11,M
42175979,2015 Glenside Celtic Boys- Dublin,Glenside Celtic SC,AZ,U11,M
42159096,2015 Boys MNJYSA,Hillsborough SC,AZ,U11,M
42159912,OSC U10 Boys 24-25,Owosso,AZ,U11,M
42161274,North Shore 2015B Whitecaps,Select,AZ,U11,M
42160407,Plainfield Kid Stars 15,Plainfield Soccer,AZ,U11,M
42160270,Detroit City FC Downriver 15B Rouge,Detroit City FC,AZ,U11,M
42159519,Michigan Jaguars Pre MLS 2015 Boys 2-DA,Michigan Jaguars,AZ,U11,M
42161456,VRSC 15B Pre-MLS Next,Virginia Revolution SC,AZ,U11,M
42158474,Upper Township SA Comets White 2015,Upper Township SA,AZ,U11,M
42158134,B2015 Academy-1,Empire Surf,AZ,U11,M
42161262,Cleveland Force 15B Yellow West,Cleveland Force SC,AZ,U11,M
42184905,Albion SC - Boys 2014,ALBION SC San Diego,AZ,U11,M
42184905,Albion SC - Boys 2014,ALBION SC San Diego,AZ,U11,M
42161262,Cleveland Force 15B Yellow West,Cleveland Force SC,AZ,U11,M
42175451,Aggies15BTL,,AZ,U11,M
42160322,2015 Boys Cadets,"AC Delray, Inc.",AZ,U11,M
42164430,Dovesport 2015,U.S. Futsal,AZ,U11,M
42161987,2015B Blue,FC America,AZ,U11,M
42159095,Hotshots,Town of Poughkeepsie,AZ,U11,M
42158640,Washington Premier 2015 Boys,WTSC,AZ,U11,M
42159007,North Storm '15B Red,Traverse Bay Area YS,AZ,U11,M
42163040,New York Elite Alleycats FC 2015 CDYSL Red,New York Elite Alleycats,AZ,U11,M
42163096,CASA 2015M Blue,Capital Area SA,AZ,U11,M
42165138,Savage Elite 2015,Valencia Soccer Academy,AZ,U11,M
42158642,Plant City 2015B Premier,Plant City FC,AZ,U11,M
42161499,OFA 15B Black,Oregon Futbol Academy,AZ,U11,M
42158523,2015 BOYS PRE NPL,Sporting Jax Soccer Academy,AZ,U11,M
42161186,2015B pre-MLS Black,Bayside FC,AZ,U11,M
42161385,Arlington SA 2015B Blue,Arlington Soccer Association,AZ,U11,M
42164433,Midwest United FC SCOR 15B Academy 1,Midwest United FC SCOR,AZ,U11,M
42162769,2015 Boys OCL,Ohio Premier,AZ,U11,M
42160228,Tinton Falls Wildfire,Tinton Falls SC,AZ,U11,M
42159376,Elk Grove United SC 15B Premier WH,Elk Grove United SC,AZ,U11,M
42160228,Tinton Falls Wildfire,Tinton Falls SC,AZ,U11,M
42162958,Ambassadors FC 2015 Boys,Ambassadors FC (OH),AZ,U11,M
42161976,IdeaSport 2015 Pro,IdeaSport Soccer Academy,AZ,U11,M
