Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Original Team Rank,Team A State,Team B State,Team A Gender,Team B Gender,Team A State Corrected,Team B State Corrected,Team A State Better,Team B State Better,Team A Is Arizona,Team B Is Arizona
2025-10-04,Southeast 2014 Boys Green,14B Hermanson,2,1,W,L,2025-2026 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U12B 12U Boys State League 1 East,AZ Athletic Grounds (ASA),"1 Legacy Drive , Mesa, AZ 85212",21538110,514142,566,UT,Unknown,M,M,AZ,Non-AZ,AZ,Unclear,True,False
2025-10-03,CCV Stars 14 Boys South Pre-ECNL,Southeast 2014 Boys Green,6,2,W,L,2025-2026 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U12B 12U Boys State League 1 East,AZ Athletic Grounds (ASA),"1 Legacy Drive , Mesa, AZ 85212",21538104,514142,566,UT,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-28,Playmaker Futbol Academy 14B Gold,Southeast 2014 Boys Green,0,3,L,W,The Derby 2025,The Derby 2025,U12B Boys U12 Bronze,Reata Sports Complex,"9809 E. McDowell Mountain Ranch Road, Scottsdale, AZ 85260",22796293,514142,566,CA,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-27,Southeast 2014 Boys Green,Phoenix Premier FC 14B SW Black,4,1,W,L,The Derby 2025,The Derby 2025,U12B Boys U12 Bronze,Reata Sports Complex,"9809 E. McDowell Mountain Ranch Road, Scottsdale, AZ 85260",22796294,514142,566,UT,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-27,Southeast 2014 Boys Green,FSC United 14 Boys,9,0,W,L,The Derby 2025,The Derby 2025,U12B Boys U12 Bronze,Reata Sports Complex,"9809 E. McDowell Mountain Ranch Road, Scottsdale, AZ 85260",22796290,514142,566,UT,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-19,PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,4,0,W,L,2025-2026 ASA Advanced Leagues,ARIZONA ADVANCED LEAGUES,U12B 12U Boys State League 1 East,AZ Athletic Grounds (ASA),"1 Legacy Drive , Mesa, AZ 85212",21538083,514142,566,CA,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-08-31,PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,6,1,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Silver - Pepi,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22380619,514142,566,CA,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-08-30,Southeast 2014 Boys Green,RSL-AZ Yuma 14 Boys Quinonez,5,3,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Silver - Pepi,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22380613,514142,566,UT,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-08-29,Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,3,1,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Silver - Pepi,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22380614,514142,566,AZ,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-19,AZSC 14B Azanger,Southeast 2014 Boys Green,2,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256863,514142,566,AZ,UT,M,M,Non-AZ,AZ,AZ,AZ,False,True
2025-04-17,Southeast 2014 Boys Green,Scottsdale 14 Sandsharks,0,3,L,W,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256860,514142,566,UT,AZ,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-04-15,14 Cityzens,Southeast 2014 Boys Green,0,0,T,T,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256858,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-08,14B Jimmy,Southeast 2014 Boys Green,1,2,L,W,2025 Ostrich Festival,Ostrich Festival,U11B U11 Boys Agyemang,Scottsdale Sports Complex,"8081 E Princess Dr. , Scottsdale, AZ 85255",19606454,514142,566,Unknown,UT,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-02-23,PRFC North Valley 14B Predator,Southeast 2014 Boys Green,0,1,L,W,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993783,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-23,Southeast 2014 Boys Green,Amore 2014 Boys,9,1,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993789,514142,566,UT,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-22,PRFC North Valley 14B Copa,Southeast 2014 Boys Green,0,9,L,W,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (ORIGINALS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18993782,514142,566,CO,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-09,Madison FC 2015 Boys Gold,Southeast 2014 Boys Green,2,5,L,W,Desert Classic 2025,Desert Classic,U11B U11 Boys Bronze 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969227,514142,566,NY,UT,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-01-25,Southeast 2014 Boys Green,NOS Santos 15 Boys Blue,2,0,W,L,2025 AZ Soccer Clash hosted by Phoenix Premier FC,AZ Soccer Clash,U11B U11 Boys - Bronze 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18702700,514142,566,UT,Unknown,M,M,AZ,Non-AZ,AZ,Unclear,True,False
2025-01-24,PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,0,4,L,W,2025 AZ Soccer Clash hosted by Phoenix Premier FC,AZ Soccer Clash,U11B U11 Boys - Bronze 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18702692,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2025-01-10,PRFC Scottsdale 15B Predator,Southeast 2014 Boys Green,1,1,T,T,CCV Stars Champions Cup 2025,CCV Stars Champions Cup,U11B Boys U11 Bronze - 9v9,Reach 11 Sports Complex (CCV STARS),"2425 E Deer Valley Rd , Phoenix, AZ 85050",18604657,514142,566,AZ,UT,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-01-05,AZ Arsenal 14 Boys AYDP,Southeast 2014 Boys Green,5,3,W,L,Inside Classic 2025,Inside Classic,U11B U11 Boys White,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",18560527,514142,566,AZ,UT,M,M,Non-AZ,AZ,AZ,AZ,False,True
2025-01-04,AZ Arsenal 14 Boys Teal 2 PJ,Southeast 2014 Boys Green,1,9,L,W,Inside Classic 2025,Inside Classic,U11B U11 Boys White,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",18560536,514142,566,AZ,UT,M,M,Non-AZ,AZ,AZ,AZ,False,True
2025-01-03,Southeast 2014 Boys Green,AZ Arsenal 14 Boys Teal 2 AP,1,1,T,T,Inside Classic 2025,Inside Classic,U11B U11 Boys White,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",18560530,514142,566,UT,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2024-12-14,Southeast 2014 Boys Green,Next Level Soccer Northwest 2014 Boys,1,4,L,W,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Spain,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18439231,514142,566,UT,Unknown,M,M,AZ,Non-AZ,AZ,Unclear,True,False
2024-12-14,14B Hinds,Southeast 2014 Boys Green,2,2,T,T,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Spain,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18439233,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-06,Southeast 2014 Boys Green,Legends FC AZ 14B Gold,1,6,L,W,The Open (2024) SuperCopa & SuperCopa+ Qualifier,The Open,U11B Open Boys U11,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",18423406,514142,566,UT,AZ,M,F,AZ,Non-AZ,AZ,AZ,True,False
2024-10-20,Southeast 2014 Boys Green,14 Cityzens,1,2,L,W,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 SILVER,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993651,514142,566,UT,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-20,Southeast 2014 Boys Green,Phoenix United FC 2014 Premier,5,3,W,L,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 SILVER,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993650,514142,566,UT,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2024-10-19,14 Cityzens,Southeast 2014 Boys Green,1,2,L,W,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 SILVER,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993648,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-18,Southeast 2014 Boys Green,Phoenix United 2015 Academy,3,0,W,L,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 SILVER,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993645,514142,566,UT,AZ,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2024-10-11,Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,6,4,W,L,Arsenal Challenge 2024,Arsenal Challenge,U11B 11U 2014 Boys Bronze West,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",17858975,514142,566,AZ,UT,M,M,AZ,AZ,AZ,AZ,True,True
2024-08-31,PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,2,4,L,W,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Reyna,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372813,514142,566,Unknown,UT,M,M,AZ,AZ,AZ,AZ,True,True
2024-08-31,Southeast 2014 Boys Green,Amore 2014 Boys,3,0,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Reyna,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372815,514142,566,UT,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-21,14B Negrete Pre MLS Next,14B NL #1,1,0,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Silver ,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22693367,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-20,14B NL #1,14B Hermanson AL,3,2,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Silver ,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22693360,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-20,CDO 14B Elite,14B NL #1,0,5,L,W,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Silver ,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22693362,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-19,14B NL #1,VSC 2014 Boys Green,1,4,L,W,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Silver ,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22693365,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-06,14 ECNL #1,14B NL #1,4,0,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040818,515148,570,Unknown,Unknown,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-04-05,14 ECNL #2,14B NL #1,5,1,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040815,515148,570,Unknown,Unknown,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-04-05,14B NL #1,Deportivo Mexico 14B,3,0,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040817,515148,570,Unknown,CO,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-22,14B NL #1,PRFC Southeast Valley 14B Pre-Academy,6,1,W,L,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Silver,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867464,515148,570,Unknown,CA,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-22,14B NL #1,U-11 (2014) Boys Pre Academy,1,1,T,T,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Silver,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867472,515148,570,Unknown,CA,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-03-01,CDO 14B Premier,14B NL #1,3,1,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Gold,Freedom Park,"5000 E 29th St , Tucson, AZ 85711",18597714,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-16,14 ECNL #1,14B NL #1,9,0,W,L,2025 RSL Jacobs Classic,Jacobs Classic,U11B Gold,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18940763,515148,570,Unknown,Unknown,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-02-15,14B NL #1,CDO 14B Premier,5,1,W,L,2025 RSL Jacobs Classic,Jacobs Classic,U11B Gold,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18940762,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-15,14 ECNL #2,14B NL #1,6,1,W,L,2025 RSL Jacobs Classic,Jacobs Classic,U11B Gold,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18940760,515148,570,Unknown,Unknown,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-01-18,14B Flores,14B NL #1,7,1,W,L,Fort Lowell Shootout 2025,Fort Lowell Shootout,U11B U11 Boys Tunisia,Tucson Kino North Complex (Shootout),"2817 e Ajo , Tucson, AZ 85713",18662775,515148,570,FL,Unknown,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2024-12-28,14B NL #1,VSC 2014 Boys Green,3,0,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Gold,,,18597718,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-07,14B NL #1,CDO 14B Premier,6,2,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Gold,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770662,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-16,CDO 14B Premier,14B NL #1,4,3,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Gold,Ochoa,"3450 N Fairview , Tucson, AZ 85705",17770668,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-22,14 ECNL #2,14B NL #1,3,2,W,L,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704542,515148,570,Unknown,Unknown,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2024-09-21,14B NL #1,VSC 2014 Boys Green,4,1,W,L,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704539,515148,570,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-20,AZSC 2014B Pre-NL Premier 2,Havasu Lions FC 14B Castillo,6,0,W,L,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 8 12U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",21763726,79991,579,AZ,CA,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-09-13,Las Vegas Sports Academy U12 Boys Black 2014,AZSC 2014B Pre-NL Premier 2,3,1,W,L,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Brazil,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22600464,79991,579,CA,AZ,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-09-13,AZSC 2014B Pre-NL Premier 2,Bala FC - 2014B,6,0,W,L,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Brazil,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22600462,79991,579,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-12,AZSC 2014B Pre-NL Premier 2,Playmaker Futbol Academy 14B Black,1,1,T,T,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Brazil,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22600468,79991,579,AZ,CA,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-06,AZSC 2014B Pre-NL Premier 2,PSG 14B Red,6,1,W,L,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 8 12U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",21763717,79991,579,AZ,Unknown,M,M,AZ,Non-AZ,AZ,Unclear,True,False
2025-04-26,Phoenix Premier FC 14B Black,AZSC 2014B Pre-NL Premier 2,2,0,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923025,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-19,AZSC 2014B Pre-NL Premier 2,Next Level Soccer Southeast 2014 Boys Green,2,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256863,79991,579,AZ,UT,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-04-17,AZSC 2014B Pre-NL Premier 2,14 Cityzens,2,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256861,79991,579,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-15,Scottsdale 14 Sandsharks,AZSC 2014B Pre-NL Premier 2,3,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group B (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256859,79991,579,AZ,AZ,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-04-13,CCV STARS 14 Boys White PEO,AZSC 2014B Pre-NL Premier 2,0,4,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923011,79991,579,Unknown,AZ,M,M,Non-AZ,AZ,AZ,AZ,False,True
2025-04-12,AZSC 2014B Pre-NL Premier 2,PRFC Scottsdale 14B Copa,2,1,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19922998,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-05,AZSC 2014B Pre-NL Premier 2,Next Level Soccer Southeast 2015 Boys Blue,2,3,L,W,Brazas - 2025 Ginga Champions,Brazas Ginga Champions ,U11B Boys U-11 - Silver Division ,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",20233206,79991,579,AZ,UT,M,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-04-05,AZSC 2014B Pre-NL Premier 2,BRAZAS FC 2015 Boys Black,1,3,L,W,Brazas - 2025 Ginga Champions,Brazas Ginga Champions ,U11B Boys U-11 - Silver Division ,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",20233211,79991,579,AZ,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2025-03-23,AZSC 2014B Pre-NL Premier 2,RSL-AZ Yuma 14 Boys Quinonez,2,1,W,L,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Silver,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867470,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-22,Next Level Soccer Southeast 2015 Boys Blue,AZSC 2014B Pre-NL Premier 2,6,5,W,L,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Silver,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867467,79991,579,UT,AZ,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-03-02,AZSC 2014B Pre-NL Premier 2,PRFC Scottsdale 14B Copa,6,2,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",18570095,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-01,AZSC 2014B Pre-NL Premier 2,2014 Boys Blue,5,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",18570076,79991,579,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-21,AZSC 2014B Pre-NL Premier 2,PRFC Southeast Valley 14B Pre-Academy,0,1,L,W,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (CLASSICS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18996483,79991,579,AZ,CA,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-15,LAFC 14 BOYS,AZSC 2014B Pre-NL Premier 2,2,4,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,EV-Eagles Park,"828 E Broadway Rd , Mesa, AZ 85204",18570094,79991,579,Unknown,AZ,M,M,Non-AZ,AZ,Unclear,AZ,False,True
2025-02-08,Phoenix Valley Soccer Club boys 2014,AZSC 2014B Pre-NL Premier 2,0,1,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Paiute Park,"3210 N 66th St, Scottsdale, AZ 85251",18570087,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-01,AZSC 2014B Pre-NL Premier 2,Select 14B,7,3,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",18570085,79991,579,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-01-11,Tuzos Academy Mesa 2014,AZSC 2014B Pre-NL Premier 2,1,0,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Eagles Park (ASA),"828 E Broadway Rd, Mesa, AZ 85204",18570073,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-15,PSG 14B Blue,AZSC 2014B Pre-NL Premier 2,0,0,T,T,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Tunisia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18439377,79991,579,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-14,AZSC 2014B Pre-NL Premier 2,Phoenix Premier FC 14B White,7,1,W,L,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Tunisia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18439367,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-08,AZSC 2014B Pre-NL Premier 2,Real Arizona 2014,1,1,T,T,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Frosty's Broom,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382630,79991,579,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-07,AZSC 2014B Pre-NL Premier 2,AZ Arsenal 14 Boys Teal 2 PJ,4,2,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Frosty's Broom,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382623,79991,579,AZ,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2024-12-07,Kingman SC B14 McGill,AZSC 2014B Pre-NL Premier 2,2,6,L,W,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Frosty's Broom,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382618,79991,579,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-23,PRFC Southeast Valley 14B Pre-Academy,AZSC 2014B Pre-NL Premier 2,2,5,L,W,2024 Heritage Cup ,Heritage Cup,U11B 11u Boys Bronze East ,HC- Crossroads Park,"2155 E Knox Road , Gilbert, AZ 85296",18181957,79991,579,CA,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-21,East Valley NSFC 14 Boys Tiggs,AZSC 2014B Pre-NL Premier 2,0,10,L,W,2024 Heritage Cup ,Heritage Cup,U11B 11u Boys Bronze East ,HC- Crossroads Park,"2155 E Knox Road , Gilbert, AZ 85296",18181960,79991,579,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
