Date,Team,Opponent,Goals For,Goals Against,Opponent_BaseStrength,Opp_Off_norm,Opp_Def_norm,Opp_Power (final),GFPG_Snapshot,GAPG_Snapshot,Recency_Weight,Result,GD
2025-09-13,Playmaker Futbol Academy 14B Black,14B Midhaan,9,0,0.29540729801062104,0.357142857142857,0.2336717388783851,0.16616660513097434,3.731290322580645,1.8167741935483872,0.042944785276073615,W,9
2025-09-13,Playmaker Futbol Academy 14B Black,14B Laroussi,8,1,0.18181818181818174,0.3636363636363635,0.0,0.23516517771957426,3.731290322580645,1.8167741935483872,0.042944785276073615,W,7
2025-09-12,Playmaker Futbol Academy 14B Black,AZSC 2014B Pre-NL Premier 2,1,1,0.6935064935064934,0.3870129870129869,1.0,0.563407107011568,3.731290322580645,1.8167741935483872,0.042944785276073615,T,0
2025-09-07,Playmaker Futbol Academy 14B Black,Madison FC 14 Blue Boys,6,1,0.40103089712151707,0.42077922077922064,0.38128257346381345,0.45500149778500004,3.731290322580645,1.8167741935483872,0.042944785276073615,W,5
2025-09-07,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Red,1,5,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,3.731290322580645,1.8167741935483872,0.042944785276073615,L,-4
2025-09-06,Playmaker Futbol Academy 14B Black,Excel Soccer Academy 14B Black,3,3,0.5485885952721281,0.5038961038961038,0.5932810866481523,0.5339957075559699,3.731290322580645,1.8167741935483872,0.042944785276073615,T,0
2025-09-06,Playmaker Futbol Academy 14B Black,14 Cityzens,6,1,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,3.731290322580645,1.8167741935483872,0.042944785276073615,W,5
2025-08-31,Playmaker Futbol Academy 14B Black,Tuzos Royals 14 Pre-Academy,1,2,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-1
2025-08-30,Playmaker Futbol Academy 14B Black,PRFC Southeast Valley 14B Predator-Central,4,2,0.3737491632181533,0.27886658795749697,0.4686317384788096,0.43890261428160005,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-08-29,Playmaker Futbol Academy 14B Black,Scottsdale 14 Sandsharks Select,0,5,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-5
2025-05-25,Playmaker Futbol Academy 14B Black,14 Boys Navy,3,1,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-05-24,Playmaker Futbol Academy 14B Black,AZ Thundercats 2014,0,3,0.7597402597402596,0.5194805194805193,1.0,0.6148538961038961,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-05-04,Playmaker Futbol Academy 14B Black,PRFC Scottsdale 14B Pre-Academy,1,6,0.8371009600339419,0.7416267942583729,0.9325751258095109,0.7541633063421593,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-5
2025-05-03,Playmaker Futbol Academy 14B Black,Phoenix Premier FC 14B Black,2,2,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,3.731290322580645,1.8167741935483872,0.018404907975460124,T,0
2025-04-26,Playmaker Futbol Academy 14B Black,PRFC West Valley 14B Pre-Academy,3,2,0.276349399580484,0.12987012987012983,0.4228286692908381,0.377222837193926,3.731290322580645,1.8167741935483872,0.018404907975460124,W,1
2025-04-25,Playmaker Futbol Academy 14B Black,PRFC North Valley 14B PreAcademy,11,1,0.4417131491961576,0.3239332096474953,0.55949308874482,0.5079273973160503,3.731290322580645,1.8167741935483872,0.018404907975460124,W,10
2025-04-13,Playmaker Futbol Academy 14B Black,2014 Boys Yellow,8,6,0.5418800043487337,0.5558441558441556,0.527915852853312,0.5806393106900819,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-04-12,Playmaker Futbol Academy 14B Black,14B JDeutsch Pre-MLS Next,5,0,0.21923745348312737,0.08658008658008653,0.3518948203861682,0.3108210675842591,3.731290322580645,1.8167741935483872,0.018404907975460124,W,5
2025-04-12,Playmaker Futbol Academy 14B Black,Madison FC 14 Blue Boys,4,3,0.40103089712151707,0.42077922077922064,0.38128257346381345,0.45500149778500004,3.731290322580645,1.8167741935483872,0.018404907975460124,W,1
2025-03-23,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Black,1,1,0.8165380920976726,0.7506493506493505,0.8824268335459947,0.7200520641485995,3.731290322580645,1.8167741935483872,0.018404907975460124,T,0
2025-03-02,Playmaker Futbol Academy 14B Black,14B Antunez Pre-MLS Next,0,3,0.23311935902779068,0.12727272727272723,0.3389659907828541,0.380115809488794,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-03-01,Playmaker Futbol Academy 14B Black,AZ Arsenal Pre-ECNL B14,0,3,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-02-23,Playmaker Futbol Academy 14B Black,14B JDeutsch Pre-MLS Next,5,0,0.21923745348312737,0.08658008658008653,0.3518948203861682,0.3108210675842591,3.731290322580645,1.8167741935483872,0.018404907975460124,W,5
2025-02-23,Playmaker Futbol Academy 14B Black,Tuzos Royals 2014,1,2,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-1
2025-02-22,Playmaker Futbol Academy 14B Black,Phoenix Premier FC 14B Black,3,1,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-02-22,Playmaker Futbol Academy 14B Black,Excel Soccer Academy 14B Red,0,2,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-2
2025-02-17,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Black,6,0,0.8165380920976726,0.7506493506493505,0.8824268335459947,0.7200520641485995,3.731290322580645,1.8167741935483872,0.018404907975460124,W,6
2025-02-09,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Black,5,4,0.8165380920976726,0.7506493506493505,0.8824268335459947,0.7200520641485995,3.731290322580645,1.8167741935483872,0.018404907975460124,W,1
2025-02-08,Playmaker Futbol Academy 14B Black,2014 Elite,3,1,1.0,1.0,1.0,0.8770258777749511,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-02-02,Playmaker Futbol Academy 14B Black,14 Pre-MLSN #1,0,3,0.7660887604314184,0.8272727272727268,0.70490479359011,0.740240227655303,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-01-31,Playmaker Futbol Academy 14B Black,Dynamos SC 14B SC,0,3,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-01-26,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Blue,1,6,0.35536099268065646,0.26412897447380196,0.446593010887511,0.46336872402482454,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-5
2025-01-26,Playmaker Futbol Academy 14B Black,Phoenix Premier FC 14B Black,2,0,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,3.731290322580645,1.8167741935483872,0.018404907975460124,W,2
2025-01-25,Playmaker Futbol Academy 14B Black,AZ Arsenal 14 Boys Teal SC,5,1,0.3681637581985002,0.17922077922077914,0.5571067371762213,0.43815642311847164,3.731290322580645,1.8167741935483872,0.018404907975460124,W,4
2025-01-25,Playmaker Futbol Academy 14B Black,Phoenix Premier FC 14B SW Black,6,3,0.6000006213278959,0.7011459129106185,0.4988553297451733,0.5230185901852892,3.731290322580645,1.8167741935483872,0.018404907975460124,W,3
2025-01-19,Playmaker Futbol Academy 14B Black,Synergy FC 14 B,8,0,0.17516915919840828,0.03447461629279812,0.31586370210401843,0.19265585479142341,3.731290322580645,1.8167741935483872,0.018404907975460124,W,8
2025-01-18,Playmaker Futbol Academy 14B Black,Tuzos Royals 14 Pre-Academy,0,2,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-2
2025-01-11,Playmaker Futbol Academy 14B Black,Southeast 2014 Boys Black,1,4,0.8165380920976726,0.7506493506493505,0.8824268335459947,0.7200520641485995,3.731290322580645,1.8167741935483872,0.018404907975460124,L,-3
2025-09-28,Playmaker Futbol Academy 14B Gold,Southeast 2014 Boys Green,0,3,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,2.47,3.3299999999999996,0.04375,L,-3
2025-09-27,Playmaker Futbol Academy 14B Gold,FSC United 14 Boys,5,3,0.011688311688311694,0.023376623376623388,0.0,0.11836450164120982,2.47,3.3299999999999996,0.04375,W,2
2025-09-26,Playmaker Futbol Academy 14B Gold,Phoenix Premier FC 14B SW Black,0,0,0.6000006213278959,0.7011459129106185,0.4988553297451733,0.5230185901852892,2.47,3.3299999999999996,0.04375,T,0
2025-09-14,Playmaker Futbol Academy 14B Gold,PRFC Southeast Valley 14B Predator,4,0,0.4432436858362562,0.46493506493506465,0.42155230673744765,0.3863204070728365,2.47,3.3299999999999996,0.04375,W,4
2025-09-13,Playmaker Futbol Academy 14B Gold,AZSC 2014/2015B Navy,4,1,0.2341361673929374,0.32467532467532456,0.14359701011055026,0.13170159415852728,2.47,3.3299999999999996,0.04375,W,3
2025-09-13,Playmaker Futbol Academy 14B Gold,Madison FC 14 White Boys,5,0,0.5678858999288958,0.5936920222634506,0.5420797775943411,0.3194358187100039,2.47,3.3299999999999996,0.04375,W,5
2025-09-12,Playmaker Futbol Academy 14B Gold,CCV Stars 14 Boys South Orange,2,2,0.27063829762937464,0.2883116883116882,0.25296490694706103,0.20674951143101594,2.47,3.3299999999999996,0.04375,T,0
2025-08-31,Playmaker Futbol Academy 14B Gold,Phoenix United 2014 Premier,1,9,0.8722513790342492,0.7501770956316407,0.9943256624368577,0.802425490790638,2.47,3.3299999999999996,0.04375,L,-8
2025-08-30,Playmaker Futbol Academy 14B Gold,PRFC North Valley 14B Predator,1,4,0.3141744947888443,0.3259740259740258,0.3023749636036627,0.3830084785883675,2.47,3.3299999999999996,0.04375,L,-3
2025-08-29,Playmaker Futbol Academy 14B Gold,FC Arizona 14B Black GFC Suenaga U12,3,11,0.6361814645950116,1.0,0.27236292919002314,0.476636998862598,2.47,3.3299999999999996,0.04375,L,-8
2025-05-04,Playmaker Futbol Academy 14B Gold,PRFC Scottsdale 14B Pre-Academy,1,6,0.8371009600339419,0.7416267942583729,0.9325751258095109,0.7541633063421593,2.47,3.3299999999999996,0.018750000000000003,L,-5
2025-05-03,Playmaker Futbol Academy 14B Gold,Phoenix Premier FC 14B X-Factor,2,2,0.6916292268159792,0.6519480519480516,0.7313104016839066,0.4936256988009038,2.47,3.3299999999999996,0.018750000000000003,T,0
2025-04-27,Playmaker Futbol Academy 14B Gold,14B Negrete Pre MLS Next,6,5,0.4949125249554863,0.5870129870129868,0.4028120628979858,0.3955922611228064,2.47,3.3299999999999996,0.018750000000000003,W,1
2025-04-26,Playmaker Futbol Academy 14B Gold,PRFC West Valley 14B Pre-Academy,3,2,0.276349399580484,0.12987012987012983,0.4228286692908381,0.377222837193926,2.47,3.3299999999999996,0.018750000000000003,W,1
2025-04-13,Playmaker Futbol Academy 14B Gold,2014 Boys Yellow,8,6,0.5418800043487337,0.5558441558441556,0.527915852853312,0.5806393106900819,2.47,3.3299999999999996,0.018750000000000003,W,2
2025-04-12,Playmaker Futbol Academy 14B Gold,Madison FC 14 Blue Boys,4,3,0.40103089712151707,0.42077922077922064,0.38128257346381345,0.45500149778500004,2.47,3.3299999999999996,0.018750000000000003,W,1
2025-04-12,Playmaker Futbol Academy 14B Gold,Hustle Hard 2014- Boys,4,1,0.10228533633054232,0.0,0.20457067266108464,0.16416225798378362,2.47,3.3299999999999996,0.018750000000000003,W,3
2025-04-11,Playmaker Futbol Academy 14B Gold,2014 Rush Boys,3,5,0.53721570620638,0.5610389610389608,0.5133924513737993,0.382772876107767,2.47,3.3299999999999996,0.018750000000000003,L,-2
2025-03-30,Playmaker Futbol Academy 14B Gold,Real Arizona 2014,1,5,0.6608358948783071,0.7777365491651204,0.5439352405914939,0.595345839198447,2.47,3.3299999999999996,0.018750000000000003,L,-4
2025-03-29,Playmaker Futbol Academy 14B Gold,Scottsdale 14 Sandsharks Select,0,0,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,2.47,3.3299999999999996,0.018750000000000003,T,0
2025-03-29,Playmaker Futbol Academy 14B Gold,14 Cityzens,0,4,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,2.47,3.3299999999999996,0.018750000000000003,L,-4
2025-03-16,Playmaker Futbol Academy 14B Gold,AZ Arsenal 14 Boys Teal SC,0,3,0.3681637581985002,0.17922077922077914,0.5571067371762213,0.43815642311847164,2.47,3.3299999999999996,0.018750000000000003,L,-3
2025-03-15,Playmaker Futbol Academy 14B Gold,AZ Inferno 14 Boys Black,6,3,0.43914574053447847,0.4779220779220777,0.40036940314687924,0.43562411936154755,2.47,3.3299999999999996,0.018750000000000003,W,3
2025-03-08,Playmaker Futbol Academy 14B Gold,14B Moyer,3,3,0.547473382660135,0.36363636363636337,0.7313104016839066,0.5143130988808237,2.47,3.3299999999999996,0.018750000000000003,T,0
2025-02-23,Playmaker Futbol Academy 14B Gold,Tuzos Royals 2014,1,2,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,2.47,3.3299999999999996,0.018750000000000003,L,-1
2025-02-22,Playmaker Futbol Academy 14B Gold,Phoenix Premier FC 14B X-Factor,3,1,0.6916292268159792,0.6519480519480516,0.7313104016839066,0.4936256988009038,2.47,3.3299999999999996,0.018750000000000003,W,2
2025-02-22,Playmaker Futbol Academy 14B Gold,Excel Soccer Academy 14B Red,0,2,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.47,3.3299999999999996,0.018750000000000003,L,-2
2025-02-08,Playmaker Futbol Academy 14B Gold,Real Arizona 2014,2,6,0.6608358948783071,0.7777365491651204,0.5439352405914939,0.595345839198447,2.47,3.3299999999999996,0.018750000000000003,L,-4
2025-01-26,Playmaker Futbol Academy 14B Gold,Southeast 2014 Boys Blue,1,6,0.35536099268065646,0.26412897447380196,0.446593010887511,0.46336872402482454,2.47,3.3299999999999996,0.018750000000000003,L,-5
2025-01-26,Playmaker Futbol Academy 14B Gold,Phoenix Premier FC 14B X-Factor,2,0,0.6916292268159792,0.6519480519480516,0.7313104016839066,0.4936256988009038,2.47,3.3299999999999996,0.018750000000000003,W,2
2025-01-25,Playmaker Futbol Academy 14B Gold,AZ Arsenal 14 Boys Teal SC,5,1,0.3681637581985002,0.17922077922077914,0.5571067371762213,0.43815642311847164,2.47,3.3299999999999996,0.018750000000000003,W,4
2025-01-25,Playmaker Futbol Academy 14B Gold,Phoenix Premier FC 14B SW Black,6,3,0.6000006213278959,0.7011459129106185,0.4988553297451733,0.5230185901852892,2.47,3.3299999999999996,0.018750000000000003,W,3
2025-01-25,Playmaker Futbol Academy 14B Gold,AZ Inferno 14 Boys Black,0,6,0.43914574053447847,0.4779220779220777,0.40036940314687924,0.43562411936154755,2.47,3.3299999999999996,0.018750000000000003,L,-6
2025-01-24,Playmaker Futbol Academy 14B Gold,PRFC West Valley 14B Pre-Academy,2,5,0.276349399580484,0.12987012987012983,0.4228286692908381,0.377222837193926,2.47,3.3299999999999996,0.018750000000000003,L,-3
2025-01-19,Playmaker Futbol Academy 14B Gold,2014 Boys Yellow,1,3,0.5418800043487337,0.5558441558441556,0.527915852853312,0.5806393106900819,2.47,3.3299999999999996,0.018750000000000003,L,-2
2025-01-19,Playmaker Futbol Academy 14B Gold,Synergy FC 14 B,8,0,0.17516915919840828,0.03447461629279812,0.31586370210401843,0.19265585479142341,2.47,3.3299999999999996,0.018750000000000003,W,8
2025-01-18,Playmaker Futbol Academy 14B Gold,Scottsdale 14 Sandsharks Select,0,6,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,2.47,3.3299999999999996,0.018750000000000003,L,-6
2025-01-18,Playmaker Futbol Academy 14B Gold,Tuzos Royals 14 Pre-Academy,0,2,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,2.47,3.3299999999999996,0.018750000000000003,L,-2
2025-01-18,Playmaker Futbol Academy 14B Gold,Real Arizona 2014,0,7,0.6608358948783071,0.7777365491651204,0.5439352405914939,0.595345839198447,2.47,3.3299999999999996,0.018750000000000003,L,-7
2025-01-11,Playmaker Futbol Academy 14B Gold,Synergy FC 14 B,0,4,0.17516915919840828,0.03447461629279812,0.31586370210401843,0.19265585479142341,2.47,3.3299999999999996,0.018750000000000003,L,-4
2025-09-28,Playmaker Futbol Academy PRE-ECNL B14,14B GSA,1,3,0.4972876857649803,0.480890538033395,0.5136848334965656,0.5562320408567263,2.32,2.62,0.08860759493670886,L,-2
2025-09-27,Playmaker Futbol Academy PRE-ECNL B14,Southeast 2014 Boys Red,3,0,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.32,2.62,0.08860759493670886,W,3
2025-09-27,Playmaker Futbol Academy PRE-ECNL B14,Southeast 2014 Boys Red,1,7,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.32,2.62,0.08860759493670886,L,-6
2025-09-13,Playmaker Futbol Academy PRE-ECNL B14,CCV Stars 14 Boys South Pre-ECNL,1,2,0.4881986054916424,0.35361781076066773,0.6227794002226171,0.5127997109154778,2.32,2.62,0.08860759493670886,L,-1
2025-09-13,Playmaker Futbol Academy PRE-ECNL B14,14B Velasco,5,1,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.32,2.62,0.08860759493670886,W,4
2025-09-12,Playmaker Futbol Academy PRE-ECNL B14,East Valley NSFC 14 Boys Aguirre,2,2,0.23483864130943094,0.22857142857142845,0.24110585404743345,0.36324648396415726,2.32,2.62,0.08860759493670886,T,0
2025-08-31,Playmaker Futbol Academy PRE-ECNL B14,14B GSA,2,6,0.4972876857649803,0.480890538033395,0.5136848334965656,0.5562320408567263,2.32,2.62,0.08860759493670886,L,-4
2025-08-31,Playmaker Futbol Academy PRE-ECNL B14,PRFC Scottsdale 14B Pre-Academy,2,1,0.8371009600339419,0.7416267942583729,0.9325751258095109,0.7541633063421593,2.32,2.62,0.08860759493670886,W,1
2025-08-30,Playmaker Futbol Academy PRE-ECNL B14,14 Pre-MLSN #2,4,2,0.8370931750767346,0.8207792207792205,0.8534071293742488,0.6337542949258105,2.32,2.62,0.08860759493670886,W,2
2025-08-29,Playmaker Futbol Academy PRE-ECNL B14,Phoenix Premier FC 14B Pre MLS Next AD,5,2,0.1692011024578725,0.19480519480519473,0.14359701011055026,0.2807234766559812,2.32,2.62,0.08860759493670886,W,3
2025-08-29,Playmaker Futbol Academy PRE-ECNL B14,Phoenix Premier FC 14B Pre MLS Next AD,5,2,0.1692011024578725,0.19480519480519473,0.14359701011055026,0.2807234766559812,2.32,2.62,0.037974683544303806,W,3
2025-03-01,Playmaker Futbol Academy PRE-ECNL B14,AZ Arsenal Pre-ECNL B14,0,3,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.32,2.62,0.037974683544303806,L,-3
2025-01-31,Playmaker Futbol Academy PRE-ECNL B14,Legends FC AZ 14B Black,0,3,0.7920646543418143,0.7048701298701295,0.879259178813499,0.7613507924954501,2.32,2.62,0.037974683544303806,L,-3
2025-09-21,Pumas Tucson 14B,Gila Valley Ninjas,4,1,0.6680762237063628,0.6926406926406924,0.6435117547720332,0.40599174233275226,2.0,2.0,0.3333333333333333,W,3
2025-09-20,Pumas Tucson 14B,VSC 2014 Boys White,1,0,0.17892586122749285,0.03246753246753246,0.3253841899874532,0.1740515815122567,2.0,2.0,0.3333333333333333,W,1
2025-09-20,Pumas Tucson 14B,Gila Valley Ninjas,1,5,0.6680762237063628,0.6926406926406924,0.6435117547720332,0.40599174233275226,2.0,2.0,0.3333333333333333,L,-4
2025-10-04,RSL-AZ Yuma 14 Boys Quinonez,Tuzos Halcones 2014,7,2,0.2929104375029591,0.44055944055944046,0.14526143444647766,0.4118881772979951,4.0,2.9,0.1,W,5
2025-10-04,RSL-AZ Yuma 14 Boys Quinonez,Dynamos SC 14B Gold,6,4,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,4.0,2.9,0.1,W,2
2025-09-20,RSL-AZ Yuma 14 Boys Quinonez,Dynamos SC 14B Gold,3,1,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,4.0,2.9,0.1,W,2
2025-09-20,RSL-AZ Yuma 14 Boys Quinonez,Tuzos Academy Mesa 2014,7,4,0.3920156774960527,0.4470588235294116,0.33697253146269374,0.4442133099580096,4.0,2.9,0.1,W,3
2025-08-31,RSL-AZ Yuma 14 Boys Quinonez,14B Hermanson AL,5,0,0.31339199003043383,0.21904761904761896,0.4077363610132487,0.3716055674901583,4.0,2.9,0.1,W,5
2025-08-30,RSL-AZ Yuma 14 Boys Quinonez,Tuzos Academy Mesa 2014,3,3,0.3920156774960527,0.4470588235294116,0.33697253146269374,0.4442133099580096,4.0,2.9,0.1,T,0
2025-08-30,RSL-AZ Yuma 14 Boys Quinonez,Southeast 2014 Boys Green,3,5,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,4.0,2.9,0.1,L,-2
2025-03-23,RSL-AZ Yuma 14 Boys Quinonez,U-12 (2014) Boys Pre Academy Blue,1,6,0.4011636547652009,0.40519480519480494,0.3971325043355968,0.40384932091764947,4.0,2.9,0.1,L,-5
2025-03-23,RSL-AZ Yuma 14 Boys Quinonez,AZSC 2014B Pre-NL Premier 2,1,2,0.6935064935064934,0.3870129870129869,1.0,0.563407107011568,4.0,2.9,0.1,L,-1
2025-02-15,RSL-AZ Yuma 14 Boys Quinonez,14B Hermanson AL,4,2,0.31339199003043383,0.21904761904761896,0.4077363610132487,0.3716055674901583,4.0,2.9,0.1,W,2
2025-08-17,RSL-AZ Yuma 14 Boys Rodriguez,AZEV B2014 (NAVY),1,7,0.6064837522855229,0.5282717282717282,0.6846957762993175,0.5084986014671741,1.0,7.0,1.0,L,-6
2025-04-26,Real Arizona 2014,Verde Valley United FC,3,4,0.3785469351967503,0.08571428571428565,0.671379584679215,0.41094030994629444,3.9942857142857147,2.2800000000000002,0.0625,L,-1
2025-04-26,Real Arizona 2014,AZ Arsenal 14 Boys Select,6,1,0.6541349294189522,0.7376623376623374,0.570607521175567,0.46989493046092295,3.9942857142857147,2.2800000000000002,0.0625,W,5
2025-03-30,Real Arizona 2014,Playmaker Futbol Academy 14B Gold,5,1,0.33351923031210495,0.3818181818181817,0.2852202788060281,0.40154434876849154,3.9942857142857147,2.2800000000000002,0.0625,W,4
2025-03-29,Real Arizona 2014,14 Cityzens,1,6,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,3.9942857142857147,2.2800000000000002,0.0625,L,-5
2025-03-29,Real Arizona 2014,Scottsdale 14 Sandsharks Select,0,4,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,3.9942857142857147,2.2800000000000002,0.0625,L,-4
2025-03-29,Real Arizona 2014,Scottsdale 14 Sandsharks Select,0,4,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,3.9942857142857147,2.2800000000000002,0.0625,L,-4
2025-03-23,Real Arizona 2014,2014 Boys Blue,6,0,0.3394475812246846,0.19811097992916166,0.48078418252020755,0.2666254979310678,3.9942857142857147,2.2800000000000002,0.0625,W,6
2025-03-22,Real Arizona 2014,14 Boys Navy,8,0,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,3.9942857142857147,2.2800000000000002,0.0625,W,8
2025-03-21,Real Arizona 2014,PRFC Southeast Valley 14B Predator-Central,2,2,0.3737491632181533,0.27886658795749697,0.4686317384788096,0.43890261428160005,3.9942857142857147,2.2800000000000002,0.0625,T,0
2025-03-16,Real Arizona 2014,State 48 FC Avondale 14 Black,8,2,0.38895952371257286,0.2562770562770562,0.5216419911480895,0.40358611927274507,3.9942857142857147,2.2800000000000002,0.0625,W,6
2025-03-16,Real Arizona 2014,State 48 FC Avondale 14 White,8,2,0.2617581085186047,0.10068754774637124,0.4228286692908381,0.3398818469461397,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,6
2025-03-16,Real Arizona 2014,PRFC North Valley 14B Copa,4,2,0.14750889950661714,0.23376623376623365,0.061251565247000615,0.26053067790239604,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,2
2025-03-15,Real Arizona 2014,14 Cityzens,4,0,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,4
2025-02-15,Real Arizona 2014,2014 Tuzos Academy FV,0,8,0.8009260963584548,1.0,0.6018521927169096,0.5106738833444201,3.9942857142857147,2.2800000000000002,0.02678571428571429,L,-8
2025-02-08,Real Arizona 2014,Playmaker Futbol Academy 14B Gold,6,2,0.33351923031210495,0.3818181818181817,0.2852202788060281,0.40154434876849154,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,4
2025-02-01,Real Arizona 2014,AZ Inferno 14 Boys Black,2,5,0.43914574053447847,0.4779220779220777,0.40036940314687924,0.43562411936154755,3.9942857142857147,2.2800000000000002,0.02678571428571429,L,-3
2025-02-01,Real Arizona 2014,AZ Arsenal 14 Boys Teal CB,4,2,0.1986552613310578,0.3220779220779219,0.07523260058419366,0.3036433019340746,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,2
2025-01-25,Real Arizona 2014,Synergy FC 14 B,5,2,0.17516915919840828,0.03447461629279812,0.31586370210401843,0.19265585479142341,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,3
2025-01-19,Real Arizona 2014,FC Elite Arizona 2014 Boys (ARCHIVED),0,1,0.6948051948051948,0.38961038961038946,1.0,0.6020934713585526,3.9942857142857147,2.2800000000000002,0.02678571428571429,L,-1
2025-01-19,Real Arizona 2014,Excel Soccer Academy 14B Black,6,2,0.5485885952721281,0.5038961038961038,0.5932810866481523,0.5339957075559699,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,4
2025-01-18,Real Arizona 2014,Playmaker Futbol Academy 14B Gold,7,0,0.33351923031210495,0.3818181818181817,0.2852202788060281,0.40154434876849154,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,7
2025-01-17,Real Arizona 2014,Scottsdale 14 Sandsharks Select,1,1,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,3.9942857142857147,2.2800000000000002,0.02678571428571429,T,0
2025-01-17,Real Arizona 2014,Scottsdale 14 Sandsharks Select,1,1,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,3.9942857142857147,2.2800000000000002,0.02678571428571429,T,0
2025-01-11,Real Arizona 2014,East Valley NSFC 14 Boys Tiggs,11,0,0.07215007215007213,0.14430014430014426,0.0,0.14629059211339404,3.9942857142857147,2.2800000000000002,0.02678571428571429,W,11
2025-09-28,SCFC - 2014,AZ Arsenal Pre-ECNL B14,0,3,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,0.0,1.5,0.5,L,-3
2025-09-26,SCFC - 2014,2014B West,0,0,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,0.0,1.5,0.5,T,0
2025-09-06,SCUM East Valley 14B Ninjas,NOS Santos 14 Boys White,0,3,0.29025631250582284,0.3922077922077921,0.18830483280385363,0.25199796526025303,0.16666666666666666,11.0,0.16666666666666666,L,-3
