Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength,PS_A,PS_B,P_A_win,P_Draw,P_B_win,PredictedWinner,ActualWinner,A_win_actual
Dynamos SC 14B SC,2025-08-30,14 Pre-MLSN #1,3,3,0,0.0,0.0,neutral,0.296,0.3781,0.3445,0.5362079472558021,0.05397041009106755,0.40982164265313037,Dynamos SC 14B SC,Draw,0
Dynamos SC 14B SC,2025-05-04,Excel Soccer Academy 14 Red,3,2,1,0.5,0.5,neutral,0.289,0.3781,,,,,Excel Soccer Academy 14 Red,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-05-03,AZ Arsenal Pre-ECNL B14,3,1,2,1.0,1.0,neutral,0.293,0.3781,0.3191,0.6132928705612796,0.004163546978710011,0.38254358246001036,Dynamos SC 14B SC,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-04-27,Excel Soccer Academy 14 Red,3,1,2,1.0,1.0,neutral,0.289,0.3781,,,,,Excel Soccer Academy 14 Red,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-04-26,14 ECNL #1,5,1,4,2.0,2.0,good,0.343,0.3781,,,,,14 ECNL #1,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-04-11,CCV STARS 14 Boys Orange PEO,5,1,4,2.0,2.0,good,0.2,0.3781,,,,,CCV STARS 14 Boys Orange PEO,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-03-30,CCV STARS 14 Boys Orange LAV,2,0,2,1.0,1.0,neutral,0.207,0.3781,,,,,CCV STARS 14 Boys Orange LAV,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-03-29,Next Level Soccer Northwest 2014 Boys,2,0,2,1.0,1.0,neutral,0.155,0.3781,,,,,Next Level Soccer Northwest 2014 Boys,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-03-23,Phoenix United 14 Elite,0,1,-1,-0.5,-0.5,neutral,0.499,0.3781,,,,,Phoenix United 14 Elite,Phoenix United 14 Elite,0
Dynamos SC 14B SC,2025-03-22,14B JCFresquez Pre-MLS Next,4,0,4,2.0,2.0,good,0.198,0.3781,,,,,14B JCFresquez Pre-MLS Next,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-03-21,PRFC North Valley 14B PreAcademy,0,0,0,0.0,0.0,neutral,0.219,0.3781,0.293,0.6638747159883396,6.402866265195461e-05,0.33606125534900855,Dynamos SC 14B SC,Draw,0
Dynamos SC 14B SC,2025-03-02,14 ECNL #1,4,1,3,1.5,1.5,good,0.343,0.3781,,,,,14 ECNL #1,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-02-20,14B Jimmy,5,0,5,2.5,2.5,good,0.282,0.3781,,,,,14B Jimmy,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-02-08,Next Level Soccer Southeast 2014 Boys Blue,2,4,-2,-1.0,-1.0,neutral,0.26,0.3781,,,,,Next Level Soccer Southeast 2014 Boys Blue,Next Level Soccer Southeast 2014 Boys Blue,0
Dynamos SC 14B SC,2025-02-08,Next Level Soccer Southeast 2014 Boys Red,2,1,1,0.5,0.5,neutral,0.235,0.3781,,,,,Next Level Soccer Southeast 2014 Boys Red,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-02-07,PRFC North Valley 14B PreAcademy,0,1,-1,-0.5,-0.5,neutral,0.219,0.3781,0.293,0.6638747159883396,6.402866265195461e-05,0.33606125534900855,Dynamos SC 14B SC,PRFC North Valley 14B PreAcademy,0
Dynamos SC 14B SC,2025-02-01,PRFC North Valley 14B PreAcademy,3,2,1,0.5,0.5,neutral,0.219,0.3781,0.293,0.6638747159883396,6.402866265195461e-05,0.33606125534900855,Dynamos SC 14B SC,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-01-31,Playmaker Futbol Academy 14B Black,3,0,3,1.5,1.5,good,0.204,0.3781,0.331,0.5831849043016518,0.01671918460349873,0.40009591109484943,Dynamos SC 14B SC,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-01-12,2014B West,2,1,1,0.5,0.5,neutral,0.31,0.3781,0.4007,0.4085935517404028,0.10183965684284893,0.4895667914167482,2014B West,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-01-11,Next Level Soccer Southeast 2014 Boys Red,4,2,2,1.0,1.0,neutral,0.235,0.3781,,,,,Next Level Soccer Southeast 2014 Boys Red,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2025-01-10,CCV STARS 14 Boys Orange PEO,0,5,-5,-2.5,-2.5,weak,0.2,0.3781,,,,,CCV STARS 14 Boys Orange PEO,CCV STARS 14 Boys Orange PEO,0
Dynamos SC 14B SC,2024-12-06,AZ Arsenal Pre-ECNL B14,3,2,1,0.5,0.5,neutral,0.293,0.3781,0.3191,0.6132928705612796,0.004163546978710011,0.38254358246001036,Dynamos SC 14B SC,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-11-29,14B GSA,0,0,0,0.0,0.0,neutral,0.309,0.3781,0.4119,0.40977880367373565,0.053210769634101866,0.5370104266921625,14B GSA,Draw,0
Dynamos SC 14B SC,2024-11-09,14 ECNL #2,6,0,6,3.0,3.0,good,0.303,0.3781,,,,,14 ECNL #2,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-11-09,CCV STARS 14 Boys Orange LAV,2,1,1,0.5,0.5,neutral,0.207,0.3781,,,,,CCV STARS 14 Boys Orange LAV,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-10-20,14B Velasco Pre-MLS Next,1,2,-1,-0.5,-0.5,neutral,0.317,0.3781,,,,,14B Velasco Pre-MLS Next,14B Velasco Pre-MLS Next,0
Dynamos SC 14B SC,2024-10-19,14B Flores,6,1,5,2.5,2.5,good,0.211,0.3781,,,,,14B Flores,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-10-12,14 ECNL #1,2,3,-1,-0.5,-0.5,neutral,0.343,0.3781,,,,,14 ECNL #1,14 ECNL #1,0
Dynamos SC 14B SC,2024-10-05,Excel Soccer Academy 14 Red,2,2,0,0.0,0.0,neutral,0.289,0.3781,,,,,Excel Soccer Academy 14 Red,Draw,0
Dynamos SC 14B SC,2024-09-29,14B GSA,2,3,-1,-0.5,-0.5,neutral,0.309,0.3781,0.4119,0.40977880367373565,0.053210769634101866,0.5370104266921625,14B GSA,14B GSA,0
Dynamos SC 14B SC,2024-09-27,AZ Arsenal 15 Boys Teal 1 JZ,5,0,5,2.5,2.5,good,0.267,0.3781,,,,,AZ Arsenal 15 Boys Teal 1 JZ,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-09-22,14B JCFresquez Pre-MLS Next,5,1,4,2.0,2.0,good,0.198,0.3781,,,,,14B JCFresquez Pre-MLS Next,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-04-20,CCV STARS 14 Boys Orange PEO,5,4,1,0.5,0.5,neutral,0.2,0.3781,,,,,CCV STARS 14 Boys Orange PEO,Dynamos SC 14B SC,1
Dynamos SC 14B SC,2024-04-19,NOS Santos 14 Boys Blue,5,3,2,1.0,1.0,neutral,0.224,0.3781,0.2952,0.6599151424539418,9.654072972898498e-05,0.33998831681632935,Dynamos SC 14B SC,Dynamos SC 14B SC,1
ESC - Boys Chandler 15/16,2025-04-27,Scottsdale 14 Sandsharks Black,0,3,-3,-1.5,-1.5,weak,0.182,0.1,0.2095,0.2940072661089939,3.274474542173699e-07,0.7059924064435518,Scottsdale 14 Sandsharks Black,Scottsdale 14 Sandsharks Black,0
ESC - Boys Chandler 15/16,2025-04-26,Tuzos Royals 2014,0,12,-12,-6.0,-6.0,weak,0.243,0.1,0.4056,0.07981964770068638,1.7182366947734854e-46,0.9201803522993136,Tuzos Royals 2014,Tuzos Royals 2014,0
ESC - Boys Chandler 15/16,2025-04-26,La Academia 14B,1,14,-13,-6.5,-6.5,weak,0.204,0.1,0.2022,0.3062727921811389,1.8233820472567024e-06,0.6937253844368138,La Academia 14B,La Academia 14B,0
ESC - Boys Chandler 15/16,2025-04-26,LAFC 14 BOYS,1,14,-13,-6.5,-6.5,weak,0.197,0.1,,,,,LAFC 14 BOYS,LAFC 14 BOYS,0
EV-NSFC 15 Boys Perez(1),2025-04-14,PSC 2014/15B,9,0,9,4.5,4.5,good,0.08,,0.525,,,,PSC 2014/15B,EV-NSFC 15 Boys Perez(1),1
Eagles F.C.,2025-09-21,14B Hinds,0,2,-2,-1.0,-1.0,neutral,0.215,0.1297,0.1401,0.40702505645734244,0.15063674378126996,0.4423381997613875,14B Hinds,14B Hinds,0
Eagles F.C.,2025-09-21,14B Blue #1,1,1,0,0.0,0.0,neutral,0.199,0.1297,0.1725,0.40465451171290784,0.02546102428678413,0.5698844640003081,14B Blue #1,Draw,0
Eagles F.C.,2025-09-20,PRFC West Valley 14B Pre-Academy,2,0,2,1.0,1.0,neutral,0.176,0.1297,0.1614,0.4100845245663747,0.061457494470748324,0.5284579809628769,PRFC West Valley 14B Pre-Academy,Eagles F.C.,1
Eagles F.C.,2025-09-20,CAC 14/15B (Conroy),2,3,-1,-0.5,-0.5,neutral,0.141,0.1297,0.1229,0.4315996426289717,0.1596525306245235,0.4087478267465048,Eagles F.C.,CAC 14/15B (Conroy),0
Eagles F.C.,2025-05-25,Phoenix United 2014 Premier,0,1,-1,-0.5,-0.5,neutral,0.248,0.1297,0.3443,0.152283803192629,1.1970275577413914e-23,0.847716196807371,Phoenix United 2014 Premier,Phoenix United 2014 Premier,0
Eagles F.C.,2025-05-25,Phoenix United FC 2014 Premier,0,1,-1,-0.5,-0.5,neutral,0.206,0.1297,,,,,Phoenix United FC 2014 Premier,Phoenix United FC 2014 Premier,0
Eagles F.C.,2025-05-24,14 Pre-MLSN #2,0,5,-5,-2.5,-2.5,weak,0.268,0.1297,0.3148,0.18530661442776988,5.860258770830295e-18,0.8146933855722301,14 Pre-MLSN #2,14 Pre-MLSN #2,0
Eagles F.C.,2025-05-24,14 ECNL #2,0,5,-5,-2.5,-2.5,weak,0.303,0.1297,,,,,14 ECNL #2,14 ECNL #2,0
Eagles F.C.,2025-05-24,FSC United 14 Boys,3,0,3,1.5,1.5,good,0.122,0.1297,0.1168,0.4508319579007938,0.14254170576975136,0.40662633632945483,Eagles F.C.,Eagles F.C.,1
Eagles F.C.,2025-04-05,14B Hinds,1,1,0,0.0,0.0,neutral,0.215,0.1297,0.1401,0.40702505645734244,0.15063674378126996,0.4423381997613875,14B Hinds,Draw,0
Eagles F.C.,2025-04-03,America 14b,2,1,1,0.5,0.5,neutral,0.183,0.1297,0.1832,0.3913500088060129,0.008246254897262505,0.6004037362967246,America 14b,Eagles F.C.,1
Eagles F.C.,2025-03-22,14 Pre-MLSN #1,2,9,-7,-3.5,-3.5,weak,0.296,0.1297,0.3445,0.15207736857136211,1.0880849521751902e-23,0.8479226314286379,14 Pre-MLSN #1,14 Pre-MLSN #1,0
Eagles F.C.,2025-03-22,14 ECNL #1,2,9,-7,-3.5,-3.5,weak,0.343,0.1297,,,,,14 ECNL #1,14 ECNL #1,0
Eagles F.C.,2025-03-15,14 Pre-MLSN #2,0,6,-6,-3.0,-3.0,weak,0.268,0.1297,0.3148,0.18530661442776988,5.860258770830295e-18,0.8146933855722301,14 Pre-MLSN #2,14 Pre-MLSN #2,0
Eagles F.C.,2025-03-15,14 ECNL #2,0,6,-6,-3.0,-3.0,weak,0.303,0.1297,,,,,14 ECNL #2,14 ECNL #2,0
Eagles F.C.,2025-03-15,14B Blue #1,3,2,1,0.5,0.5,neutral,0.199,0.1297,0.1725,0.40465451171290784,0.02546102428678413,0.5698844640003081,14B Blue #1,Eagles F.C.,1
Eagles F.C.,2025-03-08,14B Blue #1,3,2,1,0.5,0.5,neutral,0.199,0.1297,0.1725,0.40465451171290784,0.02546102428678413,0.5698844640003081,14B Blue #1,Eagles F.C.,1
Eagles F.C.,2025-02-16,14B Hermanson AL,0,2,-2,-1.0,-1.0,neutral,0.212,0.1297,0.1497,0.40779152922327006,0.11366067813484816,0.4785477926418818,14B Hermanson AL,14B Hermanson AL,0
Eagles F.C.,2025-01-19,Milan,1,1,0,0.0,0.0,neutral,0.146,0.1297,0.1092,0.48064379833353627,0.1114136124646758,0.4079425892017879,Eagles F.C.,Draw,0
Eagles F.C.,2025-01-18,14B Hermanson AL,0,0,0,0.0,0.0,neutral,0.212,0.1297,0.1497,0.40779152922327006,0.11366067813484816,0.4785477926418818,14B Hermanson AL,Draw,0
Eagles F.C.,2025-01-18,Deportivo Mexico 14B,1,3,-2,-1.0,-1.0,neutral,0.158,0.1297,0.1257,0.4245796619431293,0.1642121408479892,0.41120819720888135,Eagles F.C.,Deportivo Mexico 14B,0
Eagles F.C.,2025-01-11,Deportivo Mexico 14B,1,1,0,0.0,0.0,neutral,0.158,0.1297,0.1257,0.4245796619431293,0.1642121408479892,0.41120819720888135,Eagles F.C.,Draw,0
Eagles F.C.,2024-11-16,Milan,4,1,3,1.5,1.5,good,0.146,0.1297,0.1092,0.48064379833353627,0.1114136124646758,0.4079425892017879,Eagles F.C.,Eagles F.C.,1
Eagles F.C.,2024-10-26,14B Hermanson AL,4,2,2,1.0,1.0,neutral,0.212,0.1297,0.1497,0.40779152922327006,0.11366067813484816,0.4785477926418818,14B Hermanson AL,Eagles F.C.,1
Eagles F.C.,2024-10-20,14B Blue #1,2,0,2,1.0,1.0,neutral,0.199,0.1297,0.1725,0.40465451171290784,0.02546102428678413,0.5698844640003081,14B Blue #1,Eagles F.C.,1
Eagles F.C.,2024-10-19,CAC 14/15B (Conroy),2,0,2,1.0,1.0,neutral,0.141,0.1297,0.1229,0.4315996426289717,0.1596525306245235,0.4087478267465048,Eagles F.C.,Eagles F.C.,1
Eagles F.C.,2024-10-19,14B Geoff,4,0,4,2.0,2.0,good,0.15,0.1297,0.1097,0.4785477926418819,0.1136606781348481,0.40779152922327006,Eagles F.C.,Eagles F.C.,1
Eagles F.C.,2024-10-16,14B Hinds,6,0,6,3.0,3.0,good,0.215,0.1297,0.1401,0.40702505645734244,0.15063674378126996,0.4423381997613875,14B Hinds,Eagles F.C.,1
Eagles F.C.,2024-10-05,VSC 2014 Boys White,2,4,-2,-1.0,-1.0,neutral,0.155,0.1297,0.1411,0.4067960247800625,0.14756377868888407,0.4456401965310534,VSC 2014 Boys White,VSC 2014 Boys White,0
East Valley NSFC 14 Boys Aguirre,2025-09-20,BRAZAS FC 2014 Boys Black,2,3,-1,-0.5,-0.5,neutral,0.433,0.2118,,,,,BRAZAS FC 2014 Boys Black,BRAZAS FC 2014 Boys Black,0
East Valley NSFC 14 Boys Aguirre,2025-09-13,15B AChacon Pre-MLS Next,0,8,-8,-4.0,-4.0,weak,0.412,0.2118,,,,,15B AChacon Pre-MLS Next,15B AChacon Pre-MLS Next,0
East Valley NSFC 14 Boys Aguirre,2025-09-13,Southeast 2015 Boys Red,0,9,-9,-4.5,-4.5,weak,0.421,0.2118,,,,,Southeast 2015 Boys Red,Southeast 2015 Boys Red,0
East Valley NSFC 14 Boys Aguirre,2025-09-12,Playmaker Futbol Academy PRE-ECNL B14,2,2,0,0.0,0.0,neutral,0.207,0.2118,0.3025,0.32615402415892586,2.144532677196722e-05,0.6738245305143022,Playmaker Futbol Academy PRE-ECNL B14,Draw,0
East Valley NSFC 14 Boys Aguirre,2025-04-26,NOS Santos 14 Boys Blue,0,5,-5,-2.5,-2.5,weak,0.224,0.2118,0.2952,0.3390942405619188,8.802180957455834e-05,0.6608177376285067,NOS Santos 14 Boys Blue,NOS Santos 14 Boys Blue,0
East Valley NSFC 14 Boys Aguirre,2025-04-19,AZ Arsenal 14 Boys Teal 1,4,1,3,1.5,1.5,good,0.194,0.2118,,,,,AZ Arsenal 14 Boys Teal 1,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-04-16,Southeast 2014 Boys Red,1,5,-4,-2.0,-2.0,weak,0.231,0.2118,0.3809,0.20541298305511946,3.1814191517144903e-15,0.7945870169448774,Southeast 2014 Boys Red,Southeast 2014 Boys Red,0
East Valley NSFC 14 Boys Aguirre,2025-04-16,Next Level Soccer Southeast 2014 Boys Red,1,5,-4,-2.0,-2.0,weak,0.235,0.2118,,,,,Next Level Soccer Southeast 2014 Boys Red,Next Level Soccer Southeast 2014 Boys Red,0
East Valley NSFC 14 Boys Aguirre,2025-04-14,AZEV B2014 (NAVY),1,0,1,0.5,0.5,neutral,0.331,0.2118,0.2473,0.4092929247479006,0.046988875692862836,0.5437181995592366,AZEV B2014 (NAVY),East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-04-11,14B Velasco,1,4,-3,-1.5,-1.5,weak,0.259,0.2118,0.3453,0.25578361476803335,5.022425664020098e-10,0.7442163847297242,14B Velasco,14B Velasco,0
East Valley NSFC 14 Boys Aguirre,2025-04-11,14B Jimmy,1,4,-3,-1.5,-1.5,weak,0.282,0.2118,,,,,14B Jimmy,14B Jimmy,0
East Valley NSFC 14 Boys Aguirre,2025-04-04,AZ Arsenal Pre-ECNL B15,2,3,-1,-0.5,-0.5,neutral,0.293,0.2118,,,,,AZ Arsenal Pre-ECNL B15,AZ Arsenal Pre-ECNL B15,0
East Valley NSFC 14 Boys Aguirre,2025-04-04,AZ Arsenal 15 Boys Teal 1 JZ,2,3,-1,-0.5,-0.5,neutral,0.267,0.2118,,,,,AZ Arsenal 15 Boys Teal 1 JZ,AZ Arsenal 15 Boys Teal 1 JZ,0
East Valley NSFC 14 Boys Aguirre,2025-03-08,15B NMarkette,4,2,2,1.0,1.0,neutral,0.163,0.2118,,,,,15B NMarkette,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-03-08,14B OMolina,2,3,-1,-0.5,-0.5,neutral,0.176,0.2118,,,,,14B OMolina,14B OMolina,0
East Valley NSFC 14 Boys Aguirre,2025-03-08,14B Moyer,2,3,-1,-0.5,-0.5,neutral,0.197,0.2118,0.2525,0.40640963437942135,0.030769385517082866,0.5628209801034957,14B Moyer,14B Moyer,0
East Valley NSFC 14 Boys Aguirre,2025-03-05,AZEV B2014 (NAVY),2,6,-4,-2.0,-2.0,weak,0.331,0.2118,0.2473,0.4092929247479006,0.046988875692862836,0.5437181995592366,AZEV B2014 (NAVY),AZEV B2014 (NAVY),0
East Valley NSFC 14 Boys Aguirre,2025-03-01,Tuzos Titanes 2014,7,0,7,3.5,3.5,good,0.14,0.2118,0.085,0.7338803504189079,3.487261682041127e-09,0.2661196460938306,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-02-22,14B Engilman,5,4,1,0.5,0.5,neutral,0.203,0.2118,0.2413,0.4100858569922094,0.070673965921486,0.5192401770863045,14B Engilman,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-02-15,PRFC Southeast Valley 14B Pre-Academy,5,1,4,2.0,2.0,good,0.162,0.2118,0.1734,0.5546490406751656,0.037404656679516014,0.4079463026453182,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-02-01,14,1,8,-7,-3.5,-3.5,weak,0.329,0.2118,,,,,14,14,0
East Valley NSFC 14 Boys Aguirre,2025-01-25,PRFC Desert Foothills 14B Pre-Academy,1,3,-2,-1.0,-1.0,neutral,0.257,0.2118,0.315,0.30457578798651974,1.4513166722212822e-06,0.6954227606968081,PRFC Desert Foothills 14B Pre-Academy,PRFC Desert Foothills 14B Pre-Academy,0
East Valley NSFC 14 Boys Aguirre,2025-01-25,AZSC 14B Perez,0,5,-5,-2.5,-2.5,weak,0.298,0.2118,0.3368,0.2689414198181337,5.770258081201638e-09,0.7310585744116083,AZSC 14B Perez,AZSC 14B Perez,0
East Valley NSFC 14 Boys Aguirre,2025-01-24,AZ Arsenal Pre-ECNL B15,5,3,2,1.0,1.0,neutral,0.293,0.2118,,,,,AZ Arsenal Pre-ECNL B15,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-01-24,AZ Arsenal 15 Boys Teal 1 JZ,5,3,2,1.0,1.0,neutral,0.267,0.2118,,,,,AZ Arsenal 15 Boys Teal 1 JZ,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-01-18,14B Velasco,1,3,-2,-1.0,-1.0,neutral,0.259,0.2118,0.3453,0.25578361476803335,5.022425664020098e-10,0.7442163847297242,14B Velasco,14B Velasco,0
East Valley NSFC 14 Boys Aguirre,2025-01-18,14B Jimmy,1,3,-2,-1.0,-1.0,neutral,0.282,0.2118,,,,,14B Jimmy,14B Jimmy,0
East Valley NSFC 14 Boys Aguirre,2025-01-11,Legends FC AZ 14B Gold,3,0,3,1.5,1.5,good,0.186,0.2118,,,,,Legends FC AZ 14B Gold,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2025-01-11,Dynamos SC 14B Gold,3,0,3,1.5,1.5,good,0.182,0.2118,0.1629,0.588315660996564,0.013838877467969328,0.3978454615354667,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-12-14,AZEV B2014 (NAVY),0,0,0,0.0,0.0,neutral,0.331,0.2118,0.2473,0.4092929247479006,0.046988875692862836,0.5437181995592366,AZEV B2014 (NAVY),Draw,0
East Valley NSFC 14 Boys Aguirre,2024-12-14,PRFC North Valley 14B Predator,3,1,2,1.0,1.0,neutral,0.187,0.2118,0.1542,0.6101456394858598,0.004987413677093389,0.3848669468370469,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-12-07,U-12 (2014) Boys Pre Academy Blue,4,2,2,1.0,1.0,neutral,0.18,0.2118,0.2188,0.4086116939959236,0.15924152488629467,0.43214678111778176,U-12 (2014) Boys Pre Academy Blue,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-12-07,U-11 (2014) Boys Pre Academy,4,2,2,1.0,1.0,neutral,0.217,0.2118,,,,,U-11 (2014) Boys Pre Academy,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-12-07,Tuzos Royals 14 Pre-Academy,3,4,-1,-0.5,-0.5,neutral,0.265,0.2118,0.2602,0.3984888993307833,0.014596314039571926,0.5869147866296447,Tuzos Royals 14 Pre-Academy,Tuzos Royals 14 Pre-Academy,0
East Valley NSFC 14 Boys Aguirre,2024-12-06,Phoenix United 2014 Premier,5,2,3,1.5,1.5,good,0.248,0.2118,0.3443,0.2573094545236432,6.749500974089363e-10,0.7426905448014067,Phoenix United 2014 Premier,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-12-06,Phoenix United FC 2014 Premier,5,2,3,1.5,1.5,good,0.206,0.2118,,,,,Phoenix United FC 2014 Premier,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-11-16,NOS Santos 14 Boys Blue,1,2,-1,-0.5,-0.5,neutral,0.224,0.2118,0.2952,0.3390942405619188,8.802180957455834e-05,0.6608177376285067,NOS Santos 14 Boys Blue,NOS Santos 14 Boys Blue,0
East Valley NSFC 14 Boys Aguirre,2024-11-16,Phoenix Premier FC 14B Black,2,2,0,0.0,0.0,neutral,0.181,0.2118,0.2949,0.33963058008660013,9.304466033498332e-05,0.6602763752530649,Phoenix Premier FC 14B Black,Draw,0
East Valley NSFC 14 Boys Aguirre,2024-11-14,Brazas 2014 Boys Black Marcos,0,5,-5,-2.5,-2.5,weak,0.258,0.2118,0.2837,0.3598074064375805,0.0006399700379232473,0.6395526235244962,Brazas 2014 Boys Black Marcos,Brazas 2014 Boys Black Marcos,0
East Valley NSFC 14 Boys Aguirre,2024-11-02,Madison FC 14 Gold Boys,3,2,1,0.5,0.5,neutral,0.337,0.2118,0.3217,0.29334349885635325,2.9702506119658463e-07,0.7066562041185857,Madison FC 14 Gold Boys,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-11-02,Madison FC 14 Gold Boys Storm,3,2,1,0.5,0.5,neutral,0.346,0.2118,,,,,Madison FC 14 Gold Boys Storm,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-10-26,Phoenix United 2014 Premier,5,2,3,1.5,1.5,good,0.248,0.2118,0.3443,0.2573094545236432,6.749500974089363e-10,0.7426905448014067,Phoenix United 2014 Premier,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-10-19,U-12 (2014) Boys Pre Academy Blue,5,3,2,1.0,1.0,neutral,0.18,0.2118,0.2188,0.4086116939959236,0.15924152488629467,0.43214678111778176,U-12 (2014) Boys Pre Academy Blue,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-10-19,U-11 (2014) Boys Pre Academy,5,3,2,1.0,1.0,neutral,0.217,0.2118,,,,,U-11 (2014) Boys Pre Academy,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-10-12,14,1,6,-5,-2.5,-2.5,weak,0.329,0.2118,,,,,14,14,0
East Valley NSFC 14 Boys Aguirre,2024-10-10,PRFC North Valley 14B Predator,4,1,3,1.5,1.5,good,0.187,0.2118,0.1542,0.6101456394858598,0.004987413677093389,0.3848669468370469,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-10-05,PRFC Scottsdale 14B Pre-Academy,3,3,0,0.0,0.0,neutral,0.322,0.2118,0.3666,0.224714611676682,5.466115929525355e-13,0.7752853883227713,PRFC Scottsdale 14B Pre-Academy,Draw,0
East Valley NSFC 14 Boys Aguirre,2024-09-28,PRFC Southeast Valley 14B Predator-Central,3,0,3,1.5,1.5,good,0.168,0.2118,0.1757,0.5460346282349547,0.044896965144053634,0.40906840662099153,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-09-21,CCV STARS 14 Boys Navy PEO,4,1,3,1.5,1.5,good,0.214,0.2118,,,,,CCV STARS 14 Boys Navy PEO,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-09-21,CCV Stars 14 Boys North Orange,4,1,3,1.5,1.5,good,0.205,0.2118,0.2483,0.4089031227737844,0.04353347159771054,0.5475634056285053,CCV Stars 14 Boys North Orange,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-09-14,14B Velasco,0,3,-3,-1.5,-1.5,weak,0.259,0.2118,0.3453,0.25578361476803335,5.022425664020098e-10,0.7442163847297242,14B Velasco,14B Velasco,0
East Valley NSFC 14 Boys Aguirre,2024-09-14,14B Jimmy,0,3,-3,-1.5,-1.5,weak,0.282,0.2118,,,,,14B Jimmy,14B Jimmy,0
East Valley NSFC 14 Boys Aguirre,2024-09-14,RSL-AZ Yuma 14 Boys Rodriguez,5,2,3,1.5,1.5,good,0.167,0.2118,0.2572,0.40204389245524647,0.019847780658193495,0.5781083268865601,RSL-AZ Yuma 14 Boys Rodriguez,East Valley NSFC 14 Boys Aguirre,1
East Valley NSFC 14 Boys Aguirre,2024-09-13,AZ Inferno 14 Boys Black,10,0,10,5.0,5.0,good,0.208,0.2118,0.1638,0.5857807648927723,0.015225546701486813,0.3989936884057408,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,1
