Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength
Southeast 2014 Boys Blue,2024-11-23,VSC 2014 Boys Green,7,0,7,3.5,3.5,good,0.214
Southeast 2014 Boys Blue,2024-09-29,Legends FC AZ 14B Gold,2,4,-2,-1.0,-1.0,neutral,0.186
Southeast 2014 Boys Blue,2024-09-08,Next Level Soccer Southeast 2014 Boys Red,1,4,-3,-1.5,-1.5,weak,0.235
Southeast 2014 Boys Blue,2024-09-07,Phoenix United 2014B West,4,1,3,1.5,1.5,good,0.346
Southeast 2014 Boys Blue,2024-09-07,Playmaker Futbol Academy 14B Gold,0,4,-4,-2.0,-2.0,weak,0.165
Southeast 2014 Boys Green,2025-10-05,14B Rayados Blue,4,4,0,0.0,0.0,neutral,0.17
Southeast 2014 Boys Green,2025-10-05,14B Rayados Blue AL,4,4,0,0.0,0.0,neutral,0.173
Southeast 2014 Boys Green,2025-10-04,14B Hermanson,2,1,1,0.5,0.5,neutral,0.127
Southeast 2014 Boys Green,2025-10-04,14B Hermanson AL,2,1,1,0.5,0.5,neutral,0.212
Southeast 2014 Boys Green,2025-10-03,CCV Stars 14 Boys South Pre-ECNL,2,6,-4,-2.0,-2.0,weak,0.21
Southeast 2014 Boys Green,2025-09-28,Playmaker Futbol Academy 14B Gold,3,0,3,1.5,1.5,good,0.165
Southeast 2014 Boys Green,2025-09-27,Phoenix Premier FC 14B SW Black,4,1,3,1.5,1.5,good,0.303
Southeast 2014 Boys Green,2025-09-27,FSC United 14 Boys,9,0,9,4.5,4.5,good,0.122
Southeast 2014 Boys Green,2025-09-19,PRFC Desert Foothills 14B Pre-Academy,0,4,-4,-2.0,-2.0,weak,0.257
Southeast 2014 Boys Green,2025-08-31,PRFC Desert Foothills 14B Pre-Academy,1,6,-5,-2.5,-2.5,weak,0.257
Southeast 2014 Boys Green,2025-08-30,RSL-AZ Yuma 14 Boys Quinonez,5,3,2,1.0,1.0,neutral,0.23
Southeast 2014 Boys Green,2025-08-29,Tuzos Academy Mesa 2014,1,3,-2,-1.0,-1.0,neutral,0.208
Southeast 2014 Boys Green,2025-04-19,AZSC 14B Azanger,1,2,-1,-0.5,-0.5,neutral,0.34
Southeast 2014 Boys Green,2025-04-17,Scottsdale 14 Sandsharks,0,3,-3,-1.5,-1.5,weak,0.504
Southeast 2014 Boys Green,2025-04-15,14 Cityzens,0,0,0,0.0,0.0,neutral,0.192
Southeast 2014 Boys Green,2025-03-08,14B Jimmy,2,1,1,0.5,0.5,neutral,0.282
Southeast 2014 Boys Green,2025-02-23,Amore 2014 Boys,9,1,8,4.0,4.0,good,0.212
Southeast 2014 Boys Green,2025-02-23,PRFC North Valley 14B Predator,1,0,1,0.5,0.5,neutral,0.187
Southeast 2014 Boys Green,2025-02-22,PRFC North Valley 14B Copa,9,0,9,4.5,4.5,good,0.113
Southeast 2014 Boys Green,2025-02-09,Madison FC 2015 Boys Gold,5,2,3,1.5,1.5,good,0.158
Southeast 2014 Boys Green,2025-01-25,NOS Santos 15 Boys Blue,2,0,2,1.0,1.0,neutral,0.081
Southeast 2014 Boys Green,2025-01-24,PRFC Desert Foothills 14B Predator,4,0,4,2.0,2.0,good,0.136
Southeast 2014 Boys Green,2025-01-10,PRFC Scottsdale 15B Predator,1,1,0,0.0,0.0,neutral,0.195
Southeast 2014 Boys Green,2025-01-05,AZ Arsenal 14 Boys AYDP,3,5,-2,-1.0,-1.0,neutral,0.23
Southeast 2014 Boys Green,2025-01-04,AZ Arsenal 14 Boys Teal 2 PJ,9,1,8,4.0,4.0,good,0.145
Southeast 2014 Boys Green,2025-01-03,AZ Arsenal 14 Boys Teal 2 AP,1,1,0,0.0,0.0,neutral,0.18
Southeast 2014 Boys Green,2024-12-14,Next Level Soccer Northwest 2014 Boys,1,4,-3,-1.5,-1.5,weak,0.155
Southeast 2014 Boys Green,2024-12-14,14B Hinds,2,2,0,0.0,0.0,neutral,0.215
Southeast 2014 Boys Green,2024-12-06,Legends FC AZ 14B Gold,1,6,-5,-2.5,-2.5,weak,0.186
Southeast 2014 Boys Green,2024-10-20,14 Cityzens,1,2,-1,-0.5,-0.5,neutral,0.192
Southeast 2014 Boys Green,2024-10-20,Phoenix United FC 2014 Premier,5,3,2,1.0,1.0,neutral,0.206
Southeast 2014 Boys Green,2024-10-19,14 Cityzens,2,1,1,0.5,0.5,neutral,0.192
Southeast 2014 Boys Green,2024-10-18,Phoenix United 2015 Academy,3,0,3,1.5,1.5,good,0.279
Southeast 2014 Boys Green,2024-10-11,Tuzos Academy Mesa 2014,4,6,-2,-1.0,-1.0,neutral,0.208
Southeast 2014 Boys Green,2024-08-31,Amore 2014 Boys,3,0,3,1.5,1.5,good,0.212
Southeast 2014 Boys Green,2024-08-31,PRFC Desert Foothills 14B Predator,4,2,2,1.0,1.0,neutral,0.136
Southeast 2014 Boys Red,2025-10-05,U-12 (2014) Boys Pre Academy Blue,3,0,3,1.5,1.5,good,0.18
Southeast 2014 Boys Red,2025-10-03,Southeast 2014 Boys Blue,1,3,-2,-1.0,-1.0,neutral,0.258
Southeast 2014 Boys Red,2025-09-28,Tuzos Royals 2014,1,2,-1,-0.5,-0.5,neutral,0.243
Southeast 2014 Boys Red,2025-09-27,Playmaker Futbol Academy PRE-ECNL B14,0,3,-3,-1.5,-1.5,weak,0.207
Southeast 2014 Boys Red,2025-09-27,Excel Soccer Academy 14B Red,1,5,-4,-2.0,-2.0,weak,0.278
Southeast 2014 Boys Red,2025-09-21,CCV Stars 14 Boys North Pre-ECNL,2,0,2,1.0,1.0,neutral,0.229
Southeast 2014 Boys Red,2025-09-20,Excel Soccer Academy 14B Red,1,4,-3,-1.5,-1.5,weak,0.278
Southeast 2014 Boys Red,2025-09-07,Playmaker Futbol Academy 14B Black,5,1,4,2.0,2.0,good,0.204
Southeast 2014 Boys Red,2025-09-07,PRFC Desert Foothills 14B Pre-Academy,5,1,4,2.0,2.0,good,0.257
Southeast 2014 Boys Red,2025-09-06,Madison FC 14 Gold Boys,4,3,1,0.5,0.5,neutral,0.337
Southeast 2014 Boys Red,2025-09-06,AZEV B2014 (NAVY),2,1,1,0.5,0.5,neutral,0.331
Southeast 2014 Boys Red,2025-04-19,AZEV B2014 (NAVY),5,0,5,2.5,2.5,good,0.331
Southeast 2014 Boys Red,2025-04-16,East Valley NSFC 14 Boys Aguirre,5,1,4,2.0,2.0,good,0.215
Southeast 2014 Boys Red,2025-04-14,AZ Arsenal 14 Boys Teal 1,2,0,2,1.0,1.0,neutral,0.194
Southeast 2014 Boys Red,2025-04-13,Tuzos Royals 2014,0,2,-2,-1.0,-1.0,neutral,0.243
Southeast 2014 Boys Red,2025-04-12,14,1,2,-1,-0.5,-0.5,neutral,0.329
Southeast 2014 Boys Red,2025-04-12,Phoenix United 14 Elite,1,7,-6,-3.0,-3.0,weak,0.499
Southeast 2014 Boys Red,2025-03-23,AZSC 14B Perez,3,1,2,1.0,1.0,neutral,0.298
Southeast 2014 Boys Red,2025-03-22,Phoenix Premier FC 14B Black,2,1,1,0.5,0.5,neutral,0.181
Southeast 2014 Boys Red,2025-03-21,Phoenix Premier FC 14B SW,9,0,9,4.5,4.5,good,0.262
Southeast 2014 Boys Red,2025-03-15,Tuzos Royals 2014,2,3,-1,-0.5,-0.5,neutral,0.243
Southeast 2014 Boys Red,2025-02-08,Legends FC AZ 14B FC,1,2,-1,-0.5,-0.5,neutral,0.301
Southeast 2014 Boys Red,2025-02-08,Excel Soccer Academy 14 Red,1,4,-3,-1.5,-1.5,weak,0.289
Southeast 2014 Boys Red,2025-02-07,Tuzos Royals 2014,2,3,-1,-0.5,-0.5,neutral,0.243
Southeast 2014 Boys Red,2025-01-26,AZ Arsenal Pre-ECNL B14,6,4,2,1.0,1.0,neutral,0.293
Southeast 2014 Boys Red,2025-01-26,14,2,4,-2,-1.0,-1.0,neutral,0.329
Southeast 2014 Boys Red,2025-01-25,Brazas 2014 Boys Black Marcos,1,1,0,0.0,0.0,neutral,0.258
Southeast 2014 Boys Red,2025-01-12,14B Velasco Pre-MLS Next,3,2,1,0.5,0.5,neutral,0.317
Southeast 2014 Boys Red,2025-01-11,Legends FC AZ 14B FC,2,4,-2,-1.0,-1.0,neutral,0.301
Southeast 2014 Boys Red,2025-01-11,CCV STARS 14 Boys Orange PEO,3,0,3,1.5,1.5,good,0.2
Southeast 2014 Boys Red,2024-12-06,Legends FC AZ 14B Black,6,0,6,3.0,3.0,good,0.227
Southeast 2014 Boys Red,2024-11-24,14 ECNL #1,2,3,-1,-0.5,-0.5,neutral,0.343
Southeast 2014 Boys Red,2024-11-23,PRFC North Valley 14B PreAcademy,4,6,-2,-1.0,-1.0,neutral,0.219
Southeast 2014 Boys Red,2024-11-22,14B JCFresquez Pre-MLS Next,2,6,-4,-2.0,-2.0,weak,0.198
Southeast 2014 Boys Red,2024-11-10,Tuzos Royals 2014,4,3,1,0.5,0.5,neutral,0.243
Southeast 2014 Boys Red,2024-11-09,14B Velasco Pre-MLS Next,3,2,1,0.5,0.5,neutral,0.317
Southeast 2014 Boys Red,2024-10-26,2014B West,3,1,2,1.0,1.0,neutral,0.31
Southeast 2014 Boys Red,2024-10-20,Legends FC AZ 14B Gold,2,0,2,1.0,1.0,neutral,0.186
Southeast 2014 Boys Red,2024-09-29,14B GSA,0,4,-4,-2.0,-2.0,weak,0.309
Southeast 2014 Boys Red,2024-09-28,AZ Arsenal 14 Boys Teal 1,4,2,2,1.0,1.0,neutral,0.194
Southeast 2014 Boys Red,2024-09-28,AZ Arsenal Pre-ECNL B14,1,2,-1,-0.5,-0.5,neutral,0.293
Southeast 2014 Boys Red,2024-09-27,14B GSA,1,1,0,0.0,0.0,neutral,0.309
Southeast 2014 Boys Red,2024-09-08,Next Level Soccer Southeast 2014 Boys Blue,4,1,3,1.5,1.5,good,0.26
Southeast 2014 Boys Red,2024-09-07,Phoenix Premier FC 14B Black,3,0,3,1.5,1.5,good,0.181
Southeast 2014 Boys Red,2024-09-01,14 ECNL #1,1,6,-5,-2.5,-2.5,weak,0.343
Southeast 2014 Boys Red,2024-08-31,Phoenix United 2015 Elite,4,3,1,0.5,0.5,neutral,0.182
Southeast 2014 Boys Red,2024-08-31,Playmaker Futbol Academy 14B Black,0,1,-1,-0.5,-0.5,neutral,0.204
Southeast 2015 Boys Red,2025-09-28,14B GSA,1,2,-1,-0.5,-0.5,neutral,0.309
Southeast 2015 Boys Red,2025-09-28,Excel Soccer Academy 14B Red,2,1,1,0.5,0.5,neutral,0.278
Southeast 2015 Boys Red,2025-09-27,Tuzos Royals 2014,3,0,3,1.5,1.5,good,0.243
Southeast 2015 Boys Red,2025-09-27,Playmaker Futbol Academy PRE-ECNL B14,7,1,6,3.0,3.0,good,0.207
Southeast 2015 Boys Red,2025-09-14,14B Velasco,3,0,3,1.5,1.5,good,0.259
Southeast 2015 Boys Red,2025-09-13,East Valley NSFC 14 Boys Aguirre,9,0,9,4.5,4.5,good,0.215
Southeast 2015 Boys Red,2025-09-12,CCV Stars 14 Boys South Pre-ECNL,4,2,2,1.0,1.0,neutral,0.21
Spartak Academy 2014 Boys,2025-10-04,AZ Inferno 14 Boys Blue,2,4,-2,-1.0,-1.0,neutral,0.164
Spartak Academy 2014 Boys,2025-09-07,PRFC West Valley 14B Predator,2,4,-2,-1.0,-1.0,neutral,0.214
Spartak Academy 2014 Boys,2025-09-06,AZ Inferno 14 Boys Blue,5,3,2,1.0,1.0,neutral,0.164
Spartak Academy 2014 Boys,2025-09-06,Phoenix United 2014 Premier,0,10,-10,-5.0,-5.0,weak,0.248
State 48 FC 14 White,2025-05-25,14 Pre-MLSN #1,0,5,-5,-2.5,-2.5,weak,0.296
State 48 FC 14 White,2025-05-24,FC Deportivo AZ 2014B (Gallegos),0,7,-7,-3.5,-3.5,weak,0.29
State 48 FC 14 White,2025-04-27,FC Elite Arizona 2014 Boys (ARCHIVED),2,1,1,0.5,0.5,neutral,0.321
State 48 FC 14 White,2025-04-27,Tuzos Royals 14 Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.265
State 48 FC 14 White,2025-04-26,Tuzos Royals 14 Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.265
State 48 FC 14 White,2025-04-25,Select 14B Red,3,1,2,1.0,1.0,neutral,0.207
State 48 FC 14 White,2025-03-29,Tuzos Titanes 2014,6,1,5,2.5,2.5,good,0.14
State 48 FC 14 White,2025-03-29,Tuzos Halcones 2014,0,4,-4,-2.0,-2.0,weak,0.204
State 48 FC 14 White,2025-03-23,PRFC Southeast Valley 14B Predator-Central,2,1,1,0.5,0.5,neutral,0.168
State 48 FC 14 White,2025-03-22,2014 Boys Blue,2,2,0,0.0,0.0,neutral,0.182
State 48 FC 14 White,2025-03-22,CCV Stars 14 Boys South Orange,3,1,2,1.0,1.0,neutral,0.147
State 48 FC 14 White,2025-03-16,Real Arizona 2014,2,8,-6,-3.0,-3.0,weak,0.322
State 48 FC 14 White,2025-03-15,PRFC North Valley 14B Copa,3,2,1,0.5,0.5,neutral,0.113
State 48 FC 14 White,2025-03-15,2014 Boys Blue,3,2,1,0.5,0.5,neutral,0.182
State 48 FC 14 White,2025-03-08,14 Cityzens,3,2,1,0.5,0.5,neutral,0.192
State 48 FC 14 White,2025-02-23,14 Cityzens,3,2,1,0.5,0.5,neutral,0.192
State 48 FC 14 White,2025-02-22,CCV Stars 14 Boys West Orange,1,2,-1,-0.5,-0.5,neutral,0.189
State 48 FC 14 White,2025-02-21,Select 14B Red,2,1,1,0.5,0.5,neutral,0.207
State 48 FC 14 White,2025-02-15,AZ Arsenal 14 Boys Teal SC,0,0,0,0.0,0.0,neutral,0.21
State 48 FC 14 White,2025-02-01,Madison FC 14 Blue Boys,1,2,-1,-0.5,-0.5,neutral,0.226
State 48 FC 14 White,2025-01-18,PRFC Southeast Valley 14B Predator,0,2,-2,-1.0,-1.0,neutral,0.163
State 48 FC 14 White,2025-01-11,Select 14B,1,1,0,0.0,0.0,neutral,0.174
State 48 FC 14 White,2025-01-10,CCV Stars 14 Boys West Orange,3,1,2,1.0,1.0,neutral,0.189
State 48 FC 14 White,2024-11-09,AZ Arsenal Pre-ECNL B15,1,6,-5,-2.5,-2.5,weak,0.293
State 48 FC 14 White,2024-09-28,AZEV B2014 (WHITE),2,3,-1,-0.5,-0.5,neutral,0.262
State 48 FC 14 White,2024-09-27,Phoenix United 2014 Premier,1,4,-3,-1.5,-1.5,weak,0.248
State 48 FC 14 White,2024-09-21,CCV Stars 14 Boys West Orange,3,1,2,1.0,1.0,neutral,0.189
State 48 FC 14 White,2024-09-01,PSG 14B Blue,0,4,-4,-2.0,-2.0,weak,0.315
State 48 FC 14 White,2024-08-31,Madison FC 14 Blue Boys,2,3,-1,-0.5,-0.5,neutral,0.226
State 48 FC Avondale 13 Copper,2025-09-28,14,6,0,6,3.0,3.0,good,0.329
State 48 FC Avondale 13 Copper,2025-09-27,2014B West,3,0,3,1.5,1.5,good,0.31
State 48 FC Avondale 13 Copper,2025-09-26,AZ Arsenal Pre-ECNL B14,0,0,0,0.0,0.0,neutral,0.293
State 48 FC Avondale 14 Black,2025-10-04,Excel Soccer Academy 14B Black,0,3,-3,-1.5,-1.5,weak,0.281
State 48 FC Avondale 14 Black,2025-09-20,14B Rueda,6,1,5,2.5,2.5,good,0.143
State 48 FC Avondale 14 Black,2025-09-14,14B Rueda,2,0,2,1.0,1.0,neutral,0.143
State 48 FC Avondale 14 Black,2025-09-14,Tuzos Royals 14 Pre-Academy,0,4,-4,-2.0,-2.0,weak,0.265
State 48 FC Avondale 14 Black,2025-09-13,14B Hermanson AL,3,2,1,0.5,0.5,neutral,0.212
State 48 FC Avondale 14 Black,2025-09-13,CCV Stars 14 Boys East Pre-ECNL,6,0,6,3.0,3.0,good,0.236
State 48 FC Avondale 14 Black,2025-09-06,AZ Arsenal 14 Boys Teal CB,4,2,2,1.0,1.0,neutral,0.169
State 48 FC Avondale 14 Black,2025-05-25,14 ECNL #1,0,5,-5,-2.5,-2.5,weak,0.343
State 48 FC Avondale 14 Black,2025-05-24,AZSC 15B White,3,1,2,1.0,1.0,neutral,0.236
State 48 FC Avondale 14 Black,2025-05-24,FC Deportivo AZ 2014B (Gallegos),0,7,-7,-3.5,-3.5,weak,0.29
State 48 FC Avondale 14 Black,2025-04-27,FC Elite Arizona 2014/15 Boys,2,1,1,0.5,0.5,neutral,0.374
State 48 FC Avondale 14 Black,2025-04-27,Tuzos Royals 14 Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.265
State 48 FC Avondale 14 Black,2025-04-26,Tuzos Royals 14 Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.265
State 48 FC Avondale 14 Black,2025-04-25,Select 14/15B Red,3,1,2,1.0,1.0,neutral,0.212
State 48 FC Avondale 14 Black,2025-03-30,Phoenix United 2015 Academy,0,2,-2,-1.0,-1.0,neutral,0.279
State 48 FC Avondale 14 Black,2025-03-29,Tuzos Halcones 2014,0,4,-4,-2.0,-2.0,weak,0.204
State 48 FC Avondale 14 Black,2025-03-23,PRFC Southeast Valley 14B Predator-Central,2,1,1,0.5,0.5,neutral,0.168
State 48 FC Avondale 14 Black,2025-03-22,2014 Boys Blue,2,2,0,0.0,0.0,neutral,0.182
State 48 FC Avondale 14 Black,2025-03-22,CCV STARS 14 Boys Navy LAV,3,1,2,1.0,1.0,neutral,0.127
State 48 FC Avondale 14 Black,2025-03-16,Real Arizona 2014,2,8,-6,-3.0,-3.0,weak,0.322
State 48 FC Avondale 14 Black,2025-03-15,PRFC North Valley 14B Copa,3,2,1,0.5,0.5,neutral,0.113
State 48 FC Avondale 14 Black,2025-03-15,2014 Boys Blue,3,2,1,0.5,0.5,neutral,0.182
State 48 FC Avondale 14 Black,2025-03-08,14 Cityzens,3,2,1,0.5,0.5,neutral,0.192
State 48 FC Avondale 14 Black,2025-02-23,Phoenix United 2015 Academy,2,2,0,0.0,0.0,neutral,0.279
State 48 FC Avondale 14 Black,2025-02-23,14 Cityzens,3,2,1,0.5,0.5,neutral,0.192
State 48 FC Avondale 14 Black,2025-02-22,PSG 15B Blue,1,1,0,0.0,0.0,neutral,0.299
State 48 FC Avondale 14 Black,2025-02-21,Select 14/15B Red,2,1,1,0.5,0.5,neutral,0.212
State 48 FC Avondale 14 Black,2025-02-15,AZ Arsenal 14 Boys Teal 2 SC,0,0,0,0.0,0.0,neutral,0.201
State 48 FC Avondale 14 Black,2025-02-01,Madison FC 14 Blue Boys,1,2,-1,-0.5,-0.5,neutral,0.226
State 48 FC Avondale 14 Black,2025-01-18,PRFC Southeast Valley 14B Predator,0,2,-2,-1.0,-1.0,neutral,0.163
State 48 FC Avondale 14 Black,2025-01-11,Select 14B,1,1,0,0.0,0.0,neutral,0.174
State 48 FC Avondale 14 Black,2024-11-09,AZ Arsenal 15 Boys Teal 1 JZ,1,6,-5,-2.5,-2.5,weak,0.267
State 48 FC Avondale 14 Black,2024-09-28,AZEV B2014 (WHITE),2,3,-1,-0.5,-0.5,neutral,0.262
State 48 FC Avondale 14 Black,2024-09-01,PSG 14B Blue,0,4,-4,-2.0,-2.0,weak,0.315
State 48 FC Avondale 14 Black,2024-08-31,Madison FC 14 Blue Boys,2,3,-1,-0.5,-0.5,neutral,0.226
State 48 FC Avondale 14 Black,2024-08-30,Phoenix United 2015 Academy,2,3,-1,-0.5,-0.5,neutral,0.279
State 48 FC Avondale 14 White,2025-09-27,Playmaker Futbol Academy North 14B,0,6,-6,-3.0,-3.0,weak,0.411
State 48 FC Avondale 14 White,2025-09-20,West Valley 2014 Boys Acosta Pre-Premier,2,2,0,0.0,0.0,neutral,0.153
State 48 FC Avondale 14 White,2025-09-14,14 Cityzens,1,2,-1,-0.5,-0.5,neutral,0.192
State 48 FC Avondale 14 White,2025-09-13,PRFC Southeast Valley 14B Predator,1,4,-3,-1.5,-1.5,weak,0.163
State 48 FC Avondale 14 White,2025-09-13,PSC 2014B,1,3,-2,-1.0,-1.0,neutral,0.19
State 48 FC Avondale 14 White,2025-09-06,AZ Arsenal 14 Boys Teal MC,3,1,2,1.0,1.0,neutral,0.173
State 48 FC Casa Grande 14/15 Black,2025-09-20,AZ Inferno 14 Boys Blue,3,4,-1,-0.5,-0.5,neutral,0.164
State 48 FC Casa Grande 14/15 Black,2025-09-13,AZ Arsenal 14 Boys Select,0,6,-6,-3.0,-3.0,weak,0.243
Sun Warriors 13/14 Boys,2025-09-14,2014B West,1,6,-5,-2.5,-2.5,weak,0.31
Sun Warriors 13/14 Boys,2025-01-04,14B GSA,1,2,-1,-0.5,-0.5,neutral,0.309
Sun Warriors 13/14 Boys,2024-11-10,CCV Stars 14 Boys North Pre-ECNL,1,3,-2,-1.0,-1.0,neutral,0.229
Sun Warriors 13/14 Boys,2024-10-13,FC Arizona 14B Black GFC Suenaga U12,3,1,2,1.0,1.0,neutral,0.327
Sun Warriors 13/14 Boys,2024-04-27,14B Moyer,5,0,5,2.5,2.5,good,0.197
Synergy FC 14 B,2025-09-27,OJB FC 2014 Boys,5,2,3,1.5,1.5,good,0.13
Synergy FC 14 B,2025-09-20,2014 Boys Blue,1,0,1,0.5,0.5,neutral,0.182
Synergy FC 14 B,2025-09-07,Phoenix United 2014 Premier,0,6,-6,-3.0,-3.0,weak,0.248
Synergy FC 14 B,2025-09-06,PRFC West Valley 14B Predator,0,5,-5,-2.5,-2.5,weak,0.214
Synergy FC 14 B,2025-09-06,AZ Inferno 14 Boys Blue,1,3,-2,-1.0,-1.0,neutral,0.164
Synergy FC 14 B,2025-04-27,CCV STARS 14 Boys Navy LAV,0,1,-1,-0.5,-0.5,neutral,0.127
Synergy FC 14 B,2025-04-27,CCV Stars 14 Boys South Orange,0,1,-1,-0.5,-0.5,neutral,0.147
Synergy FC 14 B,2025-04-26,15B Vyas,0,3,-3,-1.5,-1.5,weak,0.237
Synergy FC 14 B,2025-04-26,Milan,1,1,0,0.0,0.0,neutral,0.146
Synergy FC 14 B,2025-04-06,FSC United 14 Boys,3,5,-2,-1.0,-1.0,neutral,0.122
Synergy FC 14 B,2025-04-05,Verde Valley United FC,2,2,0,0.0,0.0,neutral,0.234
Synergy FC 14 B,2025-04-05,Kingman SC B14 McGill,0,3,-3,-1.5,-1.5,weak,0.215
Synergy FC 14 B,2025-03-23,Tuzos Royals 14 Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.265
Synergy FC 14 B,2025-03-22,Scottsdale 14 Sandsharks Black,0,0,0,0.0,0.0,neutral,0.182
Synergy FC 14 B,2025-03-15,East Valley NSFC 14 Boys Tiggs,8,2,6,3.0,3.0,good,0.085
Synergy FC 14 B,2025-02-22,AZ Arsenal 14 Boys Teal CB,1,1,0,0.0,0.0,neutral,0.169
Synergy FC 14 B,2025-02-22,AZ Arsenal 14 Boys Teal 2 AP,1,1,0,0.0,0.0,neutral,0.18
Synergy FC 14 B,2025-02-01,2014 Tuzos Academy FV,1,9,-8,-4.0,-4.0,weak,0.439
Synergy FC 14 B,2025-01-25,Real Arizona 2014,2,5,-3,-1.5,-1.5,weak,0.322
Synergy FC 14 B,2025-01-24,AZ Inferno 14 Boys Black,4,7,-3,-1.5,-1.5,weak,0.208
Synergy FC 14 B,2025-01-19,Playmaker Futbol Academy 14B Black,0,8,-8,-4.0,-4.0,weak,0.204
Synergy FC 14 B,2025-01-19,Playmaker Futbol Academy 14B Gold,0,8,-8,-4.0,-4.0,weak,0.165
Synergy FC 14 B,2025-01-18,Tuzos Royals 14 Pre-Academy,1,4,-3,-1.5,-1.5,weak,0.265
Synergy FC 14 B,2025-01-11,Playmaker Futbol Academy 14B White,4,0,4,2.0,2.0,good,0.145
Synergy FC 14 B,2025-01-11,Playmaker Futbol Academy 14B Gold,4,0,4,2.0,2.0,good,0.165
Synergy FC 14 B,2024-12-07,Select 14B Red,2,6,-4,-2.0,-2.0,weak,0.207
Synergy FC 14 B,2024-12-07,Select 14/15B Red,2,6,-4,-2.0,-2.0,weak,0.212
Synergy FC 14 B,2024-12-07,FSC United 14 Boys,3,5,-2,-1.0,-1.0,neutral,0.122
Synergy FC 14 B,2024-12-06,East Valley NSFC 14 Boys Tiggs,2,2,0,0.0,0.0,neutral,0.085
Synergy FC 14 B,2024-11-23,2014 Boys Blue,4,2,2,1.0,1.0,neutral,0.182
Synergy FC 14 B,2024-11-10,Hustle Hard 2014- Boys,2,3,-1,-0.5,-0.5,neutral,0.11
Synergy FC 14 B,2024-11-09,Excel Soccer Academy 14B Black,1,9,-8,-4.0,-4.0,weak,0.281
Synergy FC 14 B,2024-11-02,14 Boys Navy,1,4,-3,-1.5,-1.5,weak,0.231
Synergy FC 14 B,2024-10-12,AZSC 14B Perez,0,10,-10,-5.0,-5.0,weak,0.298
Synergy FC 14 B,2024-10-12,FC Elite Arizona 2014 Boys (ARCHIVED),0,3,-3,-1.5,-1.5,weak,0.321
Synergy FC 14 B,2024-10-11,West Valley 2014 Boys Martinez Pre-Elite64,0,8,-8,-4.0,-4.0,weak,0.272
Synergy FC 14 B,2024-10-04,2014 Boys Blue,2,3,-1,-0.5,-0.5,neutral,0.182
Synergy FC 14 B,2024-09-21,Phoenix United 2015 Academy,0,9,-9,-4.5,-4.5,weak,0.279
Synergy FC 14 B,2024-09-14,Tuzos Titanes 2014,4,6,-2,-1.0,-1.0,neutral,0.14
Synergy FC 14 B,2024-04-21,Milan,4,0,4,2.0,2.0,good,0.146
Synergy FC 14 B,2024-04-20,Verde Valley United FC,1,5,-4,-2.0,-2.0,weak,0.234
Temecula FC 2014 quails,2025-05-31,FC Elite Arizona 2014 Boys (ARCHIVED),8,7,1,0.5,0.5,neutral,0.321
Tuzos 2014 Nava,2025-10-04,Select 14B Red,0,8,-8,-4.0,-4.0,weak,0.207
Tuzos 2014 Nava,2025-09-20,Phoenix United 2014 Premier,1,6,-5,-2.5,-2.5,weak,0.248
Tuzos 2014 Nava,2025-09-13,Tuzos Titanes 2014,1,5,-4,-2.0,-2.0,weak,0.14
Tuzos 2014 Nava,2025-04-06,15B Vyas,3,1,2,1.0,1.0,neutral,0.237
Tuzos 2014 Nava,2025-03-15,SCUM East Valley 14B Ninjas,12,0,12,6.0,6.0,good,0.008
Tuzos 2014 Nava,2025-03-01,PSG 14B Blue,1,7,-6,-3.0,-3.0,weak,0.315
Tuzos 2014 Nava,2025-02-15,AZEV B2014 (WHITE),3,8,-5,-2.5,-2.5,weak,0.262
Tuzos 2014 Nava,2025-02-08,PRFC North Valley 14B Copa,9,2,7,3.5,3.5,good,0.113
Tuzos 2014 Nava,2025-02-01,NOS Santos 14 Boys White,4,2,2,1.0,1.0,neutral,0.173
Tuzos 2014 Nava,2025-01-25,Excel Soccer Academy 14B Black,1,6,-5,-2.5,-2.5,weak,0.281
Tuzos 2014 Nava,2025-01-11,14B Laroussi,6,4,2,1.0,1.0,neutral,0.122
Tuzos 2014 Nava,2024-12-17,AZEV B2014 (WHITE),2,9,-7,-3.5,-3.5,weak,0.262
Tuzos 2014 Nava,2024-11-16,PRFC Desert Foothills 14B Predator,5,3,2,1.0,1.0,neutral,0.136
Tuzos 2014 Nava,2024-11-09,NOS Santos 14 Boys White,3,2,1,0.5,0.5,neutral,0.173
Tuzos 2014 Nava,2024-10-26,AZ Arsenal 14 Boys Teal SC,2,2,0,0.0,0.0,neutral,0.21
Tuzos 2014 Nava,2024-10-26,AZ Arsenal 14 Boys Teal 2 SC,2,2,0,0.0,0.0,neutral,0.201
Tuzos 2014 Nava,2024-10-19,Madison FC 14 Blue Boys,3,4,-1,-0.5,-0.5,neutral,0.226
Tuzos 2014 Nava,2024-09-28,PRFC Southeast Valley 14B Predator,3,6,-3,-1.5,-1.5,weak,0.163
