Team_A,Team_B,Team_A_Offensive,Team_A_Defensive,Team_B_Offensive,Team_B_Defensive,Team_A_Goals,Team_B_Goals,Date,Event
Synergy FC 14 B,East Valley NSFC 14 Boys Tiggs,1.5833333333333333,4.116666666666666,1.1388888888888888,7.472222222222222,8,2,3/15/2025,2024-25 MaxinMotion Open League Season 2
East Valley NSFC 14 Boys Tiggs,2014 Tuzos Academy FV,1.1388888888888888,7.472222222222222,5.8076923076923075,1.5769230769230769,0,15,3/1/2025,2024-25 MaxinMotion Open League Season 2
East Valley NSFC 14 Boys Tiggs,AZ Inferno 14 Boys Black,1.1388888888888888,7.472222222222222,2.783333333333333,2.9833333333333334,3,17,2/22/2025,2024-25 MaxinMotion Open League Season 2
Real Arizona 2014,East Valley NSFC 14 Boys Tiggs,4.529411764705882,2.4313725490196076,1.1388888888888888,7.472222222222222,11,0,1/11/2025,2024-25 MaxinMotion Open League Season 2
Select 14B Red,East Valley NSFC 14 Boys Tiggs,2.5384615384615383,2.5,1.1388888888888888,7.472222222222222,4,1,12/7/2024,Christmas Angel 2024
East Valley NSFC 14 Boys Tiggs,FSC United 14 Boys,1.1388888888888888,7.472222222222222,1.896551724137931,5.896551724137931,2,5,12/7/2024,Christmas Angel 2024
Synergy FC 14 B,East Valley NSFC 14 Boys Tiggs,1.5833333333333333,4.116666666666666,1.1388888888888888,7.472222222222222,2,2,12/6/2024,Christmas Angel 2024
East Valley NSFC 14 Boys Tiggs,PRFC Southeast Valley 14B Pre-Academy,1.1388888888888888,7.472222222222222,2.1636363636363636,3.727272727272727,1,11,11/22/2024,2024 Heritage Cup 
East Valley NSFC 14 Boys Tiggs,NOS Santos 14 Boys White,1.1388888888888888,7.472222222222222,2.1538461538461537,3.3076923076923075,0,2,11/16/2024,East Valley Patriots Cup 2024
East Valley NSFC 14 Boys Tiggs,Amore 2014 Boys,1.1388888888888888,7.472222222222222,2.9875,3.7125,1,8,11/14/2024,East Valley Patriots Cup 2024
East Valley NSFC 14 Boys Tiggs,Phoenix United 2014 Academy,1.1388888888888888,7.472222222222222,3.210526315789474,1.868421052631579,0,8,10/26/2024,2024-25 MaxinMotion Open League Season 1
East Valley NSFC 14 Boys Tiggs,14 Boys Navy,1.1388888888888888,7.472222222222222,2.2033898305084745,2.9237288135593222,0,7,9/28/2024,2024-25 MaxinMotion Open League Season 1
2014 Boys Blue,East Valley NSFC 14 Boys Tiggs,2.0377358490566038,2.849056603773585,1.1388888888888888,7.472222222222222,7,0,9/14/2024,2024-25 MaxinMotion Open League Season 1
AZEV B2014 (WHITE),PSC 2014B,4.148148148148148,2.3333333333333335,1.0,1.8181818181818181,4,1,9/27/2025,2025 Arizona Cup AYSO United
PSC 2014B,AZEV B2014 (NAVY),1.0,1.8181818181818181,3.8095238095238093,1.5,1,2,9/27/2025,2025 Arizona Cup AYSO United
AZEV B2014 (NAVY),PSC 2014B,3.8095238095238093,1.5,1.0,1.8181818181818181,0,0,9/26/2025,2025 Arizona Cup AYSO United
PSC 2014B,PRFC Southeast Valley 14B Predator,1.0,1.8181818181818181,2.1875,3.525,1,2,9/14/2025,2025 Cactus Kick Off
PSC 2014B,State 48 FC Avondale 14 White,1.0,1.8181818181818181,1.6486486486486487,2.5675675675675675,3,1,9/13/2025,2025 Cactus Kick Off
14 Cityzens,PSC 2014B,2.2065217391304346,2.858695652173913,1.0,1.8181818181818181,2,0,9/13/2025,2025 Cactus Kick Off
Tuzos Nogales 2014,Jedi 14B,0.6666666666666666,2.3333333333333335,1.0,2.0,1,2,9/21/2025,46th Annual Wolfgang Weber FC Tucson Cup
AZ Arsenal 14 Boys Teal MC,Jedi 14B,1.6666666666666667,2.7142857142857144,1.0,2.0,1,0,9/20/2025,46th Annual Wolfgang Weber FC Tucson Cup
Jedi 14B,Phoenix Premier FC 14B X-Factor,1.0,2.0,4.592592592592593,1.4444444444444444,1,4,9/19/2025,46th Annual Wolfgang Weber FC Tucson Cup
AZ Inferno 14 Boys Blue,Spartak Academy 2014 Boys,2.0,3.857142857142857,2.25,5.25,4,2,10/4/2025,2025-26 MaxinMotion Open League Season 1
Spartak Academy 2014 Boys,PRFC West Valley 14B Predator,2.25,5.25,3.142857142857143,2.8857142857142857,2,4,9/7/2025,Tuzos Challenge 2025
Phoenix United 2014 Premier,Spartak Academy 2014 Boys,3.2222222222222223,2.185185185185185,2.25,5.25,10,0,9/6/2025,Tuzos Challenge 2025
Spartak Academy 2014 Boys,AZ Inferno 14 Boys Blue,2.25,5.25,2.0,3.857142857142857,5,3,9/6/2025,Tuzos Challenge 2025
ESC - Boys Chandler 15/16,Scottsdale 14 Sandsharks Black,0.2,8.8,2.175,2.2,0,3,4/27/2025,Schools Out For Summer 2025
ESC - Boys Chandler 15/16,Tuzos Royals 2014,0.2,8.8,2.560747663551402,2.046728971962617,0,12,4/26/2025,Schools Out For Summer 2025
State 48 FC Avondale 14 White,14 Cityzens,1.6486486486486487,2.5675675675675675,2.2065217391304346,2.858695652173913,1,2,9/14/2025,2025 Cactus Kick Off
PSC 2014B,State 48 FC Avondale 14 White,1.0,1.8181818181818181,1.6486486486486487,2.5675675675675675,3,1,9/13/2025,2025 Cactus Kick Off
State 48 FC Avondale 14 White,PRFC Southeast Valley 14B Predator,1.6486486486486487,2.5675675675675675,2.1875,3.525,1,4,9/13/2025,2025 Cactus Kick Off
AZ Arsenal 14 Boys Teal MC,State 48 FC Avondale 14 White,1.6666666666666667,2.7142857142857144,1.6486486486486487,2.5675675675675675,1,3,9/6/2025,2025-26 MaxinMotion Open League Season 1
AZSC 2014/2015B Navy,PSC 2014/15B,2.25,4.25,1.2,5.2,7,2,9/20/2025,2025-26 MaxinMotion Open League Season 1
Playmaker Futbol Academy 14B Gold,AZSC 2014/2015B Navy,2.2278481012658227,3.481012658227848,2.25,4.25,4,1,9/13/2025,2025 Cactus Kick Off
AZSC 2014/2015B Navy,CCV Stars 14 Boys South Orange,2.25,4.25,2.1470588235294117,3.6470588235294117,0,7,9/13/2025,2025 Cactus Kick Off
Madison FC 14 White Boys,AZSC 2014/2015B Navy,3.2857142857142856,2.2857142857142856,2.25,4.25,4,1,9/12/2025,2025 Cactus Kick Off
FC Elite Arizona 2014 Boys - Martinez,Milan B,7.181818181818182,0.5454545454545454,0.3333333333333333,11.333333333333334,11,0,9/28/2025,2025 FC Sonora Socctoberfest
Milan B,FC Sonora 14' B Dynamo,0.3333333333333333,11.333333333333334,1.7826086956521738,5.565217391304348,1,11,9/27/2025,2025 FC Sonora Socctoberfest
America 14b,Milan B,3.5714285714285716,3.2857142857142856,0.3333333333333333,11.333333333333334,12,0,9/27/2025,2025 FC Sonora Socctoberfest
NOS Santos 14 Boys White,SCUM East Valley 14B Ninjas,2.1538461538461537,3.3076923076923075,0.14285714285714285,9.857142857142858,3,0,9/6/2025,2025-26 MaxinMotion Open League Season 1
Tuzos 2014 Nava,SCUM East Valley 14B Ninjas,3.129032258064516,4.709677419354839,0.14285714285714285,9.857142857142858,12,0,3/15/2025,2024-25 MaxinMotion Open League Season 2
AZEV B2014 (WHITE),SCUM East Valley 14B Ninjas,4.148148148148148,2.3333333333333335,0.14285714285714285,9.857142857142858,9,1,2/8/2025,2024-25 MaxinMotion Open League Season 2
SCUM East Valley 14B Ninjas,PSG 14B Blue,0.14285714285714285,9.857142857142858,4.1940298507462686,2.08955223880597,0,16,2/1/2025,2024-25 MaxinMotion Open League Season 2
PRFC North Valley 14B Copa,SCUM East Valley 14B Ninjas,1.95,5.766666666666667,0.14285714285714285,9.857142857142858,14,0,1/25/2025,2024-25 MaxinMotion Open League Season 2
NOS Santos 14 Boys White,SCUM East Valley 14B Ninjas,2.1538461538461537,3.3076923076923075,0.14285714285714285,9.857142857142858,12,0,1/11/2025,2024-25 MaxinMotion Open League Season 2
ASA 014B Magic,Phoenix Premier FC 14B White,0.42857142857142855,6.785714285714286,2.022727272727273,3.4318181818181817,1,4,9/20/2025,2025-26 MaxinMotion Open League Season 1
ASA 014B Magic,14 Boys Navy,0.42857142857142855,6.785714285714286,2.2033898305084745,2.9237288135593222,0,5,2/1/2025,2024-25 MaxinMotion Open League Season 2
ASA 014B Magic,Select 14B Red,0.42857142857142855,6.785714285714286,2.5384615384615383,2.5,0,4,1/11/2025,2024-25 MaxinMotion Open League Season 2
Real Arizona 2014,ASA 014B Magic,4.529411764705882,2.4313725490196076,0.42857142857142855,6.785714285714286,13,0,9/21/2024,2024-25 MaxinMotion Open League Season 1
Tuzos Nogales 2014,Jedi 14B,0.6666666666666666,2.3333333333333335,1.0,2.0,1,2,9/21/2025,46th Annual Wolfgang Weber FC Tucson Cup
Tuzos Nogales 2014,14B NL #2,0.6666666666666666,2.3333333333333335,2.7333333333333334,1.1333333333333333,0,2,9/20/2025,46th Annual Wolfgang Weber FC Tucson Cup
14B Geoff,Tuzos Nogales 2014,1.76,3.72,0.6666666666666666,2.3333333333333335,3,1,9/20/2025,46th Annual Wolfgang Weber FC Tucson Cup
2014 Rush Boys,AZ Inferno 14 Boys Black,2.5510204081632653,2.9183673469387754,2.783333333333333,2.9833333333333334,1,2,10/4/2025,2025-26 MaxinMotion Open League Season 1
2014 Rush Boys,CCV Stars 14 Boys South Orange,2.5510204081632653,2.9183673469387754,2.1470588235294117,3.6470588235294117,6,3,9/20/2025,2025-26 MaxinMotion Open League Season 1
Select 14B,2014 Rush Boys,2.522727272727273,3.3636363636363638,2.5510204081632653,2.9183673469387754,4,0,9/13/2025,2025-26 MaxinMotion Open League Season 1
2014 Rush Boys,Hustle Hard 2014- Boys,2.5510204081632653,2.9183673469387754,1.1578947368421053,3.6315789473684212,5,3,4/13/2025,Rivalries Cup 2025
Phoenix Valley Soccer Club boys 2014,2014 Rush Boys,2.4390243902439024,3.292682926829268,2.5510204081632653,2.9183673469387754,1,3,3/23/2025,2025 Copper State Challenge
2014 Rush Boys,Phoenix Premier FC 14B White,2.5510204081632653,2.9183673469387754,2.022727272727273,3.4318181818181817,2,1,3/22/2025,2025 Copper State Challenge
2014 Rush Boys,FSC United 14 Boys,2.5510204081632653,2.9183673469387754,1.896551724137931,5.896551724137931,6,2,3/22/2025,2025 Copper State Challenge
2014 Rush Boys,PRFC North Valley 14B Copa,2.5510204081632653,2.9183673469387754,1.95,5.766666666666667,4,2,3/8/2025,2025 Ostrich Festival
2014 Rush Boys,Phoenix Premier FC 14B SW Black,2.5510204081632653,2.9183673469387754,4.2105263157894735,2.43859649122807,0,4,2/1/2025,2024-25 MaxinMotion Open League Season 2
2014 Rush Boys,Phoenix Premier FC 14B White,2.5510204081632653,2.9183673469387754,2.022727272727273,3.4318181818181817,3,1,1/26/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
Amore 2014 Boys,2014 Rush Boys,2.9875,3.7125,2.5510204081632653,2.9183673469387754,3,3,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
2014 Rush Boys,Phoenix United 2014 Academy,2.5510204081632653,2.9183673469387754,3.210526315789474,1.868421052631579,1,1,1/24/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
2014 Rush Boys,PRFC Desert Foothills 14B Predator,2.5510204081632653,2.9183673469387754,1.94,3.9,2,2,1/11/2025,2024-25 MaxinMotion Open League Season 2
Madison FC 14 Blue Boys,2014 Rush Boys,2.7941176470588234,2.5294117647058822,2.5510204081632653,2.9183673469387754,1,0,12/7/2024,2024-25 MaxinMotion Open League Season 1
2014 Rush Boys,PRFC Southeast Valley 14B Predator,2.5510204081632653,2.9183673469387754,2.1875,3.525,0,1,11/9/2024,2024-25 MaxinMotion Open League Season 1
PRFC Desert Foothills 14B Predator,2014 Rush Boys,1.94,3.9,2.5510204081632653,2.9183673469387754,5,2,10/19/2024,2024-25 MaxinMotion Open League Season 1
2014 Rush Boys,AZ Arsenal 14 Boys Teal SC,2.5510204081632653,2.9183673469387754,2.36697247706422,2.6605504587155964,0,10,10/12/2024,Arsenal Challenge 2024
2014 Rush Boys,AZ Arsenal 14 Boys Teal SC,2.5510204081632653,2.9183673469387754,2.36697247706422,2.6605504587155964,2,3,9/28/2024,2024-25 MaxinMotion Open League Season 1
AZEV B2014 (WHITE),2014 Rush Boys,4.148148148148148,2.3333333333333335,2.5510204081632653,2.9183673469387754,6,2,9/21/2024,2024-25 MaxinMotion Open League Season 1
2014 Rush Boys,Tuzos 2014 Nava,2.5510204081632653,2.9183673469387754,3.129032258064516,4.709677419354839,4,2,9/14/2024,2024-25 MaxinMotion Open League Season 1
NOS Santos 14 Boys White,2014 Rush Boys,2.1538461538461537,3.3076923076923075,2.5510204081632653,2.9183673469387754,5,3,9/7/2024,2024-25 MaxinMotion Open League Season 1
PRFC West Valley 14B Predator,Phoenix Premier FC 14B Black,3.142857142857143,2.8857142857142857,3.1686746987951806,3.3493975903614457,8,3,10/4/2025,2025-26 MaxinMotion Open League Season 1
AZEV B2014 (NAVY),PRFC West Valley 14B Predator,3.8095238095238093,1.5,3.142857142857143,2.8857142857142857,5,1,9/27/2025,2025 Arizona Cup AYSO United
AZEV B2014 (WHITE),PRFC West Valley 14B Predator,4.148148148148148,2.3333333333333335,3.142857142857143,2.8857142857142857,7,2,9/26/2025,2025 Arizona Cup AYSO United
PRFC West Valley 14B Predator,AZEV B2014 (NAVY),3.142857142857143,2.8857142857142857,3.8095238095238093,1.5,1,8,9/24/2025,2025 Arizona Cup AYSO United
Select 14B,PRFC West Valley 14B Predator,2.522727272727273,3.3636363636363638,3.142857142857143,2.8857142857142857,3,2,9/20/2025,2025-26 MaxinMotion Open League Season 1
PRFC West Valley 14B Predator,AZ Inferno 14 Boys Black,3.142857142857143,2.8857142857142857,2.783333333333333,2.9833333333333334,1,2,9/13/2025,2025-26 MaxinMotion Open League Season 1
PRFC West Valley 14B Predator,Phoenix United 2014 Premier,3.142857142857143,2.8857142857142857,3.2222222222222223,2.185185185185185,1,5,9/7/2025,Tuzos Challenge 2025
Spartak Academy 2014 Boys,PRFC West Valley 14B Predator,2.25,5.25,3.142857142857143,2.8857142857142857,2,4,9/7/2025,Tuzos Challenge 2025
PRFC West Valley 14B Predator,Tuzos Halcones 2014,3.142857142857143,2.8857142857142857,3.192982456140351,3.6842105263157894,5,3,9/6/2025,Tuzos Challenge 2025
Synergy FC 14 B,PRFC West Valley 14B Predator,1.5833333333333333,4.116666666666666,3.142857142857143,2.8857142857142857,0,5,9/6/2025,Tuzos Challenge 2025
PRFC West Valley 14B Predator,Phoenix Premier FC 14B White,3.142857142857143,2.8857142857142857,2.022727272727273,3.4318181818181817,1,2,4/19/2025,East Valley Spring Invitational 2025
PRFC West Valley 14B Predator,Amore 2014 Boys,3.142857142857143,2.8857142857142857,2.9875,3.7125,4,2,4/19/2025,East Valley Spring Invitational 2025
NOS Santos 14 Boys White,PRFC West Valley 14B Predator,2.1538461538461537,3.3076923076923075,3.142857142857143,2.8857142857142857,1,3,4/18/2025,East Valley Spring Invitational 2025
PRFC West Valley 14B Predator,Phoenix Premier FC 14B White,3.142857142857143,2.8857142857142857,2.022727272727273,3.4318181818181817,0,3,3/15/2025,2024-25 MaxinMotion Open League Season 2
PRFC West Valley 14B Predator,FSC United 14 Boys,3.142857142857143,2.8857142857142857,1.896551724137931,5.896551724137931,10,0,3/1/2025,2024-25 MaxinMotion Open League Season 2
Hustle Hard 2014- Boys,PRFC West Valley 14B Predator,1.1578947368421053,3.6315789473684212,3.142857142857143,2.8857142857142857,1,9,2/15/2025,2024-25 MaxinMotion Open League Season 2
14 Boys Navy,PRFC West Valley 14B Predator,2.2033898305084745,2.9237288135593222,3.142857142857143,2.8857142857142857,1,2,2/1/2025,2024-25 MaxinMotion Open League Season 2
PRFC West Valley 14B Predator,Monsters 2014,3.142857142857143,2.8857142857142857,5.55,2.7,2,8,1/25/2025,2024-25 MaxinMotion Open League Season 2
PRFC West Valley 14B Predator,Phoenix United 2014 Academy,3.142857142857143,2.8857142857142857,3.210526315789474,1.868421052631579,1,5,1/18/2025,2024-25 MaxinMotion Open League Season 2
PRFC West Valley 14B Predator,Scottsdale 14 Sandsharks Black,3.142857142857143,2.8857142857142857,2.175,2.2,2,2,1/11/2025,2024-25 MaxinMotion Open League Season 2
PRFC West Valley 14B Predator,2014 Boys Blue,3.142857142857143,2.8857142857142857,2.0377358490566038,2.849056603773585,8,0,12/8/2024,Christmas Angel 2024
PRFC West Valley 14B Predator,Select 14B Red,3.142857142857143,2.8857142857142857,2.5384615384615383,2.5,6,1,12/8/2024,Christmas Angel 2024
PRFC West Valley 14B Predator,Amore 2014 Boys,3.142857142857143,2.8857142857142857,2.9875,3.7125,9,2,12/7/2024,Christmas Angel 2024
14 Boys Navy,PRFC West Valley 14B Predator,2.2033898305084745,2.9237288135593222,3.142857142857143,2.8857142857142857,2,4,12/6/2024,Christmas Angel 2024
PSG 14B Blue,PRFC West Valley 14B Predator,4.1940298507462686,2.08955223880597,3.142857142857143,2.8857142857142857,3,1,11/16/2024,2024-25 MaxinMotion Open League Season 1
PRFC West Valley 14B Predator,AZEV B2014 (WHITE),3.142857142857143,2.8857142857142857,4.148148148148148,2.3333333333333335,2,3,11/9/2024,Kick for the Cure 2024
FC Deportivo AZ 2014B (Gallegos),PRFC West Valley 14B Predator,4.6923076923076925,2.5384615384615383,3.142857142857143,2.8857142857142857,4,0,11/9/2024,Kick for the Cure 2024
FSC United 14 Boys,PRFC West Valley 14B Predator,1.896551724137931,5.896551724137931,3.142857142857143,2.8857142857142857,3,0,10/12/2024,2024-25 MaxinMotion Open League Season 1
PRFC Scottsdale 14B Copa,PRFC West Valley 14B Predator,1.8695652173913044,5.239130434782608,3.142857142857143,2.8857142857142857,2,0,9/1/2024,Phoenix Rising Cup 2024
PRFC North Valley 14B Copa,PRFC West Valley 14B Predator,1.95,5.766666666666667,3.142857142857143,2.8857142857142857,2,1,8/31/2024,Phoenix Rising Cup 2024
FC Arizona 14B Black GFC Suenaga U12,AZ Arsenal 14 Boys Teal SC,5.166666666666667,3.0833333333333335,2.36697247706422,2.6605504587155964,2,2,10/4/2025,2025-26 MaxinMotion Open League Season 1
FC Arizona 14B Black GFC Suenaga U12,14B Moyer,5.166666666666667,3.0833333333333335,2.225806451612903,2.3225806451612905,2,3,9/6/2025,2025-26 MaxinMotion Open League Season 1
PRFC North Valley 14B Predator,FC Arizona 14B Black GFC Suenaga U12,2.263157894736842,3.263157894736842,5.166666666666667,3.0833333333333335,3,10,8/31/2025,Phoenix Rising Cup 2025
Phoenix United 2014 Premier,FC Arizona 14B Black GFC Suenaga U12,3.2222222222222223,2.185185185185185,5.166666666666667,3.0833333333333335,6,3,8/30/2025,Phoenix Rising Cup 2025
FC Arizona 14B Black GFC Suenaga U12,Playmaker Futbol Academy 14B Gold,5.166666666666667,3.0833333333333335,2.2278481012658227,3.481012658227848,11,3,8/29/2025,Phoenix Rising Cup 2025
FC Arizona 14B Black GFC Suenaga U12,Amore 2014 Boys,5.166666666666667,3.0833333333333335,2.9875,3.7125,5,0,11/10/2024,Kick for the Cure 2024
Sun Warriors 15/16 Boys,FC Arizona 14B Black GFC Suenaga U12,2.2,2.4,5.166666666666667,3.0833333333333335,3,1,10/13/2024,2024 Scottsdale Cup
FSC United 14 Boys,Phoenix Premier FC 14B SW Black,1.896551724137931,5.896551724137931,4.2105263157894735,2.43859649122807,0,14,9/28/2025,The Derby 2025
Southeast 2014 Boys Green,Phoenix Premier FC 14B SW Black,3.032258064516129,2.032258064516129,4.2105263157894735,2.43859649122807,4,1,9/27/2025,The Derby 2025
Phoenix Premier FC 14B SW Black,Playmaker Futbol Academy 14B Gold,4.2105263157894735,2.43859649122807,2.2278481012658227,3.481012658227848,0,0,9/26/2025,The Derby 2025
Phoenix Premier FC 14B SW Black,14B Laroussi,4.2105263157894735,2.43859649122807,1.8823529411764706,5.705882352941177,12,0,9/20/2025,2025-26 MaxinMotion Open League Season 1
Tuzos Royals 2014,Phoenix Premier FC 14B SW Black,2.560747663551402,2.046728971962617,4.2105263157894735,2.43859649122807,3,0,4/27/2025,Schools Out For Summer 2025
AZ Inferno 14 Boys Black,Phoenix Premier FC 14B SW Black,2.783333333333333,2.9833333333333334,4.2105263157894735,2.43859649122807,3,2,4/26/2025,Schools Out For Summer 2025
Phoenix Premier FC 14B SW Black,Scottsdale 14 Sandsharks Black,4.2105263157894735,2.43859649122807,2.175,2.2,3,0,4/26/2025,Schools Out For Summer 2025
Phoenix Premier FC 14B Black,Phoenix Premier FC 14B SW Black,3.1686746987951806,3.3493975903614457,4.2105263157894735,2.43859649122807,7,3,3/23/2025,2025 Copper State Challenge
AZSC 14B Perez,Phoenix Premier FC 14B SW Black,3.7313432835820897,2.029850746268657,4.2105263157894735,2.43859649122807,5,2,3/22/2025,2025 Copper State Challenge
Phoenix Premier FC 14B SW Black,Southeast 2014 Boys Red,4.2105263157894735,2.43859649122807,2.7083333333333335,1.9895833333333333,0,9,3/21/2025,2025 Copper State Challenge
2014 Rush Boys,Phoenix Premier FC 14B SW Black,2.5510204081632653,2.9183673469387754,4.2105263157894735,2.43859649122807,0,4,2/1/2025,2024-25 MaxinMotion Open League Season 2
Phoenix Premier FC 14B SW Black,PRFC Southeast Valley 14B Predator,4.2105263157894735,2.43859649122807,2.1875,3.525,4,1,1/26/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
Southeast 2014 Boys Blue,Phoenix Premier FC 14B SW Black,3.3513513513513513,2.2837837837837838,4.2105263157894735,2.43859649122807,4,0,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
Phoenix Premier FC 14B SW Black,Playmaker Futbol Academy 14B Gold,4.2105263157894735,2.43859649122807,2.2278481012658227,3.481012658227848,3,6,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
PRFC Desert Foothills 14B Predator,Phoenix Premier FC 14B SW Black,1.94,3.9,4.2105263157894735,2.43859649122807,1,6,1/18/2025,2024-25 MaxinMotion Open League Season 2
Phoenix Premier FC 14B SW Black,PRFC North Valley 14B Copa,4.2105263157894735,2.43859649122807,1.95,5.766666666666667,4,3,12/7/2024,Christmas Angel 2024
PRFC West Valley 14B Pre-Academy,Phoenix Premier FC 14B SW Black,2.076923076923077,3.2,4.2105263157894735,2.43859649122807,1,2,11/10/2024,Kick for the Cure 2024
PRFC Southeast Valley 14B Predator-Central,Phoenix Premier FC 14B SW Black,1.8620689655172413,3.0172413793103448,4.2105263157894735,2.43859649122807,1,3,11/9/2024,Kick for the Cure 2024
