Game_ID,Team_A,Team_B,Team_A_Match,Team_B_Match,Reason,Date,Event
21138409,PRFC Southeast Valley 14B Predator,AZSC 2015B White,PRFC Southeast Valley 14B Predator,,Unmatched team(s),7/14/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138402,PRFC Southeast Valley 14B Predator,AZSC 2014B Azanger- Indoor Only,PRFC Southeast Valley 14B Predator,,Unmatched team(s),7/7/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138401,PRFC Southeast Valley 14B Predator,Schneider Futsal Academy 2015,PRFC Southeast Valley 14B Predator,,Unmatched team(s),7/7/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
19465267,PRFC Southeast Valley 14B Predator,Las Vegas Elite FC B14 Gold,PRFC Southeast Valley 14B Predator,,Unmatched team(s),3/1/2025,Surf Cup Southwest 2025
18993800,15B Vyas,PRFC Southeast Valley 14B Predator,,PRFC Southeast Valley 14B Predator,Unmatched team(s),2/23/2025,2025 Max Shacknai Invitational
18993798,PRFC Southeast Valley 14B Predator,14B Bratcher,PRFC Southeast Valley 14B Predator,,Unmatched team(s),2/22/2025,2025 Max Shacknai Invitational
18993795,AZSC 15B White,PRFC Southeast Valley 14B Predator,,PRFC Southeast Valley 14B Predator,Unmatched team(s),2/21/2025,2025 Max Shacknai Invitational
18181948,CCV STARS 14 Boys Orange LAV,PRFC Southeast Valley 14B Predator,,PRFC Southeast Valley 14B Predator,Unmatched team(s),11/24/2024,2024 Heritage Cup 
21792652,CCV Stars 14 Boys West Pre-ECNL,Phoenix Premier FC 14B Pre MLS ACADEMY,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
22382299,CCV Stars 14 Boys West Pre-ECNL,PRFC SEV 13B NL Premier 2 AZ,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),8/31/2025,Phoenix Rising Cup 2025
20081255,AZSC 13B Vargas Pre-E64RL,CCV Stars 14 Boys West Pre-ECNL,,CCV Stars 14 Boys West Pre-ECNL,Unmatched team(s),4/27/2025,2025 Arizona Presidents Cup
20081249,CCV Stars 14 Boys West Pre-ECNL,Chelsea 13B,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),4/26/2025,2025 Arizona Presidents Cup
20081262,13B Flores,CCV Stars 14 Boys West Pre-ECNL,,CCV Stars 14 Boys West Pre-ECNL,Unmatched team(s),4/13/2025,2025 Arizona Presidents Cup
16745178,CCV Stars 14 Boys West Pre-ECNL,14 ECNL #2,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),3/2/2025,2024-2025 ASA Advanced Leagues
16745227,14B Flores,CCV Stars 14 Boys West Pre-ECNL,,CCV Stars 14 Boys West Pre-ECNL,Unmatched team(s),3/1/2025,2024-2025 ASA Advanced Leagues
16745220,CCV Stars 14 Boys West Pre-ECNL,14B JCFresquez Pre-MLS Next,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),2/1/2025,2024-2025 ASA Advanced Leagues
18604772,CCV Stars 14 Boys West Pre-ECNL,AZ Arsenal 13 Boys Flagstaff,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),1/11/2025,CCV Stars Champions Cup 2025
16745249,CCV Stars 14 Boys West Pre-ECNL,14 ECNL #1,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),10/27/2024,2024-2025 ASA Advanced Leagues
16745204,CCV Stars 14 Boys West Pre-ECNL,CCV STARS 14 Boys Orange LAV,CCV Stars 14 Boys West Pre-ECNL,,Unmatched team(s),9/28/2024,2024-2025 ASA Advanced Leagues
18993401,CCV STARS 14 Boys Orange LAV,PRFC Southeast Valley 14B Predator-Central,,PRFC Southeast Valley 14B Predator-Central,Unmatched team(s),2/23/2025,2025 Max Shacknai Invitational
18569674,AZ Arsenal 15 Boys Teal 1 JZ,PRFC Southeast Valley 14B Predator-Central,,PRFC Southeast Valley 14B Predator-Central,Unmatched team(s),2/1/2025,2024-25 MaxinMotion Open League Season 2
18662756,14 ECNL #2,PRFC Southeast Valley 14B Predator-Central,,PRFC Southeast Valley 14B Predator-Central,Unmatched team(s),1/19/2025,Fort Lowell Shootout 2025
18188375,PRFC Southeast Valley 14B Predator-Central,U-11 (2014) Boys Pre Academy,PRFC Southeast Valley 14B Predator-Central,,Unmatched team(s),11/16/2024,East Valley Patriots Cup 2024
17064541,PRFC Southeast Valley 14B Predator-Central,U-11 (2014) Boys Pre Academy,PRFC Southeast Valley 14B Predator-Central,,Unmatched team(s),9/14/2024,2024-25 MaxinMotion Open League Season 1
21767364,AZ Arsenal 14 Boys Teal SC,U-12 (2014) Boys Pre Academy Orange,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
21763536,AZ Arsenal 14 Boys Teal SC,Xplosion SC B14,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),8/24/2025,Players Challenge Cup 2025
21763534,AZ Arsenal 14 Boys Teal SC,JUSA Select Oftellie B14,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),8/24/2025,Players Challenge Cup 2025
21763532,United SoCal Redlands B2014 White,AZ Arsenal 14 Boys Teal SC,,AZ Arsenal 14 Boys Teal SC,Unmatched team(s),8/23/2025,Players Challenge Cup 2025
21763530,AZ Arsenal 14 Boys Teal SC,Xplosion SC B14,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),8/23/2025,Players Challenge Cup 2025
19826512,AZ Arsenal 14 Boys Teal SC,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),3/16/2025,INFERNO CUP 2025
19826515,CCV STARS 14 Boys White PEO,AZ Arsenal 14 Boys Teal SC,,AZ Arsenal 14 Boys Teal SC,Unmatched team(s),3/15/2025,INFERNO CUP 2025
18166902,14B Flores,AZ Arsenal 14 Boys Teal SC,,AZ Arsenal 14 Boys Teal SC,Unmatched team(s),11/10/2024,Arizona Select Clubs Showcase 2024
17858873,AZ Arsenal 14 Boys Teal SC,14B Bratcher,AZ Arsenal 14 Boys Teal SC,,Unmatched team(s),10/11/2024,Arsenal Challenge 2024
20649089,Verde Valley United FC,Pima Surf Academy Boys 15,Verde Valley United FC,,Unmatched team(s),5/24/2025,FSC Kickin in the Pines (Boys - 2025)
20473613,Verde Valley United FC,15B Vyas,Verde Valley United FC,,Unmatched team(s),4/27/2025,Schools Out For Summer 2025
20473610,Verde Valley United FC,AZ Arsenal 14 Boys AYDP,Verde Valley United FC,,Unmatched team(s),4/27/2025,Schools Out For Summer 2025
20473605,Verde Valley United FC,Next Level Soccer Southeast 2015 Boys Blue,Verde Valley United FC,,Unmatched team(s),4/26/2025,Schools Out For Summer 2025
18969233,Madison FC 2015 Boys Gold,Verde Valley United FC,,Verde Valley United FC,Unmatched team(s),2/8/2025,Desert Classic 2025
19950426,Dynamos SC 14B Gold,XOLOS ARIZONA 2014B,Dynamos SC 14B Gold,,Unmatched team(s),3/30/2025,Tuzos Challenge 2025
18566349,14B Jimmy,Dynamos SC 14B Gold,,Dynamos SC 14B Gold,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18993390,Dynamos SC 14B Gold,U-11 (2014) Boys Pre Academy,Dynamos SC 14B Gold,,Unmatched team(s),2/23/2025,2025 Max Shacknai Invitational
18993397,CCV STARS 14 Boys Orange LAV,Dynamos SC 14B Gold,,Dynamos SC 14B Gold,Unmatched team(s),2/22/2025,2025 Max Shacknai Invitational
18181903,Dynamos SC 14B Gold,14 ECNL #2,Dynamos SC 14B Gold,,Unmatched team(s),11/23/2024,2024 Heritage Cup 
17045632,15B NMarkette,Dynamos SC 14B Gold,,Dynamos SC 14B Gold,Unmatched team(s),11/10/2024,2024-25 MaxinMotion Open League Season 1
22593629,CCV Stars 14 Boys South Pre-ECNL,15B AChacon Pre-MLS Next,CCV Stars 14 Boys South Pre-ECNL,,Unmatched team(s),9/14/2025,2025 Cactus Kick Off
16745216,CCV Stars 14 Boys South Pre-ECNL,14 ECNL #2,CCV Stars 14 Boys South Pre-ECNL,,Unmatched team(s),3/1/2025,2024-2025 ASA Advanced Leagues
18993397,CCV Stars 14 Boys South Pre-ECNL,Legends FC AZ 14B Gold,CCV Stars 14 Boys South Pre-ECNL,,Unmatched team(s),2/22/2025,2025 Max Shacknai Invitational
18993393,U-11 (2014) Boys Pre Academy,CCV Stars 14 Boys South Pre-ECNL,,CCV Stars 14 Boys South Pre-ECNL,Unmatched team(s),2/21/2025,2025 Max Shacknai Invitational
16745196,14B JCFresquez Pre-MLS Next,CCV Stars 14 Boys South Pre-ECNL,,CCV Stars 14 Boys South Pre-ECNL,Unmatched team(s),10/27/2024,2024-2025 ASA Advanced Leagues
16745211,CCV Stars 14 Boys South Pre-ECNL,14 ECNL #1,CCV Stars 14 Boys South Pre-ECNL,,Unmatched team(s),10/5/2024,2024-2025 ASA Advanced Leagues
16745224,14B Flores,CCV Stars 14 Boys South Pre-ECNL,,CCV Stars 14 Boys South Pre-ECNL,Unmatched team(s),9/21/2024,2024-2025 ASA Advanced Leagues
17674344,CCV Stars 14 Boys South Pre-ECNL,14B JCFresquez Pre-MLS Next,CCV Stars 14 Boys South Pre-ECNL,,Unmatched team(s),9/15/2024,2024 Cactus Kick Off
19922993,U-11 (2014) Boys Pre Academy,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),4/12/2025,2025 Arizona Presidents Cup
20183318,Northwest 2014 Boys,CCV STARS 14 Boys Orange LAV,Northwest 2014 Boys,,Unmatched team(s),3/29/2025,2025 Arizona Academy Cup | Powered By Rated Sports
18969208,Legends FC AZ 14B Gold,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),2/8/2025,Desert Classic 2025
18604648,14B Jimmy,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),1/11/2025,CCV Stars Champions Cup 2025
18439238,15B NMarkette,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),12/15/2024,RSL-AZ Holiday Classic 2024
18439234,Northwest 2014 Boys,15B NMarkette,Northwest 2014 Boys,,Unmatched team(s),12/14/2024,RSL-AZ Holiday Classic 2024
18423415,Legends FC AZ 14B Gold,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),12/7/2024,The Open (2024) SuperCopa & SuperCopa+ Qualifier
18181910,Northwest 2014 Boys,Legends FC AZ 14B Gold,Northwest 2014 Boys,,Unmatched team(s),11/24/2024,2024 Heritage Cup 
18181906,14 ECNL #2,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),11/23/2024,2024 Heritage Cup 
18072114,AZ Arsenal 15 Boys Teal 1 JZ,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),11/3/2024,2024 Rush Cup 
17993643,Legends FC AZ 14B Gold,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),10/19/2024,2024 The Fiesta Cup 
17674375,Northwest 2014 Boys,Legends FC AZ 14B Gold,Northwest 2014 Boys,,Unmatched team(s),9/15/2024,2024 Cactus Kick Off
17674371,14B OMolina,Northwest 2014 Boys,,Northwest 2014 Boys,Unmatched team(s),9/14/2024,2024 Cactus Kick Off
17858879,VSC 2014 Boys Green,AZ Arsenal 14 Boys Teal 2 AP,VSC 2014 Boys Green,,Unmatched team(s),10/12/2024,Arsenal Challenge 2024
20002654,14B Hinds,14B OMolina,14B Hinds,,Unmatched team(s),3/29/2025,Southwest Cup 2025
19825986,14 ECNL #1,14B Hinds,,14B Hinds,Unmatched team(s),3/22/2025,PCJSL 2025 U9 - 19 Pima Cup Friendlies
19721958,Next Level Soccer Southeast 2015 Boys Blue,14B Hinds,,14B Hinds,Unmatched team(s),3/8/2025,2025 Ostrich Festival
18439235,15B NMarkette,14B Hinds,,14B Hinds,Unmatched team(s),12/15/2024,RSL-AZ Holiday Classic 2024
19950426,Legends FC AZ 14B Gold,SFC XOLOS ARIZONA 2014,,SFC XOLOS ARIZONA 2014,Unmatched team(s),3/30/2025,Tuzos Challenge 2025
21763732,PSG 14B Red,2014 Tuzos Academy FV,,2014 Tuzos Academy FV,Unmatched team(s),10/4/2025,2025-26 MaxinMotion Open League Season 1
19950204,2014 Tuzos Academy FV,Phoenix United 2015 Elite,2014 Tuzos Academy FV,,Unmatched team(s),3/29/2025,Tuzos Challenge 2025
18570136,2014 Tuzos Academy FV,AZ Arsenal 14 Boys Teal 2 AP,2014 Tuzos Academy FV,,Unmatched team(s),1/25/2025,2024-25 MaxinMotion Open League Season 2
17044431,14B Bratcher,2014 Tuzos Academy FV,,2014 Tuzos Academy FV,Unmatched team(s),10/19/2024,2024-25 MaxinMotion Open League Season 1
17044423,AZ Arsenal 14 Boys AYDP,2014 Tuzos Academy FV,,2014 Tuzos Academy FV,Unmatched team(s),9/28/2024,2024-25 MaxinMotion Open League Season 1
22366390,Atletico Tuzos Guerrero 2014,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),9/7/2025,FSC Champions Cup (Boys - 2025)
18702815,Next Level Soccer Southeast 2015 Boys Blue,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),1/26/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
18702810,BRAZAS FC 2015 Boys Black,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),1/24/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
18604698,AZ Arsenal 14 Boys Teal 2 AP,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),1/11/2025,CCV Stars Champions Cup 2025
18188381,LAFC 14 BOYS,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),11/16/2024,East Valley Patriots Cup 2024
18158513,Amore 2014 Boys,Playmaker Futbol Academy 14B White,Amore 2014 Boys,,Unmatched team(s),11/10/2024,Kick for the Cure 2024
17858871,AZ Arsenal 14 Boys Teal 2 AP,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),10/12/2024,Arsenal Challenge 2024
17479098,CCV STARS 14 Boys White PEO,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),9/7/2024,FSC Champions Cup (Boys - 2024)
17372819,AZ Arsenal 14 Boys Teal 2 PJ,Amore 2014 Boys,,Amore 2014 Boys,Unmatched team(s),9/1/2024,Phoenix Rising Cup 2024
20649094,Kingman SC B14 McGill,Pima Surf Academy Boys 15,Kingman SC B14 McGill,,Unmatched team(s),5/25/2025,FSC Kickin in the Pines (Boys - 2025)
19902855,Pima Surf Academy Boys 15,Kingman SC B14 McGill,,Kingman SC B14 McGill,Unmatched team(s),3/15/2025,2025 Pima County Surf Challenge
18604683,CCV STARS 14 Boys White PEO,Kingman SC B14 McGill,,Kingman SC B14 McGill,Unmatched team(s),1/11/2025,CCV Stars Champions Cup 2025
18382626,Kingman SC B14 McGill,AZ Arsenal 14 Boys Teal 2 PJ,Kingman SC B14 McGill,,Unmatched team(s),12/8/2024,Christmas Angel 2024
18382618,Kingman SC B14 McGill,AZSC 14B Azanger,Kingman SC B14 McGill,,Unmatched team(s),12/7/2024,Christmas Angel 2024
20040816,Deportivo Mexico 14B,14 ECNL #2,Deportivo Mexico 14B,,Unmatched team(s),4/5/2025,CDO Challenge Cup 2025
18166801,Deportivo Mexico 14B,13B Flores,Deportivo Mexico 14B,,Unmatched team(s),11/9/2024,Arizona Select Clubs Showcase 2024
18166808,Juventus,Deportivo Mexico 14B,,Deportivo Mexico 14B,Unmatched team(s),11/9/2024,Arizona Select Clubs Showcase 2024
16745205,14 ECNL #1,14B Rayados Blue AL,,14B Rayados Blue AL,Unmatched team(s),2/28/2025,2024-2025 ASA Advanced Leagues
16745226,14 ECNL #2,14B Rayados Blue AL,,14B Rayados Blue AL,Unmatched team(s),2/1/2025,2024-2025 ASA Advanced Leagues
16745236,14B Rayados Blue AL,14B JCFresquez Pre-MLS Next,14B Rayados Blue AL,,Unmatched team(s),10/20/2024,2024-2025 ASA Advanced Leagues
16745174,14B Rayados Blue AL,CCV STARS 14 Boys Orange LAV,14B Rayados Blue AL,,Unmatched team(s),10/19/2024,2024-2025 ASA Advanced Leagues
16745191,14B Flores,14B Rayados Blue AL,,14B Rayados Blue AL,Unmatched team(s),9/28/2024,2024-2025 ASA Advanced Leagues
20649078,Eagles F.C.,14 ECNL #2,Eagles F.C.,,Unmatched team(s),5/24/2025,FSC Kickin in the Pines (Boys - 2025)
19825989,Eagles F.C.,14 ECNL #1,Eagles F.C.,,Unmatched team(s),3/22/2025,PCJSL 2025 U9 - 19 Pima Cup Friendlies
19825979,Eagles F.C.,14 ECNL #2,Eagles F.C.,,Unmatched team(s),3/15/2025,PCJSL 2025 U9 - 19 Pima Cup Friendlies
19721963,14B Rueda,Next Level Soccer Southeast 2015 Boys Blue,14B Rueda,,Unmatched team(s),3/9/2025,2025 Ostrich Festival
18569614,U-11 (2014) Boys Pre Academy,14B Rueda,,14B Rueda,Unmatched team(s),2/22/2025,2024-25 MaxinMotion Open League Season 2
17674402,14B Rueda,15B NMarkette,14B Rueda,,Unmatched team(s),9/14/2024,2024 Cactus Kick Off
17066085,14B Rueda,LAFC 14 BOYS,14B Rueda,,Unmatched team(s),9/7/2024,2024-25 MaxinMotion Open League Season 1
21763317,AZ Arsenal 14 Boys Teal MC,Playmaker Futbol Academy North 14B,AZ Arsenal 14 Boys Teal MC,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
20241856,AZ Arsenal 14 Boys Teal MC,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal MC,,Unmatched team(s),4/12/2025,Rivalries Cup 2025
20241848,AZ Arsenal 14 Boys Teal MC,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal MC,,Unmatched team(s),4/10/2025,Rivalries Cup 2025
18570472,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal MC,,AZ Arsenal 14 Boys Teal MC,Unmatched team(s),2/19/2025,2024-25 MaxinMotion Open League Season 2
18570463,AZ Arsenal 14 Boys Teal MC,14B Bratcher,AZ Arsenal 14 Boys Teal MC,,Unmatched team(s),1/31/2025,2024-25 MaxinMotion Open League Season 2
18560533,AZ Arsenal 14 Boys Teal 2 AP,AZ Arsenal 14 Boys Teal MC,,AZ Arsenal 14 Boys Teal MC,Unmatched team(s),1/4/2025,Inside Classic 2025
18560529,AZ Arsenal 14 Boys Teal MC,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal MC,,Unmatched team(s),1/3/2025,Inside Classic 2025
18382623,AZSC 14B Azanger,AZ Arsenal 14 Boys Teal MC,,AZ Arsenal 14 Boys Teal MC,Unmatched team(s),12/7/2024,Christmas Angel 2024
20191610,15B Vyas,Tuzos 2014 Nava,,Tuzos 2014 Nava,Unmatched team(s),4/6/2025,Yavapai All Boys Tournament 2025
20649085,14 ECNL #2,Milan,,Milan,Unmatched team(s),5/25/2025,FSC Kickin in the Pines (Boys - 2025)
20649082,Milan,Santos 15B,Milan,,Unmatched team(s),5/24/2025,FSC Kickin in the Pines (Boys - 2025)
20473612,15B Vyas,Milan,,Milan,Unmatched team(s),4/27/2025,Schools Out For Summer 2025
18597477,Milan,Santos 15B,Milan,,Unmatched team(s),3/1/2025,PCJSL 2024/25 - Winter Session U9 - U15
20233203,CCV Stars 14 Boys East Pre-ECNL,AZSC 14B Azanger,CCV Stars 14 Boys East Pre-ECNL,,Unmatched team(s),4/6/2025,Brazas - 2025 Ginga Champions
20233210,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),4/5/2025,Brazas - 2025 Ginga Champions
20233207,BRAZAS FC 2015 Boys Black,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),4/5/2025,Brazas - 2025 Ginga Champions
18570464,AZ Arsenal 14 Boys AYDP,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),2/1/2025,2024-25 MaxinMotion Open League Season 2
18570465,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys Teal 2 PJ,CCV Stars 14 Boys East Pre-ECNL,,Unmatched team(s),1/25/2025,2024-25 MaxinMotion Open League Season 2
18570457,14B Bratcher,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),1/11/2025,2024-25 MaxinMotion Open League Season 2
18604664,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),1/10/2025,CCV Stars Champions Cup 2025
17044416,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys AYDP,CCV Stars 14 Boys East Pre-ECNL,,Unmatched team(s),11/16/2024,2024-25 MaxinMotion Open League Season 1
17858972,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys Teal 2 PJ,CCV Stars 14 Boys East Pre-ECNL,,Unmatched team(s),10/11/2024,Arsenal Challenge 2024
17044422,14B Bratcher,CCV Stars 14 Boys East Pre-ECNL,,CCV Stars 14 Boys East Pre-ECNL,Unmatched team(s),10/5/2024,2024-25 MaxinMotion Open League Season 1
19922990,14B Flores,Phoenix Valley Soccer Club boys 2014,,Phoenix Valley Soccer Club boys 2014,Unmatched team(s),4/12/2025,2025 Arizona Presidents Cup
19867497,AZSC 15B White,Phoenix Valley Soccer Club boys 2014,,Phoenix Valley Soccer Club boys 2014,Unmatched team(s),3/22/2025,2025 Copper State Challenge
18570087,Phoenix Valley Soccer Club boys 2014,AZSC 14B Azanger,Phoenix Valley Soccer Club boys 2014,,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18382629,Phoenix Valley Soccer Club boys 2014,Playmaker Futbol Academy 14B White,Phoenix Valley Soccer Club boys 2014,,Unmatched team(s),12/8/2024,Christmas Angel 2024
18382621,AZ Arsenal 14 Boys AYDP,Phoenix Valley Soccer Club boys 2014,,Phoenix Valley Soccer Club boys 2014,Unmatched team(s),12/7/2024,Christmas Angel 2024
17072574,AZ Arsenal 14 Boys Teal 2 AP,Phoenix Valley Soccer Club boys 2014,,Phoenix Valley Soccer Club boys 2014,Unmatched team(s),10/19/2024,2024-25 MaxinMotion Open League Season 1
17072560,Phoenix Valley Soccer Club boys 2014,AZSC 14B Azanger,Phoenix Valley Soccer Club boys 2014,,Unmatched team(s),9/21/2024,2024-25 MaxinMotion Open League Season 1
17071613,Excel Soccer Academy 14B Black,CCV STARS 14 Boys White PEO,Excel Soccer Academy 14B Black,,Unmatched team(s),10/5/2024,2024-25 MaxinMotion Open League Season 1
17479114,CCV STARS 14 Boys White PEO,Excel Soccer Academy 14B Black,,Excel Soccer Academy 14B Black,Unmatched team(s),9/8/2024,FSC Champions Cup (Boys - 2024)
21857709,RSL-AZ Yuma 14 Boys Rodriguez,B-14 Hugo,RSL-AZ Yuma 14 Boys Rodriguez,,Unmatched team(s),8/16/2025,Copa Revolution - Boys 2025
21857710,Carlsbad B14 White - C. Oliveira,RSL-AZ Yuma 14 Boys Rodriguez,,RSL-AZ Yuma 14 Boys Rodriguez,Unmatched team(s),8/16/2025,Copa Revolution - Boys 2025
18940764,14 ECNL #2,RSL-AZ Yuma 14 Boys Rodriguez,,RSL-AZ Yuma 14 Boys Rodriguez,Unmatched team(s),2/16/2025,2025 RSL Jacobs Classic
18940757,14 ECNL #1,RSL-AZ Yuma 14 Boys Rodriguez,,RSL-AZ Yuma 14 Boys Rodriguez,Unmatched team(s),2/15/2025,2025 RSL Jacobs Classic
18166901,RSL-AZ Yuma 14 Boys Rodriguez,14B Flores,RSL-AZ Yuma 14 Boys Rodriguez,,Unmatched team(s),11/9/2024,Arizona Select Clubs Showcase 2024
17858968,AZ Arsenal 14 Boys Teal 2 PJ,RSL-AZ Yuma 14 Boys Rodriguez,,RSL-AZ Yuma 14 Boys Rodriguez,Unmatched team(s),10/12/2024,Arsenal Challenge 2024
17674404,14B Jimmy,RSL-AZ Yuma 14 Boys Rodriguez,,RSL-AZ Yuma 14 Boys Rodriguez,Unmatched team(s),9/15/2024,2024 Cactus Kick Off
22769776,BRAZAS FC 2014 Boys Black,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),9/24/2025,2025 Arizona Cup AYSO United
21373819,AZEV B2014 (WHITE),AZSC 2015B White,AZEV B2014 (WHITE),,Unmatched team(s),7/28/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138411,AZEV B2014 (WHITE),Schneider Futsal Academy 2015,AZEV B2014 (WHITE),,Unmatched team(s),7/21/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138408,AZSC 2014B Azanger- Indoor Only,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),7/14/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138403,AZSC 2015B Navy,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),7/7/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
21138399,AZEV B2014 (WHITE),AZSC 2015B White,AZEV B2014 (WHITE),,Unmatched team(s),7/7/2025,2025 Indoor Soccer League at Arizona Athletic Grounds
20293672,AZEV B2014 (WHITE),El Paso Football Club U11 BLUE,AZEV B2014 (WHITE),,Unmatched team(s),4/13/2025,Rivalries Cup 2025
20293679,AZ Arsenal 14 Boys Teal 2 AP,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),4/12/2025,Rivalries Cup 2025
20293676,LAFC 14 BOYS,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),4/12/2025,Rivalries Cup 2025
17373593,AZ Arsenal 14 Boys Teal 2 AP,AZEV B2014 (WHITE),,AZEV B2014 (WHITE),Unmatched team(s),9/1/2024,Phoenix Rising Cup 2024
20040018,Pima Surf Academy Boys 15,14B Geoff,,14B Geoff,Unmatched team(s),4/5/2025,CDO Challenge Cup 2025
20002655,14B OMolina,14B Geoff,,14B Geoff,Unmatched team(s),3/29/2025,Southwest Cup 2025
19828486,14B Geoff,Santos 15B,14B Geoff,,Unmatched team(s),3/22/2025,PCJSL 2025 U9 - 19 Pima Cup Friendlies
18940798,14B Geoff,Pima Surf Academy Boys 15,14B Geoff,,Unmatched team(s),2/15/2025,2025 RSL Jacobs Classic
19923011,CCV Stars 14 Boys North Navy,AZSC 14B Azanger,CCV Stars 14 Boys North Navy,,Unmatched team(s),4/13/2025,2025 Arizona Presidents Cup
19826514,Playmaker Futbol Academy 14B White,CCV Stars 14 Boys North Navy,,CCV Stars 14 Boys North Navy,Unmatched team(s),3/16/2025,INFERNO CUP 2025
18996481,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys North Navy,,CCV Stars 14 Boys North Navy,Unmatched team(s),2/22/2025,2025 Max Shacknai Invitational
21763720,14 Boys Navy,Havasu Lions FC 14B Castillo,14 Boys Navy,,Unmatched team(s),9/6/2025,2025-26 MaxinMotion Open League Season 1
18604677,15B NMarkette,14 Boys Navy,,14 Boys Navy,Unmatched team(s),1/11/2025,CCV Stars Champions Cup 2025
18382265,14 Boys Navy,CCV STARS 14 Boys White PEO,14 Boys Navy,,Unmatched team(s),12/6/2024,Christmas Angel 2024
18147012,14 Boys Navy,14B Bratcher,14 Boys Navy,,Unmatched team(s),11/9/2024,Kick for the Cure 2024
18147016,AZSC 14B Azanger,14 Boys Navy,,14 Boys Navy,Unmatched team(s),11/9/2024,Kick for the Cure 2024
19867491,AZSC 15B White,Phoenix Premier FC 14B White,,Phoenix Premier FC 14B White,Unmatched team(s),3/21/2025,2025 Copper State Challenge
